"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","general elemantary","3.96","4","562","2","3","5","6","7","3.83","4.09","1","7","4","4"
"2005","direct migration background","higher education","4.79","5","334","3","4","6","7","7","4.64","4.94","1","7","5","5"
"2005","direct migration background","higher vocational","4.75","5","133","3","4","6","7","7","4.5","5","1","7","4","5"
"2005","direct migration background","in school","5.27","5","55","3","5","6","7","7","4.9","5.64","1","7","5","6"
"2005","direct migration background","inadequately","3.58","4","142","2","2","5","6","7","3.31","3.85","1","7","3","4"
"2005","direct migration background","middle vocational","4.31","4","863","2","4","5","6","7","4.21","4.41","1","7","4","4"
"2005","direct migration background","vocational + Abi","4.61","5","215","3","4","6","7","7","4.41","4.81","1","7","4","5"
"2005","indirect migration background","general elemantary","4.81","5","182","2","4","6","7","7","4.58","5.04","1","7","5","5"
"2005","indirect migration background","higher education","5.15","5","69","4","4","6","7","7","4.88","5.42","3","7","5","6"
"2005","indirect migration background","higher vocational","4.86","5","41","3","4","6","6","7","4.54","5.18","3","7","4","6"
"2005","indirect migration background","in school","5.09","5","90","4","4","6","7","7","4.83","5.35","2","7","5","5"
"2005","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","4.71","5","337","3","4","6","6","7","4.57","4.85","1","7","5","5"
"2005","indirect migration background","vocational + Abi","4.62","4.33","46","3","4","6","6","7","4.23","5.01","1","7","4","5"
"2005","no migration background","general elemantary","4.14","4","1637","2","3","5","6","7","4.06","4.22","1","7","4","4"
"2005","no migration background","higher education","4.82","5","3758","3","4","6","6","7","4.78","4.86","1","7","5","5"
"2005","no migration background","higher vocational","4.72","5","1377","3","4","6","6","7","4.65","4.79","1","7","5","5"
"2005","no migration background","in school","4.93","5","505","3","4","6","7","7","4.81","5.05","1","7","5","5"
"2005","no migration background","inadequately","4.14","4","81","2","3","5","7","7","3.74","4.54","1","7","3","5"
"2005","no migration background","middle vocational","4.48","4","9009","3","4","5","6","7","4.45","4.51","1","7","4","5"
"2005","no migration background","vocational + Abi","4.65","5","870","3","4","6","6","7","4.56","4.74","1","7","5","5"
"2006","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2006","direct migration background","higher education","","","","","","","","","","","","","",""
"2006","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2006","direct migration background","in school","","","","","","","","","","","","","",""
"2006","direct migration background","inadequately","","","","","","","","","","","","","",""
"2006","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2006","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2006","indirect migration background","higher education","","","","","","","","","","","","","",""
"2006","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","in school","","","","","","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","no migration background","general elemantary","","","","","","","","","","","","","",""
"2006","no migration background","higher education","","","","","","","","","","","","","",""
"2006","no migration background","higher vocational","","","","","","","","","","","","","",""
"2006","no migration background","in school","","","","","","","","","","","","","",""
"2006","no migration background","inadequately","","","","","","","","","","","","","",""
"2006","no migration background","middle vocational","","","","","","","","","","","","","",""
"2006","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2007","direct migration background","higher education","","","","","","","","","","","","","",""
"2007","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2007","direct migration background","in school","","","","","","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","","","","","","",""
"2007","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2007","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2007","indirect migration background","higher education","","","","","","","","","","","","","",""
"2007","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","in school","","","","","","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","no migration background","general elemantary","","","","","","","","","","","","","",""
"2007","no migration background","higher education","","","","","","","","","","","","","",""
"2007","no migration background","higher vocational","","","","","","","","","","","","","",""
"2007","no migration background","in school","","","","","","","","","","","","","",""
"2007","no migration background","inadequately","","","","","","","","","","","","","",""
"2007","no migration background","middle vocational","","","","","","","","","","","","","",""
"2007","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","direct migration background","general elemantary","","","","","","","","","","","","","",""
