"ple0053","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"No","1987","college entrance qualification","West Germany","1108","0.89309895264817","0.875831180658746","0.910366724637593"
"No","1987","college entrance qualification","East Germany","","","",""
"No","1987","Other degree","West Germany","1023","0.873315570771256","0.854124800444119","0.892506341098392"
"No","1987","Other degree","East Germany","","","",""
"No","1987","no degree/no degree yet","West Germany","894","0.896156691824494","0.877315230231651","0.914998153417337"
"No","1987","no degree/no degree yet","East Germany","","","",""
"Yes","1988","lower secondary degree","West Germany","643","0.140883323187558","0.131117324774185","0.15064932160093"
"Yes","1988","lower secondary degree","East Germany","","","",""
"Yes","1988","secondary school degree","West Germany","193","0.10633484521534","0.0919493765786547","0.120720313852024"
"Yes","1988","secondary school degree","East Germany","","","",""
"Yes","1988","college entrance qualification","West Germany","112","0.0956529856859116","0.0788646359343239","0.112441335437499"
"Yes","1988","college entrance qualification","East Germany","","","",""
"Yes","1988","Other degree","West Germany","127","0.133349686411313","0.113008973105132","0.153690399717494"
"Yes","1988","Other degree","East Germany","","","",""
"Yes","1988","no degree/no degree yet","West Germany","114","0.119330385176312","0.0982331047820565","0.140427665570567"
"Yes","1988","no degree/no degree yet","East Germany","","","",""
"No","1988","lower secondary degree","West Germany","4232","0.859116676812442","0.84935067839907","0.868882675225815"
"No","1988","lower secondary degree","East Germany","","","",""
"No","1988","secondary school degree","West Germany","1571","0.89366515478466","0.879279686147975","0.908050623421345"
"No","1988","secondary school degree","East Germany","","","",""
"No","1988","college entrance qualification","West Germany","1067","0.904347014314088","0.887558664562501","0.921135364065676"
"No","1988","college entrance qualification","East Germany","","","",""
"No","1988","Other degree","West Germany","946","0.866650313588687","0.846309600282506","0.886991026894868"
"No","1988","Other degree","East Germany","","","",""
"No","1988","no degree/no degree yet","West Germany","793","0.880669614823688","0.859572334429433","0.901766895217944"
"No","1988","no degree/no degree yet","East Germany","","","",""
"Yes","1989","lower secondary degree","West Germany","612","0.135506565345173","0.125681782165008","0.145331348525337"
"Yes","1989","lower secondary degree","East Germany","","","",""
"Yes","1989","secondary school degree","West Germany","204","0.122153255991088","0.106641602810101","0.137664909172075"
"Yes","1989","secondary school degree","East Germany","","","",""
"Yes","1989","college entrance qualification","West Germany","102","0.0927000649313038","0.076298244745471","0.109101885117137"
"Yes","1989","college entrance qualification","East Germany","","","",""
"Yes","1989","Other degree","West Germany","101","0.0997876357390785","0.0814660783611054","0.118109193117052"
"Yes","1989","Other degree","East Germany","","","",""
"Yes","1989","no degree/no degree yet","West Germany","107","0.0923955278517435","0.073284344131099","0.111506711572388"
"Yes","1989","no degree/no degree yet","East Germany","","","",""
"No","1989","lower secondary degree","West Germany","4050","0.864493434654827","0.854668651474663","0.874318217834992"
"No","1989","lower secondary degree","East Germany","","","",""
"No","1989","secondary school degree","West Germany","1508","0.877846744008912","0.862335090827925","0.893358397189899"
"No","1989","secondary school degree","East Germany","","","",""
"No","1989","college entrance qualification","West Germany","1099","0.907299935068696","0.890898114882863","0.923701755254529"
"No","1989","college entrance qualification","East Germany","","","",""
"No","1989","Other degree","West Germany","927","0.900212364260921","0.881890806882948","0.918533921638894"
"No","1989","Other degree","East Germany","","","",""
"No","1989","no degree/no degree yet","West Germany","775","0.907604472148256","0.888493288427612","0.926715655868901"
"No","1989","no degree/no degree yet","East Germany","","","",""
"Yes","1990","lower secondary degree","West Germany","","","",""
"Yes","1990","lower secondary degree","East Germany","","","",""
"Yes","1990","secondary school degree","West Germany","","","",""
"Yes","1990","secondary school degree","East Germany","","","",""
"Yes","1990","college entrance qualification","West Germany","","","",""
"Yes","1990","college entrance qualification","East Germany","","","",""
"Yes","1990","Other degree","West Germany","","","",""
"Yes","1990","Other degree","East Germany","","","",""
"Yes","1990","no degree/no degree yet","West Germany","","","",""
"Yes","1990","no degree/no degree yet","East Germany","","","",""
"No","1990","lower secondary degree","West Germany","","","",""
"No","1990","lower secondary degree","East Germany","","","",""
"No","1990","secondary school degree","West Germany","","","",""
"No","1990","secondary school degree","East Germany","","","",""
"No","1990","college entrance qualification","West Germany","","","",""
"No","1990","college entrance qualification","East Germany","","","",""
"No","1990","Other degree","West Germany","","","",""
"No","1990","Other degree","East Germany","","","",""
"No","1990","no degree/no degree yet","West Germany","","","",""
"No","1990","no degree/no degree yet","East Germany","","","",""
"Yes","1991","lower secondary degree","West Germany","590","0.141076988325576","0.130853992258299","0.151299984392854"
"Yes","1991","lower secondary degree","East Germany","","","",""
"Yes","1991","secondary school degree","West Germany","206","0.126046726613336","0.110274034468566","0.141819418758106"
"Yes","1991","secondary school degree","East Germany","","","",""
"Yes","1991","college entrance qualification","West Germany","146","0.122879480532857","0.104621337205071","0.141137623860643"
"Yes","1991","college entrance qualification","East Germany","","","",""
"Yes","1991","Other degree","West Germany","119","0.13491949723498","0.113691834951064","0.156147159518896"
"Yes","1991","Other degree","East Germany","","","",""
"Yes","1991","no degree/no degree yet","West Germany","84","0.115712196073418","0.0938447246375456","0.13757966750929"
"Yes","1991","no degree/no degree yet","East Germany","","","",""
"No","1991","lower secondary degree","West Germany","3864","0.858923011674424","0.848700015607146","0.869146007741702"
"No","1991","lower secondary degree","East Germany","","","",""
"No","1991","secondary school degree","West Germany","1495","0.873953273386664","0.858180581241894","0.889725965531434"
"No","1991","secondary school degree","East Germany","","","",""
"No","1991","college entrance qualification","West Germany","1096","0.877120519467143","0.858862376139356","0.895378662794929"
"No","1991","college entrance qualification","East Germany","","","",""
"No","1991","Other degree","West Germany","876","0.86508050276502","0.843852840481104","0.886308165048936"
"No","1991","Other degree","East Germany","","","",""
"No","1991","no degree/no degree yet","West Germany","738","0.884287803926582","0.86242033249071","0.906155275362454"
"No","1991","no degree/no degree yet","East Germany","","","",""
"Yes","1992","lower secondary degree","West Germany","582","0.139806908180604","0.129501486822975","0.150112329538233"
"Yes","1992","lower secondary degree","East Germany","154","0.11298772942303","0.0969509319221209","0.12902452692394"
"Yes","1992","secondary school degree","West Germany","203","0.115755636774776","0.100761881763171","0.130749391786381"
"Yes","1992","secondary school degree","East Germany","169","0.0974003614829597","0.0839147699503972","0.110885953015522"
"Yes","1992","college entrance qualification","West Germany","138","0.112516507022379","0.0950821202528065","0.129950893791951"
"Yes","1992","college entrance qualification","East Germany","37","0.0721869999727628","0.0490109159001637","0.0953630840453618"
"Yes","1992","Other degree","West Germany","99","0.11971454616912","0.0992326736454168","0.140196418692823"
"Yes","1992","Other degree","East Germany","5","","",""
"Yes","1992","no degree/no degree yet","West Germany","80","0.113007921871879","0.0910551675955997","0.134960676148158"
"Yes","1992","no degree/no degree yet","East Germany","3","","",""
"No","1992","lower secondary degree","West Germany","3768","0.860193091819396","0.849887670461767","0.870498513177025"
"No","1992","lower secondary degree","East Germany","1343","0.88701227057697","0.87097547307606","0.903049068077879"
"No","1992","secondary school degree","West Germany","1546","0.884244363225224","0.869250608213619","0.899238118236829"
"No","1992","secondary school degree","East Germany","1688","0.90259963851704","0.889114046984478","0.916085230049603"
"No","1992","college entrance qualification","West Germany","1124","0.887483492977621","0.870049106208049","0.904917879747194"
"No","1992","college entrance qualification","East Germany","442","0.927813000027237","0.904636915954638","0.950989084099836"
"No","1992","Other degree","West Germany","866","0.88028545383088","0.859803581307177","0.900767326354583"
"No","1992","Other degree","East Germany","42","0.92732883686571","0.853112912623287","1.00154476110813"
"No","1992","no degree/no degree yet","West Germany","719","0.886992078128121","0.865039323851842","0.9089448324044"
"No","1992","no degree/no degree yet","East Germany","57","0.971224279226238","0.928923795238461","1.01352476321401"
"Yes","1993","lower secondary degree","West Germany","","","",""
"Yes","1993","lower secondary degree","East Germany","","","",""
"Yes","1993","secondary school degree","West Germany","","","",""
"Yes","1993","secondary school degree","East Germany","","","",""
"Yes","1993","college entrance qualification","West Germany","","","",""
"Yes","1993","college entrance qualification","East Germany","","","",""
"Yes","1993","Other degree","West Germany","","","",""
"Yes","1993","Other degree","East Germany","","","",""
"Yes","1993","no degree/no degree yet","West Germany","","","",""
"Yes","1993","no degree/no degree yet","East Germany","","","",""
"No","1993","lower secondary degree","West Germany","","","",""
"No","1993","lower secondary degree","East Germany","","","",""
"No","1993","secondary school degree","West Germany","","","",""
"No","1993","secondary school degree","East Germany","","","",""
"No","1993","college entrance qualification","West Germany","","","",""
"No","1993","college entrance qualification","East Germany","","","",""
"No","1993","Other degree","West Germany","","","",""
"No","1993","Other degree","East Germany","","","",""
"No","1993","no degree/no degree yet","West Germany","","","",""
"No","1993","no degree/no degree yet","East Germany","","","",""
"Yes","1994","lower secondary degree","West Germany","589","0.159569129534379","0.14839918322104","0.170739075847718"
"Yes","1994","lower secondary degree","East Germany","171","0.139572920529583","0.121242583907773","0.157903257151394"
"Yes","1994","secondary school degree","West Germany","201","0.132447778603268","0.116638105363769","0.148257451842767"
"Yes","1994","secondary school degree","East Germany","172","0.102329632369437","0.0881377438290843","0.11652152090979"
"Yes","1994","college entrance qualification","West Germany","124","0.100191922473915","0.0840065140785737","0.116377330869257"
"Yes","1994","college entrance qualification","East Germany","40","0.0742536690690785","0.0512266151205059","0.0972807230176512"
"Yes","1994","Other degree","West Germany","81","0.0897819974414516","0.0707644034891131","0.10879959139379"
"Yes","1994","Other degree","East Germany","4","","",""
"Yes","1994","no degree/no degree yet","West Germany","87","0.113190558671969","0.0904094980394802","0.135971619304458"
"Yes","1994","no degree/no degree yet","East Germany","4","","",""
"No","1994","lower secondary degree","West Germany","3540","0.840430870465621","0.829260924152282","0.85160081677896"
"No","1994","lower secondary degree","East Germany","1202","0.860427079470417","0.842096742848607","0.878757416092227"
"No","1994","secondary school degree","West Germany","1565","0.867552221396732","0.851742548157233","0.883361894636231"
"No","1994","secondary school degree","East Germany","1580","0.897670367630563","0.88347847909021","0.911862256170916"
"No","1994","college entrance qualification","West Germany","1198","0.899808077526085","0.883622669130743","0.915993485921426"
"No","1994","college entrance qualification","East Germany","458","0.925746330930922","0.902719276982349","0.948773384879494"
"No","1994","Other degree","West Germany","787","0.910218002558548","0.89120040860621","0.929235596510887"
"No","1994","Other degree","East Germany","30","0.902591512375403","0.802924221084559","1.00225880366625"
"No","1994","no degree/no degree yet","West Germany","656","0.886809441328031","0.864028380695542","0.90959050196052"
"No","1994","no degree/no degree yet","East Germany","83","0.967647253581317","0.930467836555254","1.00482667060738"
"Yes","1995","lower secondary degree","West Germany","560","0.148418313997258","0.137514909405924","0.159321718588592"
"Yes","1995","lower secondary degree","East Germany","178","0.14556457675071","0.126503269224448","0.164625884276972"
"Yes","1995","secondary school degree","West Germany","204","0.114292790910715","0.099929732637975","0.128655849183454"
"Yes","1995","secondary school degree","East Germany","195","0.111917993806981","0.096896109761472","0.126939877852489"
"Yes","1995","college entrance qualification","West Germany","131","0.105169074333672","0.0891454305459121","0.121192718121433"
"Yes","1995","college entrance qualification","East Germany","46","0.0906340640801931","0.0655702078361884","0.115697920324198"
"Yes","1995","Other degree","West Germany","137","0.127072759884867","0.107756177382445","0.146389342387289"
"Yes","1995","Other degree","East Germany","2","","",""
"Yes","1995","no degree/no degree yet","West Germany","83","0.0981620745235443","0.0769948793343417","0.119329269712747"
"Yes","1995","no degree/no degree yet","East Germany","6","","",""
"No","1995","lower secondary degree","West Germany","3524","0.851581686002742","0.840678281411408","0.862485090594076"
"No","1995","lower secondary degree","East Germany","1137","0.85443542324929","0.835374115723028","0.873496730775552"
"No","1995","secondary school degree","West Germany","1681","0.885707209089285","0.871344150816546","0.900070267362025"
"No","1995","secondary school degree","East Germany","1497","0.888082006193019","0.873060122147511","0.903103890238528"
"No","1995","college entrance qualification","West Germany","1277","0.894830925666328","0.878807281878567","0.910854569454088"
"No","1995","college entrance qualification","East Germany","458","0.909365935919807","0.884302079675802","0.934429792163812"
"No","1995","Other degree","West Germany","1005","0.872927240115133","0.853610657612711","0.892243822617555"
"No","1995","Other degree","East Germany","31","0.945268040961358","0.867663147837812","1.0228729340849"
"No","1995","no degree/no degree yet","West Germany","676","0.901837925476456","0.880670730287253","0.923005120665658"
"No","1995","no degree/no degree yet","East Germany","95","0.951701987065932","0.909889834740049","0.993514139391815"
"Yes","1996","lower secondary degree","West Germany","517","0.142382493037211","0.131539810092251","0.153225175982172"
"Yes","1996","lower secondary degree","East Germany","182","0.158944348027607","0.138906654483178","0.178982041572035"
"Yes","1996","secondary school degree","West Germany","223","0.113600645219696","0.0992869353297315","0.12791435510966"
"Yes","1996","secondary school degree","East Germany","187","0.109490290135515","0.0946382408754723","0.124342339395557"
"Yes","1996","college entrance qualification","West Germany","141","0.0961524666526924","0.0806714193963453","0.111633513909039"
"Yes","1996","college entrance qualification","East Germany","64","0.157059426632137","0.125815924235264","0.188302929029009"
"Yes","1996","Other degree","West Germany","133","0.136437443059684","0.115793173539871","0.157081712579498"
"Yes","1996","Other degree","East Germany","8","","",""
"Yes","1996","no degree/no degree yet","West Germany","89","0.126204235454932","0.101998355501654","0.150410115408209"
"Yes","1996","no degree/no degree yet","East Germany","8","","",""
"No","1996","lower secondary degree","West Germany","3473","0.857617506962789","0.846774824017828","0.868460189907749"
"No","1996","lower secondary degree","East Germany","1097","0.841055651972393","0.821017958427964","0.861093345516821"
"No","1996","secondary school degree","West Germany","1665","0.886399354780304","0.87208564489034","0.900713064670269"
"No","1996","secondary school degree","East Germany","1511","0.890509709864485","0.875657660604443","0.905361759124528"
"No","1996","college entrance qualification","West Germany","1252","0.903847533347308","0.888366486090961","0.919328580603655"
"No","1996","college entrance qualification","East Germany","457","0.842940573367863","0.811697070970991","0.874184075764736"
"No","1996","Other degree","West Germany","929","0.863562556940315","0.842918287420502","0.884206826460129"
"No","1996","Other degree","East Germany","28","","",""
"No","1996","no degree/no degree yet","West Germany","634","0.873795764545068","0.849589884591791","0.898001644498346"
"No","1996","no degree/no degree yet","East Germany","97","0.904490402403036","0.848271944236889","0.960708860569183"
"Yes","1997","lower secondary degree","West Germany","568","0.151467295426838","0.140230216258291","0.162704374595385"
"Yes","1997","lower secondary degree","East Germany","176","0.151408245890799","0.131465435141075","0.171351056640524"
"Yes","1997","secondary school degree","West Germany","220","0.116833862292742","0.102332861203282","0.131334863382203"
"Yes","1997","secondary school degree","East Germany","162","0.106461782405072","0.0916157890911367","0.121307775719007"
"Yes","1997","college entrance qualification","West Germany","120","0.0970427156180114","0.0815698588877419","0.112515572348281"
"Yes","1997","college entrance qualification","East Germany","60","0.118739331370695","0.0912772164721652","0.146201446269225"
"Yes","1997","Other degree","West Germany","110","0.0937750596761349","0.0755700189212421","0.111980100431028"
"Yes","1997","Other degree","East Germany","10","","",""
"Yes","1997","no degree/no degree yet","West Germany","79","0.118849446521983","0.0948421077636546","0.142856785280311"
"Yes","1997","no degree/no degree yet","East Germany","8","","",""
"No","1997","lower secondary degree","West Germany","3342","0.848532704573162","0.837295625404615","0.859769783741709"
"No","1997","lower secondary degree","East Germany","1065","0.848591754109201","0.828648943359476","0.868534564858925"
"No","1997","secondary school degree","West Germany","1665","0.883166137707258","0.868665136617797","0.897667138796718"
"No","1997","secondary school degree","East Germany","1496","0.893538217594928","0.878692224280993","0.908384210908863"
"No","1997","college entrance qualification","West Germany","1286","0.902957284381989","0.887484427651719","0.918430141112258"
"No","1997","college entrance qualification","East Germany","473","0.881260668629305","0.853798553730775","0.908722783527835"
"No","1997","Other degree","West Germany","875","0.906224940323865","0.888019899568972","0.924429981078758"
"No","1997","Other degree","East Germany","23","","",""
"No","1997","no degree/no degree yet","West Germany","619","0.881150553478017","0.857143214719689","0.905157892236345"
"No","1997","no degree/no degree yet","East Germany","111","0.905101053364277","0.852444328743436","0.957757777985117"
"Yes","1998","lower secondary degree","West Germany","599","0.140849026628186","0.130517471923326","0.151180581333046"
"Yes","1998","lower secondary degree","East Germany","190","0.157074193791631","0.137194672955675","0.176953714627587"
"Yes","1998","secondary school degree","West Germany","237","0.121528040673439","0.107626030531611","0.135430050815267"
"Yes","1998","secondary school degree","East Germany","205","0.116065711221702","0.101126946052902","0.131004476390503"
"Yes","1998","college entrance qualification","West Germany","159","0.104566568071296","0.0898951211789806","0.119238014963611"
"Yes","1998","college entrance qualification","East Germany","62","0.121856997640942","0.0943681521358057","0.149345843146078"
"Yes","1998","Other degree","West Germany","113","0.12768709965591","0.106597408796397","0.148776790515424"
"Yes","1998","Other degree","East Germany","8","","",""
"Yes","1998","no degree/no degree yet","West Germany","82","0.125490589557642","0.100772701044857","0.150208478070426"
"Yes","1998","no degree/no degree yet","East Germany","4","","",""
"No","1998","lower secondary degree","West Germany","3756","0.859150973371814","0.848819418666954","0.869482528076674"
"No","1998","lower secondary degree","East Germany","1097","0.842925806208369","0.823046285372413","0.862805327044325"
"No","1998","secondary school degree","West Germany","1885","0.878471959326561","0.864569949184733","0.892373969468389"
"No","1998","secondary school degree","East Germany","1561","0.883934288778298","0.868995523609497","0.898873053947098"
"No","1998","college entrance qualification","West Germany","1512","0.895433431928704","0.880761985036389","0.910104878821019"
"No","1998","college entrance qualification","East Germany","482","0.878143002359058","0.850654156853922","0.905631847864194"
"No","1998","Other degree","West Germany","849","0.87231290034409","0.851223209484576","0.893402591203603"
"No","1998","Other degree","East Germany","30","0.774039528135182","0.641069396417431","0.907009659852933"
"No","1998","no degree/no degree yet","West Germany","608","0.874509410442358","0.849791521929574","0.899227298955143"
"No","1998","no degree/no degree yet","East Germany","116","0.961394699347273","0.926925452104176","0.99586394659037"
"Yes","1999","lower secondary degree","West Germany","604","0.15355975977914","0.142741073472635","0.164378446085646"
"Yes","1999","lower secondary degree","East Germany","203","0.175413952490521","0.154372472362201","0.196455432618842"
"Yes","1999","secondary school degree","West Germany","220","0.106895802777886","0.0937151971419115","0.120076408413861"
"Yes","1999","secondary school degree","East Germany","200","0.116376521572204","0.101360760487005","0.131392282657403"
"Yes","1999","college entrance qualification","West Germany","159","0.112997433981894","0.0978134203763797","0.128181447587408"
"Yes","1999","college entrance qualification","East Germany","62","0.117567145544155","0.0909376000045218","0.144196691083788"
"Yes","1999","Other degree","West Germany","108","0.13738907073952","0.114771984244356","0.160006157234683"
"Yes","1999","Other degree","East Germany","4","","",""
"Yes","1999","no degree/no degree yet","West Germany","76","0.135760417523486","0.109667493156979","0.161853341889994"
"Yes","1999","no degree/no degree yet","East Germany","8","","",""
"No","1999","lower secondary degree","West Germany","3662","0.84644024022086","0.835621553914354","0.857258926527365"
"No","1999","lower secondary degree","East Germany","1052","0.824586047509479","0.803544567381158","0.845627527637799"
"No","1999","secondary school degree","West Germany","1891","0.893104197222114","0.879923591586139","0.906284802858089"
"No","1999","secondary school degree","East Germany","1552","0.883623478427796","0.868607717342597","0.898639239512995"
"No","1999","college entrance qualification","West Germany","1511","0.887002566018106","0.871818552412592","0.90218657962362"
"No","1999","college entrance qualification","East Germany","500","0.882432854455845","0.855803308916212","0.909062399995478"
"No","1999","Other degree","West Germany","782","0.86261092926048","0.839993842765317","0.885228015755644"
"No","1999","Other degree","East Germany","37","0.903306709848824","0.812843509095638","0.993769910602009"
"No","1999","no degree/no degree yet","West Germany","586","0.864239582476514","0.838146658110006","0.890332506843021"
"No","1999","no degree/no degree yet","East Germany","109","0.933950578939975","0.888946527169521","0.978954630710429"
"Yes","2000","lower secondary degree","West Germany","1109","0.142146276085298","0.134530322306859","0.149762229863738"
"Yes","2000","lower secondary degree","East Germany","296","0.162130822058509","0.145514378044429","0.178747266072589"
"Yes","2000","secondary school degree","West Germany","477","0.109716679134274","0.100376314832556","0.119057043435991"
"Yes","2000","secondary school degree","East Germany","287","0.105853257387845","0.0942143195648247","0.117492195210865"
"Yes","2000","college entrance qualification","West Germany","332","0.0896598164154628","0.0804567901143455","0.0988628427165802"
"Yes","2000","college entrance qualification","East Germany","109","0.105748357928129","0.0870767843300391","0.124419931526219"
"Yes","2000","Other degree","West Germany","168","0.114768964042011","0.0984191728786088","0.131118755205413"
"Yes","2000","Other degree","East Germany","15","","",""
"Yes","2000","no degree/no degree yet","West Germany","66","0.0939474428175848","0.073218605672055","0.114676279963115"
"Yes","2000","no degree/no degree yet","East Germany","9","","",""
"No","2000","lower secondary degree","West Germany","6967","0.857853723914702","0.850237770136262","0.865469677693141"
"No","2000","lower secondary degree","East Germany","1594","0.837869177941491","0.821252733927411","0.85448562195557"
"No","2000","secondary school degree","West Germany","3824","0.890283320865726","0.880942956564009","0.899623685167444"
"No","2000","secondary school degree","East Germany","2397","0.894146742612155","0.882507804789135","0.905785680435175"
"No","2000","college entrance qualification","West Germany","3370","0.910340183584537","0.90113715728342","0.919543209885654"
"No","2000","college entrance qualification","East Germany","933","0.894251642071871","0.875580068473781","0.912923215669961"
"No","2000","Other degree","West Germany","1292","0.885231035957989","0.868881244794587","0.901580827121391"
"No","2000","Other degree","East Germany","68","0.811887040296966","0.727812169685988","0.895961910907945"
"No","2000","no degree/no degree yet","West Germany","695","0.906052557182415","0.885323720036885","0.926781394327945"
"No","2000","no degree/no degree yet","East Germany","154","0.939853991989195","0.903354410236544","0.976353573741846"
"Yes","2001","lower secondary degree","West Germany","1009","0.150795318596318","0.142440918640043","0.159149718552593"
"Yes","2001","lower secondary degree","East Germany","271","0.157644700002566","0.140408152245241","0.174881247759892"
"Yes","2001","secondary school degree","West Germany","444","0.112311171223796","0.102466947424308","0.122155395023283"
"Yes","2001","secondary school degree","East Germany","245","0.0981573238105404","0.0864451752200345","0.109869472401046"
"Yes","2001","college entrance qualification","West Germany","336","0.0980429804425512","0.0881056428568051","0.107980318028297"
"Yes","2001","college entrance qualification","East Germany","109","0.106320445412927","0.0872345062526989","0.125406384573155"
"Yes","2001","Other degree","West Germany","143","0.114640419138234","0.097447309939381","0.131833528337087"
"Yes","2001","Other degree","East Germany","14","","",""
"Yes","2001","no degree/no degree yet","West Germany","51","0.0699589046358379","0.0509949783412769","0.0889228309303989"
"Yes","2001","no degree/no degree yet","East Germany","9","","",""
"No","2001","lower secondary degree","West Germany","6039","0.849204681403682","0.840850281447407","0.857559081359957"
"No","2001","lower secondary degree","East Germany","1446","0.842355299997434","0.825118752240108","0.859591847754759"
"No","2001","secondary school degree","West Germany","3508","0.887688828776204","0.877844604976717","0.897533052575692"
"No","2001","secondary school degree","East Germany","2234","0.90184267618946","0.890130527598954","0.913554824779966"
"No","2001","college entrance qualification","West Germany","3104","0.901957019557449","0.892019681971703","0.911894357143195"
"No","2001","college entrance qualification","East Germany","893","0.893679554587073","0.874593615426845","0.912765493747301"
