"ple0053","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Yes","1984","Not Employed","lower secondary degree","353","0.138977367097098","0.125741710238771","0.152213023955425"
"Yes","1984","Not Employed","secondary school degree","76","0.120848909246883","0.0960191663054226","0.145678652188344"
"Yes","1984","Not Employed","college entrance qualification","32","0.0752703563328393","0.0504205207975248","0.100120191868154"
"Yes","1984","Not Employed","Other degree","49","0.149563714301847","0.110487983064497","0.188639445539197"
"Yes","1984","Not Employed","no degree/no degree yet","65","0.0716036940980952","0.0505479174349657","0.0926594707612246"
"Yes","1984","Employed","lower secondary degree","376","0.11012429840992","0.0997458901088437","0.120502706710996"
"Yes","1984","Employed","secondary school degree","125","0.0920438971144657","0.0762745070762117","0.10781328715272"
"Yes","1984","Employed","college entrance qualification","68","0.0807066782456676","0.0624915053394018","0.0989218511519333"
"Yes","1984","Employed","Other degree","130","0.126468528343694","0.107080589965672","0.145856466721717"
"Yes","1984","Employed","no degree/no degree yet","89","0.114293613112122","0.0911656836110162","0.137421542613227"
"No","1984","Not Employed","lower secondary degree","2271","0.861022632902902","0.847786976044575","0.874258289761229"
"No","1984","Not Employed","secondary school degree","586","0.879151090753117","0.854321347811656","0.903980833694577"
"No","1984","Not Employed","college entrance qualification","401","0.924729643667161","0.899879808131846","0.949579479202475"
"No","1984","Not Employed","Other degree","271","0.850436285698153","0.811360554460803","0.889512016935503"
"No","1984","Not Employed","no degree/no degree yet","511","0.928396305901905","0.907340529238775","0.949452082565034"
"No","1984","Employed","lower secondary degree","3119","0.88987570159008","0.879497293289004","0.900254109891156"
"No","1984","Employed","secondary school degree","1166","0.907956102885534","0.89218671284728","0.923725492923788"
"No","1984","Employed","college entrance qualification","791","0.919293321754332","0.901078148848067","0.937508494660598"
"No","1984","Employed","Other degree","999","0.873531471656306","0.854143533278283","0.892919410034329"
"No","1984","Employed","no degree/no degree yet","638","0.885706386887878","0.862578457386773","0.908834316388984"
"Yes","1985","Not Employed","lower secondary degree","337","0.148362539904048","0.133885881680708","0.162839198127388"
"Yes","1985","Not Employed","secondary school degree","81","0.134560669048473","0.108163463141742","0.160957874955205"
"Yes","1985","Not Employed","college entrance qualification","50","0.125683109007212","0.0929510841697618","0.158415133844662"
"Yes","1985","Not Employed","Other degree","44","0.186524681609585","0.139801457402291","0.233247905816878"
"Yes","1985","Not Employed","no degree/no degree yet","67","0.11535418515173","0.0883104242466328","0.142397946056828"
"Yes","1985","Employed","lower secondary degree","297","0.0899491268926445","0.0799720208204131","0.0999262329648759"
"Yes","1985","Employed","secondary school degree","124","0.0981976808842533","0.0816345078860779","0.114760853882429"
"Yes","1985","Employed","college entrance qualification","75","0.0828050664989763","0.0641573185999879","0.101452814397965"
"Yes","1985","Employed","Other degree","110","0.119893293836231","0.0993342033297824","0.140452384342679"
"Yes","1985","Employed","no degree/no degree yet","65","0.0977208272560215","0.0732365154893526","0.12220513902269"
"No","1985","Not Employed","lower secondary degree","1979","0.851637460095952","0.837160801872612","0.866114118319292"
"No","1985","Not Employed","secondary school degree","561","0.865439330951526","0.839042125044795","0.891836536858258"
"No","1985","Not Employed","college entrance qualification","344","0.874316890992788","0.841584866155338","0.907048915830238"
"No","1985","Not Employed","Other degree","223","0.813475318390415","0.766752094183122","0.860198542597709"
"No","1985","Not Employed","no degree/no degree yet","469","0.88464581484827","0.857602053943172","0.911689575753367"
"No","1985","Employed","lower secondary degree","2862","0.910050873107356","0.900073767035124","0.920027979179587"
"No","1985","Employed","secondary school degree","1116","0.901802319115747","0.885239146117571","0.918365492113922"
"No","1985","Employed","college entrance qualification","764","0.917194933501024","0.898547185602035","0.935842681400012"
"No","1985","Employed","Other degree","849","0.880106706163769","0.859547615657321","0.900665796670218"
"No","1985","Employed","no degree/no degree yet","500","0.902279172743979","0.87779486097731","0.926763484510647"
"Yes","1986","Not Employed","lower secondary degree","321","0.154634024178051","0.139239810023154","0.170028238332949"
"Yes","1986","Not Employed","secondary school degree","97","0.177399072738212","0.14685822237829","0.207939923098133"
"Yes","1986","Not Employed","college entrance qualification","50","0.138378616991534","0.103976486757953","0.172780747225116"
"Yes","1986","Not Employed","Other degree","52","0.138650911724963","0.0958129251183484","0.181488898331578"
"Yes","1986","Not Employed","no degree/no degree yet","68","0.126749882566908","0.0980443010393499","0.155455464094466"
"Yes","1986","Employed","lower secondary degree","315","0.103039135635323","0.0922553178837726","0.113822953386874"
"Yes","1986","Employed","secondary school degree","125","0.104498606014009","0.0874445675835124","0.121552644444505"
"Yes","1986","Employed","college entrance qualification","69","0.0777365585928119","0.059934166797019","0.0955389503886049"
"Yes","1986","Employed","Other degree","114","0.124134153065853","0.102804136674927","0.14546416945678"
"Yes","1986","Employed","no degree/no degree yet","70","0.110805150127704","0.0838002326392094","0.137810067616199"
"No","1986","Not Employed","lower secondary degree","1798","0.845365975821949","0.829971761667051","0.860760189976846"
"No","1986","Not Employed","secondary school degree","504","0.822600927261788","0.792060076901867","0.85314177762171"
"No","1986","Not Employed","college entrance qualification","337","0.861621383008466","0.827219252774884","0.896023513242047"
"No","1986","Not Employed","Other degree","198","0.861349088275037","0.818511101668422","0.904187074881652"
"No","1986","Not Employed","no degree/no degree yet","448","0.873250117433092","0.844544535905534","0.90195569896065"
"No","1986","Employed","lower secondary degree","2738","0.896960864364677","0.886177046613126","0.907744682116227"
"No","1986","Employed","secondary school degree","1111","0.895501393985991","0.878447355555495","0.912555432416488"
"No","1986","Employed","college entrance qualification","800","0.922263441407188","0.904461049611395","0.940065833202981"
