"ple0014","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","2009","in school","West Germany","1","","",""
"Yes","2009","in school","East Germany","","","",""
"Yes","2009","inadequately","West Germany","12","","",""
"Yes","2009","inadequately","East Germany","","","",""
"Yes","2009","general elemantary","West Germany","202","0.143589109647034","0.1261089583153","0.161069260978769"
"Yes","2009","general elemantary","East Germany","39","0.168544960363455","0.123558218235685","0.213531702491226"
"Yes","2009","middle vocational","West Germany","641","0.101262236393496","0.0940397599869889","0.108484712800003"
"Yes","2009","middle vocational","East Germany","260","0.108351948883957","0.0959398625716444","0.12076403519627"
"Yes","2009","vocational + Abi","West Germany","44","0.0639799710652338","0.0475285575487176","0.0804313845817501"
"Yes","2009","vocational + Abi","East Germany","6","","",""
"Yes","2009","higher vocational","West Germany","82","0.101425611424837","0.0823782303972152","0.120472992452458"
"Yes","2009","higher vocational","East Germany","50","0.12985487338992","0.095741972868923","0.163967773910917"
"Yes","2009","higher education","West Germany","206","0.0762859019504345","0.0665229792729482","0.0860488246279208"
"Yes","2009","higher education","East Germany","129","0.120752255230977","0.1023852564396","0.139119254022354"
"No","2009","in school","West Germany","257","0.998672934497501","0.994230755464786","1.00311511353022"
"No","2009","in school","East Germany","55","1","1","1"
"No","2009","inadequately","West Germany","141","0.908989650660543","0.86341459207585","0.954564709245236"
"No","2009","inadequately","East Germany","16","","",""
"No","2009","general elemantary","West Germany","1344","0.856410890352965","0.838930739021231","0.8738910416847"
"No","2009","general elemantary","East Germany","227","0.831455039636545","0.786468297508774","0.876441781764315"
"No","2009","middle vocational","West Germany","6061","0.898737763606504","0.891515287199997","0.905960240013011"
"No","2009","middle vocational","East Germany","2149","0.891648051116043","0.87923596480373","0.904060137428356"
"No","2009","vocational + Abi","West Germany","806","0.936020028934766","0.91956861541825","0.952471442451282"
"No","2009","vocational + Abi","East Germany","147","0.920301525257097","0.87738817201846","0.963214878495734"
"No","2009","higher vocational","West Germany","883","0.898574388575163","0.879527007547542","0.917621769602785"
"No","2009","higher vocational","East Germany","323","0.87014512661008","0.836032226089082","0.904258027131077"
"No","2009","higher education","West Germany","2634","0.923714098049566","0.913951175372079","0.933477020727052"
"No","2009","higher education","East Germany","1080","0.879247744769023","0.860880745977646","0.8976147435604"
"Yes","2010","in school","West Germany","","","",""
"Yes","2010","in school","East Germany","","","",""
"Yes","2010","inadequately","West Germany","","","",""
"Yes","2010","inadequately","East Germany","","","",""
"Yes","2010","general elemantary","West Germany","","","",""
"Yes","2010","general elemantary","East Germany","","","",""
"Yes","2010","middle vocational","West Germany","","","",""
"Yes","2010","middle vocational","East Germany","","","",""
"Yes","2010","vocational + Abi","West Germany","","","",""
"Yes","2010","vocational + Abi","East Germany","","","",""
"Yes","2010","higher vocational","West Germany","","","",""
"Yes","2010","higher vocational","East Germany","","","",""
"Yes","2010","higher education","West Germany","","","",""
"Yes","2010","higher education","East Germany","","","",""
"No","2010","in school","West Germany","","","",""
"No","2010","in school","East Germany","","","",""
"No","2010","inadequately","West Germany","","","",""
"No","2010","inadequately","East Germany","","","",""
"No","2010","general elemantary","West Germany","","","",""
"No","2010","general elemantary","East Germany","","","",""
"No","2010","middle vocational","West Germany","","","",""
"No","2010","middle vocational","East Germany","","","",""
"No","2010","vocational + Abi","West Germany","","","",""
"No","2010","vocational + Abi","East Germany","","","",""
"No","2010","higher vocational","West Germany","","","",""
"No","2010","higher vocational","East Germany","","","",""
"No","2010","higher education","West Germany","","","",""
"No","2010","higher education","East Germany","","","",""
"Yes","2011","in school","West Germany","","","",""
"Yes","2011","in school","East Germany","","","",""
"Yes","2011","inadequately","West Germany","23","","",""
"Yes","2011","inadequately","East Germany","2","","",""
"Yes","2011","general elemantary","West Germany","229","0.13617179339502","0.120705388294936","0.151638198495104"
"Yes","2011","general elemantary","East Germany","45","0.16255841443923","0.120737407451364","0.204379421427095"
"Yes","2011","middle vocational","West Germany","799","0.104281750320675","0.0975435802639201","0.11101992037743"
"Yes","2011","middle vocational","East Germany","273","0.105653400017808","0.0939387337225663","0.117368066313051"
"Yes","2011","vocational + Abi","West Germany","42","0.0504602901203291","0.0370989445708894","0.0638216356697687"
"Yes","2011","vocational + Abi","East Germany","10","","",""
"Yes","2011","higher vocational","West Germany","101","0.0988054445214458","0.0807564439238729","0.116854445119019"
"Yes","2011","higher vocational","East Germany","63","0.146837780453615","0.112324032613669","0.18135152829356"
"Yes","2011","higher education","West Germany","259","0.0794813551505176","0.07026383136644","0.0886988789345952"
"Yes","2011","higher education","East Germany","140","0.135659284741708","0.116987575268752","0.154330994214664"
"No","2011","in school","West Germany","278","1","1","1"
"No","2011","in school","East Germany","35","1","1","1"
"No","2011","inadequately","West Germany","181","0.839297128876333","0.788900359895385","0.889693897857282"
"No","2011","inadequately","East Germany","27","","",""
"No","2011","general elemantary","West Germany","1660","0.86382820660498","0.848361801504896","0.879294611705064"
"No","2011","general elemantary","East Germany","254","0.83744158556077","0.795620578572905","0.879262592548636"
"No","2011","middle vocational","West Germany","7104","0.895718249679325","0.888980079622571","0.90245641973608"
"No","2011","middle vocational","East Germany","2372","0.894346599982192","0.882631933686949","0.906061266277434"
"No","2011","vocational + Abi","West Germany","989","0.949539709879671","0.936178364330231","0.962901055429111"
"No","2011","vocational + Abi","East Germany","168","0.944986222855425","0.911490715515114","0.978481730195735"
"No","2011","higher vocational","West Germany","949","0.901194555478554","0.883145554880981","0.919243556076127"
"No","2011","higher vocational","East Germany","341","0.853162219546385","0.81864847170644","0.887675967386331"
"No","2011","higher education","West Germany","3049","0.920518644849482","0.911301121065405","0.92973616863356"
"No","2011","higher education","East Germany","1152","0.864340715258292","0.845669005785336","0.883012424731248"
"Yes","2012","in school","West Germany","","","",""
"Yes","2012","in school","East Germany","","","",""
"Yes","2012","inadequately","West Germany","","","",""
"Yes","2012","inadequately","East Germany","","","",""
"Yes","2012","general elemantary","West Germany","","","",""
"Yes","2012","general elemantary","East Germany","","","",""
"Yes","2012","middle vocational","West Germany","","","",""
"Yes","2012","middle vocational","East Germany","","","",""
"Yes","2012","vocational + Abi","West Germany","","","",""
"Yes","2012","vocational + Abi","East Germany","","","",""
"Yes","2012","higher vocational","West Germany","","","",""
"Yes","2012","higher vocational","East Germany","","","",""
"Yes","2012","higher education","West Germany","","","",""
"Yes","2012","higher education","East Germany","","","",""
"No","2012","in school","West Germany","","","",""
"No","2012","in school","East Germany","","","",""
"No","2012","inadequately","West Germany","","","",""
"No","2012","inadequately","East Germany","","","",""
"No","2012","general elemantary","West Germany","","","",""
"No","2012","general elemantary","East Germany","","","",""
"No","2012","middle vocational","West Germany","","","",""
"No","2012","middle vocational","East Germany","","","",""
"No","2012","vocational + Abi","West Germany","","","",""
"No","2012","vocational + Abi","East Germany","","","",""
"No","2012","higher vocational","West Germany","","","",""
"No","2012","higher vocational","East Germany","","","",""
"No","2012","higher education","West Germany","","","",""
"No","2012","higher education","East Germany","","","",""
"Yes","2013","in school","West Germany","1","","",""
"Yes","2013","in school","East Germany","","","",""
"Yes","2013","inadequately","West Germany","18","","",""
"Yes","2013","inadequately","East Germany","4","","",""
"Yes","2013","general elemantary","West Germany","232","0.166215676491978","0.148076327944609","0.184355025039346"
"Yes","2013","general elemantary","East Germany","29","","",""
"Yes","2013","middle vocational","West Germany","782","0.117919306893004","0.110411158393805","0.125427455392204"
"Yes","2013","middle vocational","East Germany","283","0.12318915723835","0.109960324909206","0.136417989567493"
"Yes","2013","vocational + Abi","West Germany","50","0.0587730259767065","0.0436730469903509","0.0738730049630622"
"Yes","2013","vocational + Abi","East Germany","9","","",""
"Yes","2013","higher vocational","West Germany","99","0.110537925934609","0.0906718772561862","0.130403974613032"
"Yes","2013","higher vocational","East Germany","51","0.139600328380937","0.104569733982889","0.174630922778985"
"Yes","2013","higher education","West Germany","277","0.0911104679108195","0.0812428298127759","0.100978106008863"
"Yes","2013","higher education","East Germany","129","0.121114547555796","0.102738998988116","0.139490096123475"
"No","2013","in school","West Germany","226","0.994495650727027","0.984870897607756","1.0041204038463"
"No","2013","in school","East Germany","33","1","1","1"
"No","2013","inadequately","West Germany","146","0.823543302201191","0.765200342002487","0.881886262399895"
"No","2013","inadequately","East Germany","27","","",""
"No","2013","general elemantary","West Germany","1386","0.833784323508022","0.815644974960654","0.851923672055391"
"No","2013","general elemantary","East Germany","219","0.891460607837985","0.852746699115828","0.930174516560141"
"No","2013","middle vocational","West Germany","6306","0.882080693106996","0.874572544607797","0.889588841606195"
"No","2013","middle vocational","East Germany","2088","0.87681084276165","0.863582010432507","0.890039675090794"
"No","2013","vocational + Abi","West Germany","882","0.941226974023293","0.926126995036938","0.956326953009649"
"No","2013","vocational + Abi","East Germany","162","0.946280875902878","0.912488048604895","0.980073703200861"
"No","2013","higher vocational","West Germany","858","0.889462074065391","0.869596025386968","0.909328122743814"
"No","2013","higher vocational","East Germany","325","0.860399671619063","0.825369077221015","0.895430266017111"
"No","2013","higher education","West Germany","2990","0.908889532089181","0.899021893991137","0.918757170187224"
"No","2013","higher education","East Germany","1082","0.878885452444204","0.860509903876525","0.897261001011884"
"Yes","2014","in school","West Germany","","","",""
"Yes","2014","in school","East Germany","","","",""
"Yes","2014","inadequately","West Germany","","","",""
"Yes","2014","inadequately","East Germany","","","",""
"Yes","2014","general elemantary","West Germany","","","",""
"Yes","2014","general elemantary","East Germany","","","",""
"Yes","2014","middle vocational","West Germany","","","",""
"Yes","2014","middle vocational","East Germany","","","",""
"Yes","2014","vocational + Abi","West Germany","","","",""
"Yes","2014","vocational + Abi","East Germany","","","",""
"Yes","2014","higher vocational","West Germany","","","",""
"Yes","2014","higher vocational","East Germany","","","",""
"Yes","2014","higher education","West Germany","","","",""
"Yes","2014","higher education","East Germany","","","",""
"No","2014","in school","West Germany","","","",""
"No","2014","in school","East Germany","","","",""
"No","2014","inadequately","West Germany","","","",""
"No","2014","inadequately","East Germany","","","",""
"No","2014","general elemantary","West Germany","","","",""
