"ple0014","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Full Time","Male","171","0.0343534956607497","0.0290843973420727","0.0396225939794268"
"Yes","2009","Full Time","Female","54","0.0252967291779868","0.019045719365403","0.0315477389905705"
"Yes","2009","Part Time","Male","83","0.0696046755520102","0.0550602224209411","0.0841491286830792"
"Yes","2009","Part Time","Female","86","0.027946753508651","0.0221031313687921","0.03379037564851"
"Yes","2009","Not Working","Male","637","0.231615723545401","0.216203122026195","0.247028325064607"
"Yes","2009","Not Working","Female","645","0.182896942850974","0.170919856251918","0.194874029450031"
"No","2009","Full Time","Male","4419","0.96564650433925","0.960377406020573","0.970915602657927"
"No","2009","Full Time","Female","2370","0.974703270822013","0.96845226100943","0.980954280634597"
"No","2009","Part Time","Male","1093","0.93039532444799","0.915850871316921","0.944939777579059"
"No","2009","Part Time","Female","2970","0.972053246491349","0.96620962435149","0.977896868631208"
"No","2009","Not Working","Male","2241","0.768384276454599","0.752971674935393","0.783796877973805"
"No","2009","Not Working","Female","3357","0.817103057149026","0.805125970549969","0.829080143748082"
"Yes","2010","Full Time","Male","","","",""
"Yes","2010","Full Time","Female","","","",""
"Yes","2010","Part Time","Male","","","",""
"Yes","2010","Part Time","Female","","","",""
"Yes","2010","Not Working","Male","","","",""
"Yes","2010","Not Working","Female","","","",""
"No","2010","Full Time","Male","","","",""
"No","2010","Full Time","Female","","","",""
"No","2010","Part Time","Male","","","",""
"No","2010","Part Time","Female","","","",""
"No","2010","Not Working","Male","","","",""
"No","2010","Not Working","Female","","","",""
"Yes","2011","Full Time","Male","225","0.0424048295686626","0.0368332454405086","0.0479764136968167"
"Yes","2011","Full Time","Female","66","0.0238938813420245","0.0182219970812374","0.0295657656028117"
"Yes","2011","Part Time","Male","96","0.0664093930557409","0.0533101454839479","0.0795086406275339"
"Yes","2011","Part Time","Female","98","0.0269907592856019","0.0216341534362264","0.0323473651349774"
"Yes","2011","Not Working","Male","791","0.238490702310768","0.224220578437162","0.252760826184375"
"Yes","2011","Not Working","Female","720","0.174597934659389","0.163767910676493","0.185427958642284"
"No","2011","Full Time","Male","4800","0.957595170431337","0.952023586303183","0.963166754559492"
"No","2011","Full Time","Female","2719","0.976106118657975","0.970434234397188","0.981778002918763"
"No","2011","Part Time","Male","1292","0.933590606944259","0.920491359372466","0.946689854516052"
"No","2011","Part Time","Female","3418","0.973009240714398","0.967652634865023","0.978365846563774"
"No","2011","Not Working","Male","2635","0.761509297689231","0.747239173815625","0.775779421562838"
"No","2011","Not Working","Female","4000","0.825402065340611","0.814572041357716","0.836232089323507"
"Yes","2012","Full Time","Male","","","",""
"Yes","2012","Full Time","Female","","","",""
"Yes","2012","Part Time","Male","","","",""
"Yes","2012","Part Time","Female","","","",""
"Yes","2012","Not Working","Male","","","",""
"Yes","2012","Not Working","Female","","","",""
"No","2012","Full Time","Male","","","",""
"No","2012","Full Time","Female","","","",""
"No","2012","Part Time","Male","","","",""
"No","2012","Part Time","Female","","","",""
"No","2012","Not Working","Male","","","",""
"No","2012","Not Working","Female","","","",""
"Yes","2013","Full Time","Male","196","0.04566510428983","0.0395107912146004","0.0518194173650596"
"Yes","2013","Full Time","Female","66","0.0270554514472168","0.0207912989944455","0.0333196038999881"
"Yes","2013","Part Time","Male","119","0.105015538251756","0.088114667400871","0.121916409102641"
