"ple0014","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Not Employed","Urban Area","811","0.202028484506199","0.190269831970122","0.213787137042275"
"Yes","2009","Not Employed","Rural Area","471","0.20466759908753","0.18852955505091","0.22080564312415"
"Yes","2009","Employed","Urban Area","239","0.0335776942945721","0.0294697650986255","0.0376856234905187"
"Yes","2009","Employed","Rural Area","155","0.0376214644463504","0.0316180059274369","0.0436249229652639"
"No","2009","Not Employed","Urban Area","3668","0.797971515493802","0.786212862957725","0.809730168029878"
"No","2009","Not Employed","Rural Area","1930","0.79533240091247","0.77919435687585","0.81147044494909"
"No","2009","Employed","Urban Area","7148","0.966422305705428","0.962314376509481","0.970530234901375"
"No","2009","Employed","Rural Area","3704","0.96237853555365","0.956375077034736","0.968381994072563"
"Yes","2010","Not Employed","Urban Area","","","",""
"Yes","2010","Not Employed","Rural Area","","","",""
"Yes","2010","Employed","Urban Area","","","",""
"Yes","2010","Employed","Rural Area","","","",""
"No","2010","Not Employed","Urban Area","","","",""
"No","2010","Not Employed","Rural Area","","","",""
"No","2010","Employed","Urban Area","","","",""
"No","2010","Employed","Rural Area","","","",""
"Yes","2011","Not Employed","Urban Area","947","0.196909093794594","0.186216245041413","0.207601942547774"
"Yes","2011","Not Employed","Rural Area","564","0.210410796309784","0.195401531689827","0.225420060929742"
"Yes","2011","Employed","Urban Area","307","0.036658059124838","0.0326110961764097","0.0407050220732662"
"Yes","2011","Employed","Rural Area","178","0.0389970084263642","0.0332970034875575","0.0446970133651709"
"No","2011","Not Employed","Urban Area","4366","0.803090906205406","0.792398057452226","0.813783754958587"
"No","2011","Not Employed","Rural Area","2269","0.789589203690216","0.774579939070258","0.804598468310173"
"No","2011","Employed","Urban Area","7976","0.963341940875162","0.959294977926734","0.96738890382359"
"No","2011","Employed","Rural Area","4253","0.961002991573636","0.955302986634829","0.966702996512443"
"Yes","2012","Not Employed","Urban Area","","","",""
"Yes","2012","Not Employed","Rural Area","","","",""
"Yes","2012","Employed","Urban Area","","","",""
"Yes","2012","Employed","Rural Area","","","",""
"No","2012","Not Employed","Urban Area","","","",""
"No","2012","Not Employed","Rural Area","","","",""
"No","2012","Employed","Urban Area","","","",""
"No","2012","Employed","Rural Area","","","",""
"Yes","2013","Not Employed","Urban Area","939","0.213985604706901","0.202306651247158","0.225664558166643"
"Yes","2013","Not Employed","Rural Area","534","0.213871256770972","0.198227125752137","0.229515387789807"
"Yes","2013","Employed","Urban Area","311","0.0457807158681277","0.0410655439769035","0.050495887759352"
"Yes","2013","Employed","Rural Area","187","0.0469575956309397","0.0404399532567924","0.053475238005087"
"No","2013","Not Employed","Urban Area","3798","0.786014395293099","0.774335441833357","0.797693348752842"
"No","2013","Not Employed","Rural Area","2105","0.786128743229028","0.770484612210193","0.801772874247863"
"No","2013","Employed","Urban Area","7237","0.954219284131872","0.949504112240648","0.958934456023097"
"No","2013","Employed","Rural Area","3860","0.95304240436906","0.946524761994913","0.959560046743208"
"Yes","2014","Not Employed","Urban Area","","","",""
"Yes","2014","Not Employed","Rural Area","","","",""
"Yes","2014","Employed","Urban Area","","","",""
"Yes","2014","Employed","Rural Area","","","",""
"No","2014","Not Employed","Urban Area","","","",""
"No","2014","Not Employed","Rural Area","","","",""
"No","2014","Employed","Urban Area","","","",""
