"ple0014","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2009","Full Time","1-pers.-HH","956","0.955823109823328","0.943074314346947","0.968571905299709","2"
"No","2009","Full Time","Couple + C. GT 16 ","1399","0.97258761299421","0.964186202999927","0.980989022988494","2"
"No","2009","Part Time","Couple + C. GT 16 ","839","0.953784133342879","0.939864975101612","0.967703291584147","2"
"No","2009","Full Time","Single parent ","351","0.979584062474628","0.964934923569354","0.994233201379902","2"
"No","2009","Full Time","Couple + C. LE 16 ","1385","0.985310391599138","0.979030817702928","0.991589965495347","2"
"No","2009","Not Working","1-pers.-HH","1079","0.722357850492225","0.699464554616955","0.745251146367495","2"
"No","2009","Not Working","(Married) couple without C. ","2648","0.769252129451911","0.755073855166891","0.78343040373693","2"
"No","2009","Not Working","Couple + C. LE 16 ","416","0.975283503160782","0.960591590350471","0.989975415971092","2"
"No","2009","Not Working","Couple + C. GT 16 ","771","0.922624059522113","0.904555488539634","0.940692630504592","2"
"No","2009","Not Working","Couple + C. LE and GT 16","300","0.98714237300257","0.974436195207562","0.999848550797577","2"
"No","2009","Part Time","Couple + C. LE and GT 16","381","0.991694169456045","0.982651992090533","1.00073634682156","2"
"No","2009","Full Time","(Married) couple without C. ","2111","0.960555126126046","0.952415780409201","0.968694471842891","2"
"No","2009","Not Working","Single parent ","267","0.915504450441123","0.883657971057406","0.947350929824839","2"
"No","2009","Full Time","Couple + C. LE and GT 16","482","0.981691560683326","0.969845369677524","0.993537751689128","2"
"No","2009","Part Time","1-pers.-HH","416","0.944104421839704","0.922688552991938","0.965520290687471","2"
"No","2009","Part Time","(Married) couple without C. ","1023","0.935384051782977","0.920802571557324","0.949965532008629","2"
"No","2009","Part Time","Single parent ","334","0.969236684118546","0.951015775187361","0.987457593049731","2"
"No","2009","Part Time","Couple + C. LE 16 ","1005","0.987493049028638","0.980676289603115","0.994309808454161","2"
"Yes","2009","Full Time","1-pers.-HH","42","0.0441768901766724","0.0314280947002915","0.0569256856530533","1"
"Yes","2009","Full Time","(Married) couple without C. ","86","0.0394448738739541","0.031305528157109","0.0475842195907992","1"
"Yes","2009","Full Time","Single parent ","7","","","","1"
"Yes","2009","Full Time","Couple + C. LE 16 ","25","","","","1"
"Yes","2009","Full Time","Couple + C. GT 16 ","52","0.0274123870057894","0.0190109770115059","0.0358137970000729","1"
"Yes","2009","Full Time","Couple + C. LE and GT 16","10","","","","1"
"Yes","2009","Part Time","1-pers.-HH","26","","","","1"
"Yes","2009","Part Time","(Married) couple without C. ","69","0.0646159482170234","0.0500344679913707","0.0791974284426762","1"
"Yes","2009","Part Time","Single parent ","11","","","","1"
"Yes","2009","Part Time","Couple + C. LE 16 ","16","","","","1"
"Yes","2009","Part Time","Couple + C. GT 16 ","35","0.0462158666571206","0.0322967084158528","0.0601350248983885","1"
"Yes","2009","Part Time","Couple + C. LE and GT 16","6","","","","1"
"Yes","2009","Not Working","1-pers.-HH","391","0.277642149507775","0.254748853632505","0.300535445383045","1"
"Yes","2009","Not Working","(Married) couple without C. ","744","0.230747870548089","0.21656959626307","0.244926144833109","1"
"Yes","2009","Not Working","Single parent ","26","","","","1"
"Yes","2009","Not Working","Couple + C. LE 16 ","13","","","","1"
