"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","8.93","0","143","0","0","2.05","38.1","100","5.71","12.15","0","100","0","0"
"1984","(Married) couple without C.","(1b) general elementary school","2.87","0","651","0","0","0","2.77","82.17","1.9","3.84","0","100","0","0"
"1984","(Married) couple without C.","(1c) basic vocational qualification","1.89","0","1110","0","0","0","2.04","39.6","1.35","2.43","0","100","0","0"
"1984","(Married) couple without C.","(2a) intermediate vocational","1.77","0","355","0","0","0","2.36","42.14","1.07","2.47","0","47.12","0","0"
"1984","(Married) couple without C.","(2b) intermediate general qualification","3.58","0","49","0","0","0","1.88","50.88","0.49","6.67","0","50.88","0","0"
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","10.34","0","50","0","0","13.09","26.77","81.36","4.63","16.05","0","81.36","0","2.15938663482666"
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","6.37","0","128","0","0","0","22.07","100","3.12","9.62","0","100","0","0"
"1984","(Married) couple without C.","(3a) lower tertiary education","2.09","0","88","0","0","0","1.03","100","-0.32","4.5","0","100","0","0"
"1984","(Married) couple without C.","(3b) higher tertiary education","2.2","0","116","0","0","0","2.05","43.03","0.41","3.99","0","82.29","0","0"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","10.39","0","80","0","0","3.46","34.89","100","3.8","16.98","0","100","0","2.65249848365784"
"1984","1-pers.-HH","(1b) general elementary school","7.57","0","356","0","0","0","16.46","100","5.08","10.06","0","100","0","0"
"1984","1-pers.-HH","(1c) basic vocational qualification","7.02","0","404","0","0","0","12.82","100","4.77","9.27","0","100","0","0"
"1984","1-pers.-HH","(2a) intermediate vocational","2.84","0","198","0","0","0","0","100","0.68","5","0","100","0","0"
"1984","1-pers.-HH","(2b) intermediate general qualification","1.18","0","34","0","0","0","0","16.49","-0.21","2.57","0","16.49","0","0"
"1984","1-pers.-HH","(2c_gen) general maturity certificate","26.06","0","49","0","0","54.56","100","100","14.83","37.29","0","100","0","6.67101240158081"
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","13.06","0","73","0","0","0","58.83","100","5.96","20.16","0","100","0","0"
"1984","1-pers.-HH","(3a) lower tertiary education","6.67","0","31","0","0","0","0","100","-2.61","15.95","0","100","0","0"
"1984","1-pers.-HH","(3b) higher tertiary education","4.97","0","86","0","0","0","10.1","100","1.3","8.64","0","100","0","0"
"1984","Couple + C. GT 16 ","(0) in school","3.45","1.78","79","0","1.08","3.72","7.91","22.55","0.49","6.41","0","87.28","1.64013254642487","2.98931813240051"
"1984","Couple + C. GT 16 ","(1a) inadequately completed","6.79","1.5","159","0","0","6.74","20.42","79.22","4.54","9.04","0","87.28","0","1.46183514595032"
"1984","Couple + C. GT 16 ","(1b) general elementary school","4.28","1.16","449","0","0","2.99","13.25","38.07","3.15","5.41","0","87.28","1.01716256141663","1.41162407398224"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","4.6","1.19","670","0","0","3.57","15.81","38.18","3.87","5.33","0","98.88","1.06294572353363","1.33125185966492"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","3.56","1.01","220","0","0","2.75","7.67","41.14","2.35","4.77","0","100","0.807130098342896","1.19837617874146"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","4.5","1.62","144","0","1.04","3.23","12.4","52.33","2.45","6.55","0","98.88","1.33839046955109","1.84391832351685"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6.46","1.84","111","0","1.08","4.84","19.87","100","2.86","10.06","0","100","1.68496155738831","2.94932460784912"
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","8.32","2.6","52","0","0.88","9.05","22.98","100","4.03","12.61","0","100","0.936470329761505","3.22877812385559"
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","2.2","1.06","37","0","0","3.45","6.6","12.85","1.23","3.17","0","12.85","0","1.33125185966492"
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","2.91","1.35","60","0","0.64","4.39","9.3","13.04","2.01","3.81","0","13.04","0.945080637931824","1.94338822364807"
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","16.81","8.16","359","1.85","3.44","22.46","38.36","100","14.96","18.66","0","100","5.07864761352539","6.77368688583374"
"1984","Couple + C. LE 16","(1b) general elementary school","12.09","4.56","626","1.37","2.11","11.73","29.01","100","10.58","13.6","0","100","4.34448957443237","5.38171005249023"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","7.93","3.41","1170","1.24","1.77","7.43","18.77","100","7.14","8.72","0","100","3.37738609313965","3.9111487865448"
"1984","Couple + C. LE 16","(2a) intermediate vocational","6.55","2.79","391","0.93","1.47","5.49","15.04","100","5.29","7.81","0","100","2.46731472015381","3.18463063240051"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","8.48","3.77","46","0","1.7","7.56","20.08","100","3.93","13.03","0","100","2.48053646087646","5.20934247970581"
"1984","Couple + C. LE 16","(2c_gen) general maturity certificate","11.7","4.57","56","1.44","1.96","12.07","22.46","100","7.04","16.36","0","100","3.71660852432251","5.95861959457397"
"1984","Couple + C. LE 16","(2c_voc) vocational maturity certificate","7.04","2.6","123","1.03","1.35","5.51","17.71","63.83","4.19","9.89","0","100","2.56367421150208","4.08343553543091"
"1984","Couple + C. LE 16","(3a) lower tertiary education","7.85","2.6","78","0.92","1.3","6.03","15.04","100","4.09","11.61","0","100","1.8563357591629","3.923659324646"
"1984","Couple + C. LE 16","(3b) higher tertiary education","4.94","2.5","188","0.94","1.3","5.54","11.93","37.17","3.67","6.21","0","68.53","2.10882210731506","2.75449109077454"
"1984","Couple + C. LE and GT 16","(0) in school","8.65","6.29","78","1.76","2.52","11","21.05","57.08","6.47","10.83","0","57.08","3.16083312034607","6.80751180648804"
"1984","Couple + C. LE and GT 16","(1a) inadequately completed","14.29","6.96","235","0.84","2.71","18.52","33.29","91.11","11.67","16.91","0","100","5.84924507141113","9.20889568328857"
"1984","Couple + C. LE and GT 16","(1b) general elementary school","8.84","4.91","473","1.19","2.46","12.13","23.21","47.22","7.73","9.95","0","100","4.84688854217529","6.52760028839111"
"1984","Couple + C. LE and GT 16","(1c) basic vocational qualification","7.3","3.89","518","0.91","1.72","8.31","16.72","57.08","6.23","8.37","0","91.11","3.63564515113831","4.55755758285522"
"1984","Couple + C. LE and GT 16","(2a) intermediate vocational","4.32","2.79","127","0.95","1.7","5.15","9.48","24.59","3.34","5.3","0","44.75","2.47636342048645","3.23715686798096"
"1984","Couple + C. LE and GT 16","(2b) intermediate general qualification","7.16","4.56","129","1.24","2.76","9.14","16.22","44.75","5.7","8.62","0","44.75","3.48947477340698","5.72176790237427"
"1984","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","7.23","4.47","58","1.76","2.8","11.58","14.72","24.59","5.52","8.94","0","24.59","3.87164640426636","7.2478175163269"
"1984","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(3b) higher tertiary education","4.89","2.91","41","1.47","2.21","6.28","10.29","20.83","3.46","6.32","0.8","20.83","2.37333536148071","5.52400064468384"
"1984","Single parent","(0) in school","","","","","","","","","","","","","",""
"1984","Single parent","(1a) inadequately completed","26.02","10.03","47","0","0","28.81","100","100","17.49","34.55","0","100","2.03688955307007","11.1542434692383"
"1984","Single parent","(1b) general elementary school","15.94","3.48","166","0","0","19.45","53.78","100","11.77","20.11","0","100","2.88559603691101","8.14558029174805"
"1984","Single parent","(1c) basic vocational qualification","12.95","2.24","190","0","0","13.4","40.34","100","9.38","16.52","0","100","2.05957341194153","4.22218036651611"
"1984","Single parent","(2a) intermediate vocational","13.4","2.68","58","0","0","18.59","51.83","100","7.08","19.72","0","100","1.50793266296387","5.29923391342163"
"1984","Single parent","(2b) intermediate general qualification","9.33","3.98","39","0","1.76","6.78","12.12","100","2.24","16.42","0","100","2.23581671714783","6.54183435440063"
"1984","Single parent","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Single parent","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Single parent","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Single parent","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(1a) inadequately completed","5.06","0","109","0","0","1.6","12.88","100","1.49","8.63","0","100","0","0.250657469034195"
"1985","(Married) couple without C.","(1b) general elementary school","3.7","0","565","0","0","0","3.83","100","2.43","4.97","0","100","0","0"
"1985","(Married) couple without C.","(1c) basic vocational qualification","2.41","0","1012","0","0","0","1.98","74.63","1.72","3.1","0","100","0","0"
"1985","(Married) couple without C.","(2a) intermediate vocational","1.91","0","344","0","0","0","2.78","42.94","0.99","2.83","0","98.71","0","0"
"1985","(Married) couple without C.","(2b) intermediate general qualification","5.23","0","36","0","0","0","3.95","56.65","0.79","9.67","0","56.65","0","0"
"1985","(Married) couple without C.","(2c_gen) general maturity certificate","12.68","0","42","0","0","5.82","47.7","92.04","4.99","20.37","0","92.04","0","4.29880666732788"
"1985","(Married) couple without C.","(2c_voc) vocational maturity certificate","6.25","0","112","0","0","0","23.58","99.42","2.86","9.64","0","99.42","0","0"
"1985","(Married) couple without C.","(3a) lower tertiary education","1.94","0","81","0","0","0","2.12","52.13","-0.16","4.04","0","62.49","0","0"
"1985","(Married) couple without C.","(3b) higher tertiary education","1.2","0","114","0","0","0","3.83","19.5","0.5","1.9","0","26.01","0","0"
"1985","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","(1a) inadequately completed","10.02","0","62","0","0","4.05","30.42","100","3.82","16.22","0","100","0","2.64563941955566"
"1985","1-pers.-HH","(1b) general elementary school","7.03","0","304","0","0","0","16.81","100","4.45","9.61","0","100","0","0"
"1985","1-pers.-HH","(1c) basic vocational qualification","6.43","0","353","0","0","0","14.36","100","4.26","8.6","0","100","0","0"
"1985","1-pers.-HH","(2a) intermediate vocational","2.78","0","185","0","0","0","0.18","97.01","0.56","5","0","100","0","0"
"1985","1-pers.-HH","(2b) intermediate general qualification","4.74","0","36","0","0","0","12.23","96.2","-1.35","10.83","0","96.2","0","0"
