"year","bula_h","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Full Time","3.35","1.1","1172","0","0","3.71","10.68","28.56","2.95","3.75","0","63.93","1.3185019493103","1.51142179965973"
"1984","Baden-Württemberg","Not Working","5.07","0","758","0","0","3.79","13.62","100","3.96","6.18","0","100","1.10770344734192","2.11755895614624"
"1984","Baden-Württemberg","Part Time","7.21","2.24","338","0","0","8.59","21.88","75.49","5.77","8.65","0","95.5","2.52467107772827","3.78314399719238"
"1984","Bavaria","Full Time","3.53","1.3","1012","0","0","3.7","9.93","32.1","3.12","3.94","0","49.45","1.42730951309204","1.9195898771286"
"1984","Bavaria","Not Working","6.41","0","730","0","0","3.9","18.52","100","5.1","7.72","0","100","0","1.4449098110199"
"1984","Bavaria","Part Time","9.18","3.11","359","0","0.76","12.57","25.35","67","7.77","10.59","0","81.36","2.85625576972961","4.61935472488403"
"1984","Berlin","Full Time","2.5","0","211","0","0","2.96","6.72","22.07","1.68","3.32","0","50.96","0","1.48625099658966"
"1984","Berlin","Not Working","5.65","0","131","0","0","1.99","10.58","100","2.09","9.21","0","100","0","1.35373485088348"
"1984","Berlin","Part Time","9.44","1.67","68","0","0","6.68","43.49","76.78","5.4","13.48","0","76.78","1.18363726139069","2.96034097671509"
"1984","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1984","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1984","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1984","Bremen","Full Time","2.95","0","38","0","0","2.7","12.78","20.86","0.15","5.75","0","43.43","0","4.35838222503662"
"1984","Bremen","Not Working","13.64","0","71","0","0","4.36","49.64","100","7.05","20.23","0","100","0","2.64401149749756"
"1984","Bremen","Part Time","","","","","","","","","","","","","",""
"1984","Hamburg","Full Time","2.86","0","148","0","0","2.04","11.8","31.23","1.43","4.29","0","79.22","0","1.33240747451782"
"1984","Hamburg","Not Working","7.09","0","121","0","0","2.59","17.8","100","2.74","11.44","0","100","0","1.45787823200226"
"1984","Hamburg","Part Time","3.97","1.12","42","0","0","3.18","14.72","32.88","0.2","7.74","0","62.68","0","3.18008995056152"
"1984","Hesse","Full Time","2.68","0","594","0","0","3.04","7.08","28.32","2.11","3.25","0","65.52","0.885772824287415","1.4730578660965"
"1984","Hesse","Not Working","7","0","459","0","0","4.27","17.14","100","4.9","9.1","0","100","0.926372945308685","2.1698112487793"
"1984","Hesse","Part Time","6.83","2.16","196","0","0","7.35","21.06","68.53","4.95","8.71","0","70.15","1.98563587665558","4.4807014465332"
"1984","Lower Saxony","Full Time","3.89","1.31","500","0","0","3.95","10.49","38.18","3.15","4.63","0","79.65","1.22135579586029","1.69528961181641"
"1984","Lower Saxony","Not Working","9.53","1.22","535","0","0","7.24","31.58","100","7.46","11.6","0","100","1.70252883434296","2.76751112937927"
"1984","Lower Saxony","Part Time","10.17","3.49","198","0","1","12.28","28.34","84.63","7.62","12.72","0","97.38","2.9150824546814","5.76992654800415"
"1984","Mecklenburg-Western Pomerania","Full Time","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Not Working","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Part Time","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Full Time","3.36","1.17","1452","0","0","3.45","9.37","31.96","2.98","3.74","0","63.93","1.34160733222961","1.63332629203796"
"1984","North Rhine-Westphalia","Not Working","11.1","0.79","1323","0","0","6.62","36.27","100","9.75","12.45","0","100","1.84794616699219","2.6264009475708"
"1984","North Rhine-Westphalia","Part Time","8.78","2.22","490","0","0","9.3","27.97","66.67","7.29","10.27","0","89.37","2.21087408065796","3.52035212516785"
"1984","Rhineland-Palatinate,Saarland","Full Time","3.29","0.92","377","0","0","3.63","9.22","36.26","2.62","3.96","0","40.75","0.873052000999451","1.65329313278198"
"1984","Rhineland-Palatinate,Saarland","Not Working","6.15","0","364","0","0","3.3","14.99","100","4.26","8.04","0","100","0","0.866057336330414"
"1984","Rhineland-Palatinate,Saarland","Part Time","6.22","1.72","113","0","0","5.43","15.14","68.12","4.17","8.27","0","68.12","1.62655603885651","2.81832361221313"
"1984","Saxony","Full Time","","","","","","","","","","","","","",""
"1984","Saxony","Not Working","","","","","","","","","","","","","",""
"1984","Saxony","Part Time","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Full Time","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Not Working","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Part Time","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Full Time","3.26","1.15","174","0","0","3.53","8.09","37.64","2.24","4.28","0","47.8","0.977613627910614","1.88343560695648"
"1984","Schleswig-Holstein","Not Working","8.53","0","148","0","0","5.86","22.98","100","4.62","12.44","0","100","0","3.28146600723267"
"1984","Schleswig-Holstein","Part Time","6.99","1.74","63","0","0","6.23","19.08","87.22","2.44","11.54","0","87.28","1.26223170757294","4.87060928344727"
"1984","Thuringia","Full Time","","","","","","","","","","","","","",""
"1984","Thuringia","Not Working","","","","","","","","","","","","","",""
"1984","Thuringia","Part Time","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Full Time","2.74","1.14","1033","0","0","3.7","7.75","23.23","2.37","3.11","0","67.86","1.46455490589142","1.95416927337646"
"1985","Baden-Württemberg","Not Working","5.06","0","679","0","0","3.84","11.85","98.3","3.83","6.29","0","100","1.43565285205841","2.32048368453979"
"1985","Baden-Württemberg","Part Time","5.63","2.22","342","0","0","5.6","14.73","55.64","4.58","6.68","0","84.34","2.09613537788391","3.37878155708313"
"1985","Bavaria","Full Time","3.3","1.22","885","0","0","4.22","9.46","29.73","2.91","3.69","0","67.37","1.29176139831543","1.64307725429535"
"1985","Bavaria","Not Working","5.97","0","663","0","0","2.86","14.33","100","4.61","7.33","0","100","0","1.21637153625488"
"1985","Bavaria","Part Time","8.84","2.24","365","0","0","10.53","22.44","67.57","7.41","10.27","0","87.11","2.17022490501404","4.27466344833374"
"1985","Berlin","Full Time","2.77","0","166","0","0","2.42","6.43","36.43","1.46","4.08","0","57.92","0","1.39355421066284"
"1985","Berlin","Not Working","5.24","0","123","0","0","1.51","10.46","100","2.12","8.36","0","100","0","1.51390492916107"
"1985","Berlin","Part Time","8.33","1.81","79","0","0","7.31","21.64","76.13","5.13","11.53","0","76.13","1.52976059913635","5.0351619720459"
"1985","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1985","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1985","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1985","Bremen","Full Time","","","","","","","","","","","","","",""
"1985","Bremen","Not Working","8.76","0","65","0","0","5.7","36.88","51.98","3.17","14.35","0","100","0","1.92669761180878"
"1985","Bremen","Part Time","","","","","","","","","","","","","",""
"1985","Hamburg","Full Time","3.2","0","130","0","0","1.99","8.43","55.12","1.29","5.11","0","67.92","0","1.74560749530792"
"1985","Hamburg","Not Working","9.33","0","109","0","0","1.99","36.1","100","4.47","14.19","0","100","0","1.28451883792877"
"1985","Hamburg","Part Time","8.91","1.34","42","0","0","8.43","36.1","64.43","3.44","14.38","0","67.92","1.34200167655945","5.58015394210815"
"1985","Hesse","Full Time","2.57","0","522","0","0","2.92","7.4","24.68","2.02","3.12","0","60.02","0.993752658367157","1.60455751419067"
"1985","Hesse","Not Working","6.97","0","425","0","0","2.42","15.39","100","4.88","9.06","0","100","0.818099439144135","1.81356728076935"
"1985","Hesse","Part Time","7.31","1.69","191","0","0","6.33","18.35","72.72","5.18","9.44","0","97.9","1.99778747558594","4.47623205184937"
"1985","Lower Saxony","Full Time","3.44","1.26","441","0","0","3.68","9.22","31.32","2.83","4.05","0","42.84","1.25301003456116","1.6871839761734"
"1985","Lower Saxony","Not Working","9.9","1.09","482","0","0","6.89","28.74","100","7.73","12.07","0","100","1.51325118541718","2.81856322288513"
"1985","Lower Saxony","Part Time","9.29","3.72","184","0","0.92","10.57","27.69","77.78","7.13","11.45","0","88.04","2.90656352043152","6.23932313919067"
"1985","Mecklenburg-Western Pomerania","Full Time","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Not Working","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Part Time","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Full Time","2.98","1.04","1294","0","0","3.24","8.07","26.38","2.6","3.36","0","74.65","1.28306937217712","1.56472980976105"
"1985","North Rhine-Westphalia","Not Working","10.23","0.72","1207","0","0","6.22","26.8","100","8.82","11.64","0","100","1.93373644351959","2.59887003898621"
"1985","North Rhine-Westphalia","Part Time","7.28","1.98","473","0","0","6.61","22.48","72.79","5.98","8.58","0","79.08","2.27913165092468","3.30317401885986"
"1985","Rhineland-Palatinate,Saarland","Full Time","3.56","1.05","334","0","0","4.18","12.53","35.76","2.83","4.29","0","50.4","1.13783776760101","1.86512756347656"
"1985","Rhineland-Palatinate,Saarland","Not Working","6.39","0","336","0","0","3.34","15.32","99.6","4.47","8.31","0","100","0","1.18670272827148"
"1985","Rhineland-Palatinate,Saarland","Part Time","7.99","1.92","105","0","0","10.1","22.53","68.17","5.48","10.5","0","68.17","1.56138741970062","5.23598194122314"
"1985","Saxony","Full Time","","","","","","","","","","","","","",""
"1985","Saxony","Not Working","","","","","","","","","","","","","",""
"1985","Saxony","Part Time","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Full Time","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Not Working","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Part Time","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Full Time","3.55","1.07","153","0","0","4.49","10.98","23.98","2.22","4.88","0","75.08","0","2.09973764419556"
"1985","Schleswig-Holstein","Not Working","9.08","0","136","0","0","6.65","32.08","100","4.67","13.49","0","100","0","3.08528113365173"
"1985","Schleswig-Holstein","Part Time","6.69","3.83","64","0","0","7.87","20.3","46.27","4.43","8.95","0","46.27","2.67745399475098","4.77330541610718"
"1985","Thuringia","Full Time","","","","","","","","","","","","","",""
"1985","Thuringia","Not Working","","","","","","","","","","","","","",""
"1985","Thuringia","Part Time","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","Full Time","2.75","0.74","1010","0","0","2.81","7.42","28.59","2.35","3.15","0","70.19","1.10158240795135","1.41019749641418"
"1986","Baden-Württemberg","Not Working","4.53","0","644","0","0","2.41","11.16","97.59","3.23","5.83","0","100","1.07628667354584","1.87275052070618"
"1986","Baden-Württemberg","Part Time","5.36","1.89","353","0","0","4.51","15.36","54.71","4.11","6.61","0","75.07","1.85790359973907","2.93939113616943"
"1986","Bavaria","Full Time","3.2","1.17","849","0","0","3.72","9.2","27.05","2.8","3.6","0","57.03","1.20411050319672","1.58705544471741"
"1986","Bavaria","Not Working","6.56","0","593","0","0","2.24","15.84","100","5.22","7.9","0","100","0","1.22316026687622"
"1986","Bavaria","Part Time","8.29","2.18","344","0","0","8.98","25.46","72.61","6.87","9.71","0","86.42","2.16349530220032","3.85930514335632"
"1986","Berlin","Full Time","3.12","0","171","0","0","2.57","10.17","29.54","2.11","4.13","0","40.28","0","1.93471133708954"
"1986","Berlin","Not Working","5.37","0","112","0","0","2.09","12.66","100","0.98","9.76","0","100","0","2.08531451225281"
"1986","Berlin","Part Time","9.42","2.33","71","0","0","10.42","32.23","71.41","4.89","13.95","0","77.22","2.14805483818054","8.80945587158203"
"1986","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1986","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1986","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1986","Bremen","Full Time","4.8","0.73","33","0","0","3.26","13.43","48.12","-0.68","10.28","0","60.79","0.677988588809967","4.37740898132324"
