"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","direct migration background","16.55","4.06","121","0","1.19","12.95","68.53","100","11.74","21.36","0","100","2.39225125312805","5.86181545257568"
"1984","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1984","college entrance qualification","no migration background","6.41","1.06","1160","0","0","4.08","17.71","100","5.49","7.33","0","100","1.04347240924835","1.35182738304138"
"1984","lower secondary degree","direct migration background","7.26","1.47","606","0","0","6.07","15.27","100","5.81","8.71","0","100","2.15076351165771","3.2921462059021"
"1984","lower secondary degree","indirect migration background","4.97","1.25","70","0","0","6.13","12.32","46.02","0.59","9.35","0","87.28","1.48237562179565","4.82443380355835"
"1984","lower secondary degree","no migration background","5.88","0","5439","0","0","4.23","15.57","100","5.48","6.28","0","100","0.989333271980286","1.22991871833801"
"1984","no degree/no degree yet","direct migration background","13.41","5.05","1061","0","0.89","17.35","33.29","100","12.25","14.57","0","100","3.49079871177673","4.23195743560791"
"1984","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","no migration background","9.84","2.96","226","0","1.19","9.48","28.81","100","7.44","12.24","0","100","2.51744413375854","3.86757755279541"
"1984","Other degree","direct migration background","10.66","3.69","1408","0","0","12.67","28.6","100","9.82","11.5","0","100","3.29675245285034","3.822190284729"
"1984","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1984","Other degree","no migration background","9.87","1.18","37","0","0","6.4","28.81","100","2.01","17.73","0","100","0","5.33364248275757"
"1984","secondary school degree","direct migration background","9.35","1.71","146","0","0","5.86","22.92","100","6.28","12.42","0","100","1.67402803897858","3.23218131065369"
"1984","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1984","secondary school degree","no migration background","4.37","1.01","1785","0","0","3.53","10.19","65.03","3.83","4.91","0","100","1.06346130371094","1.30822002887726"
"1985","college entrance qualification","direct migration background","13.09","2.31","111","0","0","12.42","47.7","99.09","8.8","17.38","0","99.09","1.74134993553162","4.22575664520264"
"1985","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1985","college entrance qualification","no migration background","5.49","0.78","1112","0","0","3.83","12.24","92.04","4.63","6.35","0","100","0.965257048606873","1.34200167655945"
"1985","lower secondary degree","direct migration background","6.55","1.04","567","0","0","5.34","12.31","100","5.15","7.95","0","100","2.11505341529846","3.04979109764099"
"1985","lower secondary degree","indirect migration background","5.64","1.17","77","0","0","5.78","14.36","52.05","2.87","8.41","0","67.94","1.99674797058105","7.32271146774292"
"1985","lower secondary degree","no migration background","5.79","0","4846","0","0","4.37","13.88","99.81","5.36","6.22","0","100","1.08703351020813","1.28511035442352"
"1985","no degree/no degree yet","direct migration background","11.68","5.38","857","0","1.21","14.72","27","100","10.49","12.87","0","100","4.19153499603271","5.59993934631348"
"1985","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","no migration background","10.54","2.77","226","0","1.19","7.81","29.73","100","7.78","13.3","0","100","2.25685501098633","4.49990844726562"
"1985","Other degree","direct migration background","9.82","3.56","1180","0","0","10.47","23.52","100","8.9","10.74","0","100","3.31400156021118","3.99383902549744"
"1985","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1985","Other degree","no migration background","14.12","2.6","42","0","0","9.73","50.38","100","6.44","21.8","0","100","1.25301003456116","7.17707967758179"
"1985","secondary school degree","direct migration background","9.28","1.58","142","0","0","5.3","23.42","100","5.97","12.59","0","100","1.44916129112244","3.09633016586304"
"1985","secondary school degree","indirect migration background","12.81","2.39","31","0","0","5.88","19.47","97.01","6.46","19.16","0","97.01","1.82868719100952","5.95970726013184"
"1985","secondary school degree","no migration background","4.3","1.01","1708","0","0","3.89","10.39","56.88","3.74","4.86","0","100","1.12137925624847","1.3804577589035"
"1986","college entrance qualification","direct migration background","13.33","2.03","114","0","0","12.01","37.03","100","8.9","17.76","0","100","1.68634986877441","3.17712473869324"
