"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Ostdeutschland, neue Bundeslaender","5.35","6","1124","4","5","6","7","7","5.27","5.43","1","7","6","6"
"2005","college entrance qualification","Westdeutschland, alte Bundeslaender","5.45","6","4060","4","5","6","7","7","5.41","5.49","1","7","6","6"
"2005","lower secondary degree","Ostdeutschland, neue Bundeslaender","5.11","5","1386","3","4","7","7","7","5.03","5.19","1","7","5","6"
"2005","lower secondary degree","Westdeutschland, alte Bundeslaender","5.18","5","5676","3","4","6","7","7","5.14","5.22","1","7","5","6"
"2005","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","5.04","5","166","3","4","6","7","7","4.8","5.28","1","7","5","5"
"2005","no degree/no degree yet","Westdeutschland, alte Bundeslaender","5","5","726","3","4","6","7","7","4.89","5.11","1","7","5","5"
"2005","Other degree","Ostdeutschland, neue Bundeslaender","5.92","7","47","4","5","7","7","7","5.38","6.46","1","7","4","7"
"2005","Other degree","Westdeutschland, alte Bundeslaender","5.25","5","1066","3","4","7","7","7","5.16","5.34","1","7","5","6"
"2005","secondary school degree","Ostdeutschland, neue Bundeslaender","5.23","5","2224","3","4","7","7","7","5.17","5.29","1","7","5","6"
"2005","secondary school degree","Westdeutschland, alte Bundeslaender","5.3","6","3794","3","4","6","7","7","5.25","5.35","1","7","5","6"
"2006","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","college entrance qualification","Ostdeutschland, neue Bundeslaender","5.31","6","1021","4","5","6","7","7","5.23","5.39","1","7","5","6"
"2010","college entrance qualification","Westdeutschland, alte Bundeslaender","5.3","6","3642","4","5","6","7","7","5.26","5.34","1","7","6","6"
"2010","lower secondary degree","Ostdeutschland, neue Bundeslaender","5.17","5.27","1057","3","4","6","7","7","5.08","5.26","1","7","5","6"
"2010","lower secondary degree","Westdeutschland, alte Bundeslaender","5.15","5","4284","3","4","6","7","7","5.1","5.2","1","7","5","5"
"2010","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","5.3","5","45","4","5","6","7","7","4.9","5.7","1","7","5","6"
"2010","no degree/no degree yet","Westdeutschland, alte Bundeslaender","5.11","5","367","3","4","6","7","7","4.95","5.27","1","7","5","5"
"2010","Other degree","Ostdeutschland, neue Bundeslaender","5.9","6","38","5","6","6","7","7","5.41","6.39","1","7","6","6"
"2010","Other degree","Westdeutschland, alte Bundeslaender","5.3","6","675","3","4","7","7","7","5.18","5.42","1","7","5","6"
"2010","secondary school degree","Ostdeutschland, neue Bundeslaender","5.2","5","1858","3","4","6","7","7","5.13","5.27","1","7","5","5"
"2010","secondary school degree","Westdeutschland, alte Bundeslaender","5.15","5","3188","3","4","6","7","7","5.1","5.2","1","7","5","5"
"2011","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2012","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2012","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
