"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","5.51","6","1730","4","5","7","7","7","5.45","5.57","1","7","6","6"
"2005","college entrance qualification","1-pers.-HH","5.49","6","784","4","5","7","7","7","5.4","5.58","1","7","6","6"
"2005","college entrance qualification","Couple + C. GT 16 ","5.28","5","898","4","4","6","7","7","5.2","5.36","1","7","5","6"
"2005","college entrance qualification","Couple + C. LE 16","5.34","5","1147","4","5","6","7","7","5.27","5.41","1","7","5","6"
"2005","college entrance qualification","Couple + C. LE and GT 16","5.25","5","332","4","5","6","7","7","5.11","5.39","1","7","5","6"
"2005","college entrance qualification","Single parent","5.49","6","188","4","5","7","7","7","5.3","5.68","1","7","5","6"
"2005","lower secondary degree","(Married) couple without C.","5.25","5","2988","3","4","7","7","7","5.19","5.31","1","7","5","6"
"2005","lower secondary degree","1-pers.-HH","5.14","5","1232","3","4","7","7","7","5.05","5.23","1","7","5","6"
"2005","lower secondary degree","Couple + C. GT 16 ","5.1","5","971","3","4","6","7","7","5.01","5.19","1","7","5","6"
"2005","lower secondary degree","Couple + C. LE 16","5.12","5","928","3","4","6","7","7","5.02","5.22","1","7","5","6"
"2005","lower secondary degree","Couple + C. LE and GT 16","5.01","5","390","3","4","6","7","7","4.86","5.16","1","7","5","6"
"2005","lower secondary degree","Single parent","4.96","5","343","2","4","6","7","7","4.78","5.14","1","7","5","6"
"2005","no degree/no degree yet","(Married) couple without C.","5.08","5.52","82","3","4","7","7","7","4.7","5.46","1","7","4","6"
"2005","no degree/no degree yet","1-pers.-HH","5.03","5","37","3","4","6","7","7","4.47","5.59","1","7","4","6"
"2005","no degree/no degree yet","Couple + C. GT 16 ","4.94","5","301","3","4","6","7","7","4.77","5.11","1","7","5","5"
"2005","no degree/no degree yet","Couple + C. LE 16","4.59","5","37","1","4","6","7","7","3.95","5.23","1","7","5","6"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","5.21","5","282","3","4","6","7","7","5.03","5.39","1","7","5","6"
"2005","no degree/no degree yet","Single parent","4.82","5","116","2","4","6","7","7","4.51","5.13","1","7","5","5"
"2005","Other degree","(Married) couple without C.","5.45","6","346","4","5","7","7","7","5.29","5.61","1","7","6","6"
"2005","Other degree","1-pers.-HH","5.38","6","95","3","4","7","7","7","5.01","5.75","1","7","5","6"
"2005","Other degree","Couple + C. GT 16 ","5.13","5","220","3","4","6","7","7","4.92","5.34","1","7","5","6"
"2005","Other degree","Couple + C. LE 16","5.35","6","208","4","4","7","7","7","5.14","5.56","1","7","5","6"
"2005","Other degree","Couple + C. LE and GT 16","5.21","5","118","3","4","6","7","7","4.94","5.48","1","7","5","6"
"2005","Other degree","Single parent","4.78","5","62","3","4","6","7","7","4.42","5.14","1","7","4","6"
"2005","secondary school degree","(Married) couple without C.","5.37","6","1799","3","4","7","7","7","5.3","5.44","1","7","6","6"
"2005","secondary school degree","1-pers.-HH","5.4","6","769","4","4","6","7","7","5.3","5.5","1","7","5","6"
"2005","secondary school degree","Couple + C. GT 16 ","5.23","5","1110","3","4","6","7","7","5.14","5.32","1","7","5","6"
"2005","secondary school degree","Couple + C. LE 16","5.1","5","1363","3","4","6","7","7","5.02","5.18","1","7","5","5"
"2005","secondary school degree","Couple + C. LE and GT 16","5.21","6","501","3","4","6","7","7","5.08","5.34","1","7","5","6"
"2005","secondary school degree","Single parent","5.27","6","348","3","4","7","7","7","5.1","5.44","1","7","5","6"
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
