"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","(Married) couple without C.","5.39","6","3527","4","5","7","7","7","5.34","5.44","1","7","6","6"
"2005","Employed","1-pers.-HH","5.41","6","1532","4","5","7","7","7","5.34","5.48","1","7","6","6"
"2005","Employed","Couple + C. GT 16 ","5.18","5","2563","3","4","6","7","7","5.12","5.24","1","7","5","6"
"2005","Employed","Couple + C. LE 16","5.19","5","3036","3","4","6","7","7","5.14","5.24","1","7","5","6"
"2005","Employed","Couple + C. LE and GT 16","5.22","5","1162","3","4","6","7","7","5.14","5.3","1","7","5","6"
"2005","Employed","Single parent","5.23","5","708","3","4","6","7","7","5.12","5.34","1","7","5","6"
"2005","Not Employed","(Married) couple without C.","5.3","6","3480","3","4","7","7","7","5.25","5.35","1","7","5","6"
"2005","Not Employed","1-pers.-HH","5.18","5","1422","3","4","7","7","7","5.1","5.26","1","7","5","6"
"2005","Not Employed","Couple + C. GT 16 ","5.08","5","1075","3","4","6","7","7","4.99","5.17","1","7","5","5"
"2005","Not Employed","Couple + C. LE 16","5.12","5","666","3","4","6","7","7","5","5.24","1","7","5","6"
"2005","Not Employed","Couple + C. LE and GT 16","4.96","5","542","3","4","6","7","7","4.83","5.09","1","7","5","5"
"2005","Not Employed","Single parent","4.86","5","388","2","4","6","7","7","4.69","5.03","1","7","5","5"
"2006","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Employed","Single parent","","","","","","","","","","","","","",""
"2006","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Employed","Single parent","","","","","","","","","","","","","",""
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Employed","Single parent","","","","","","","","","","","","","",""
"2007","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Employed","Single parent","","","","","","","","","","","","","",""
"2008","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Employed","Single parent","","","","","","","","","","","","","",""
"2008","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Not Employed","Single parent","","","","","","","","","","","","","",""
"2009","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Employed","Single parent","","","","","","","","","","","","","",""
"2009","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Not Employed","Single parent","","","","","","","","","","","","","",""
"2010","Employed","(Married) couple without C.","5.26","6","3144","3","4","6","7","7","5.21","5.31","1","7","5","6"
"2010","Employed","1-pers.-HH","5.32","6","1356","3","4","6","7","7","5.24","5.4","1","7","5","6"
"2010","Employed","Couple + C. GT 16 ","5.14","5","2099","3","4","6","7","7","5.08","5.2","1","7","5","5"
"2010","Employed","Couple + C. LE 16","5.19","5","2173","3","4","6","7","7","5.13","5.25","1","7","5","5"
"2010","Employed","Couple + C. LE and GT 16","5.18","5","776","3","4","6","7","7","5.08","5.28","1","7","5","6"
"2010","Employed","Single parent","5.33","6","622","3","4","7","7","7","5.21","5.45","1","7","5","6"
"2010","Not Employed","(Married) couple without C.","5.22","5","3157","3","4","6","7","7","5.17","5.27","1","7","5","6"
"2010","Not Employed","1-pers.-HH","5.07","5","1381","3","4","7","7","7","4.98","5.16","1","7","5","6"
"2010","Not Employed","Couple + C. GT 16 ","5.02","5","726","3","4","6","7","7","4.91","5.13","1","7","5","6"
"2010","Not Employed","Couple + C. LE 16","5.04","5","376","3","4","6","7","7","4.88","5.2","1","7","5","6"
"2010","Not Employed","Couple + C. LE and GT 16","4.99","5","269","3","4","6","7","7","4.81","5.17","1","7","5","5"
"2010","Not Employed","Single parent","5.23","5","262","3","4","6","7","7","5.05","5.41","1","7","5","6"
"2011","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Employed","Single parent","","","","","","","","","","","","","",""
"2011","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Not Employed","Single parent","","","","","","","","","","","","","",""
"2012","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2012","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2012","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2012","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2012","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2012","Employed","Single parent","","","","","","","","","","","","","",""
"2012","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2012","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2012","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2012","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2012","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2012","Not Employed","Single parent","","","","","","","","","","","","","",""
