"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","direct migration background","5.28","5","525","4","4","7","7","7","5.15","5.41","1","7","5","6"
"2005","16-34 y.","indirect migration background","5.24","5","662","4","4","6","7","7","5.13","5.35","1","7","5","6"
"2005","16-34 y.","no migration background","5.11","5","4125","3","4","6","7","7","5.06","5.16","1","7","5","5"
"2005","35-65 y.","direct migration background","5.43","6","1464","3","5","7","7","7","5.35","5.51","1","7","6","6"
"2005","35-65 y.","indirect migration background","5.66","6","155","4","5","7","7","7","5.41","5.91","1","7","5","6"
"2005","35-65 y.","no migration background","5.27","6","9964","3","4","6","7","7","5.24","5.3","1","7","6","6"
"2005","66 and older","direct migration background","5.21","5","363","3","4","7","7","7","5.04","5.38","1","7","5","6"
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","5.26","6","3386","3","4","7","7","7","5.21","5.31","1","7","6","6"
"2006","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2008","66 and older","direct migration background","","","","","","","","","","","","","",""
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2009","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2009","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2009","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2009","66 and older","direct migration background","","","","","","","","","","","","","",""
"2009","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2009","66 and older","no migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","direct migration background","5.51","6","239","3","4","7","7","7","5.32","5.7","1","7","5","6"
"2010","16-34 y.","indirect migration background","5.5","6","446","4","5","7","7","7","5.36","5.64","1","7","5","6"
"2010","16-34 y.","no migration background","5.07","5","2891","3","4","6","7","7","5.02","5.12","1","7","5","5"
"2010","35-65 y.","direct migration background","5.39","6","911","4","4","7","7","7","5.29","5.49","1","7","6","6"
"2010","35-65 y.","indirect migration background","5.19","5","205","3","4","7","7","7","4.98","5.4","1","7","5","6"
"2010","35-65 y.","no migration background","5.19","5","7938","3","4","6","7","7","5.16","5.22","1","7","5","5"
"2010","66 and older","direct migration background","5.08","5","309","3","4","7","7","7","4.9","5.26","1","7","5","6"
"2010","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2010","66 and older","no migration background","5.22","5","3699","3","4","7","7","7","5.17","5.27","1","7","5","6"
"2011","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2011","66 and older","direct migration background","","","","","","","","","","","","","",""
"2011","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2011","66 and older","no migration background","","","","","","","","","","","","","",""
"2012","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2012","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2012","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2012","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2012","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2012","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2012","66 and older","direct migration background","","","","","","","","","","","","","",""
"2012","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2012","66 and older","no migration background","","","","","","","","","","","","","",""
"2013","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2013","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2013","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2013","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2013","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2013","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2013","66 and older","direct migration background","","","","","","","","","","","","","",""
"2013","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2013","66 and older","no migration background","","","","","","","","","","","","","",""
