"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","college entrance qualification","5.45","6","2567","4","5","6","7","7","5.4","5.5","1","7","6","6"
"2005","Full Time","lower secondary degree","5.21","5","2002","3","4","7","7","7","5.14","5.28","1","7","5","6"
"2005","Full Time","no degree/no degree yet","5.31","6","55","4","4","6","7","7","4.93","5.69","1","7","5","6"
"2005","Full Time","Other degree","5.34","5","384","4","4","7","7","7","5.2","5.48","1","7","5","6"
"2005","Full Time","secondary school degree","5.31","6","2880","3","4","6","7","7","5.26","5.36","1","7","5","6"
"2005","Not Working","college entrance qualification","5.47","6","1237","4","5","7","7","7","5.4","5.54","1","7","5","6"
"2005","Not Working","lower secondary degree","5.11","5","3751","3","4","6","7","7","5.06","5.16","1","7","5","6"
"2005","Not Working","no degree/no degree yet","4.97","5","699","2","4","6","7","7","4.85","5.09","1","7","5","5"
"2005","Not Working","Other degree","5.24","6","472","3","4","7","7","7","5.09","5.39","1","7","5","6"
"2005","Not Working","secondary school degree","5.28","6","1525","3","4","7","7","7","5.2","5.36","1","7","5","6"
"2005","Part Time","college entrance qualification","5.38","6","1380","4","5","6","7","7","5.31","5.45","1","7","5","6"
"2005","Part Time","lower secondary degree","5.27","5","1309","3","4","7","7","7","5.19","5.35","1","7","5","6"
"2005","Part Time","no degree/no degree yet","4.96","5","138","3","4","6","7","7","4.73","5.19","1","7","5","6"
"2005","Part Time","Other degree","5.24","6","257","3","4","7","7","7","5.05","5.43","1","7","5","6"
"2005","Part Time","secondary school degree","5.23","5","1613","3","4","6","7","7","5.16","5.3","1","7","5","6"
"2006","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Full Time","Other degree","","","","","","","","","","","","","",""
"2006","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2006","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2006","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Not Working","Other degree","","","","","","","","","","","","","",""
"2006","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2006","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Part Time","Other degree","","","","","","","","","","","","","",""
"2006","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Full Time","Other degree","","","","","","","","","","","","","",""
"2007","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Working","Other degree","","","","","","","","","","","","","",""
"2007","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2007","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Part Time","Other degree","","","","","","","","","","","","","",""
"2007","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2008","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Full Time","Other degree","","","","","","","","","","","","","",""
"2008","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2008","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2008","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Not Working","Other degree","","","","","","","","","","","","","",""
"2008","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2008","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2008","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Part Time","Other degree","","","","","","","","","","","","","",""
"2008","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2009","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2009","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2009","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Full Time","Other degree","","","","","","","","","","","","","",""
"2009","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2009","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2009","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2009","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Not Working","Other degree","","","","","","","","","","","","","",""
"2009","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2009","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2009","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2009","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Part Time","Other degree","","","","","","","","","","","","","",""
"2009","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2010","Full Time","college entrance qualification","5.3","5","2281","4","5","6","7","7","5.25","5.35","1","7","5","6"
"2010","Full Time","lower secondary degree","5.28","5","1397","3","4","7","7","7","5.2","5.36","1","7","5","6"
"2010","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","Full Time","Other degree","5.47","6","207","4","5","7","7","7","5.28","5.66","1","7","5","6"
"2010","Full Time","secondary school degree","5.23","5","2350","3","4","6","7","7","5.17","5.29","1","7","5","6"
"2010","Not Working","college entrance qualification","5.31","5","1204","3","4","6","7","7","5.23","5.39","1","7","5","6"
"2010","Not Working","lower secondary degree","5.13","5","2973","3","4","6","7","7","5.07","5.19","1","7","5","5"
"2010","Not Working","no degree/no degree yet","5.09","5","303","3","4","6","7","7","4.91","5.27","1","7","5","5"
"2010","Not Working","Other degree","5.02","5","318","3","4","6","7","7","4.83","5.21","1","7","5","6"
"2010","Not Working","secondary school degree","5.12","5","1362","3","4","6","7","7","5.04","5.2","1","7","5","6"
"2010","Part Time","college entrance qualification","5.31","6","1178","3","4","6","7","7","5.24","5.38","1","7","5","6"
"2010","Part Time","lower secondary degree","5.06","5","971","3","4","6","7","7","4.96","5.16","1","7","5","5"
"2010","Part Time","no degree/no degree yet","5.04","5","84","3","4","6","7","7","4.72","5.36","1","7","5","6"
"2010","Part Time","Other degree","5.61","6","188","4","4","7","7","7","5.4","5.82","1","7","5","6"
"2010","Part Time","secondary school degree","5.09","5","1334","3","4","6","7","7","5.01","5.17","1","7","5","5"
"2011","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2011","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2011","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Full Time","Other degree","","","","","","","","","","","","","",""
"2011","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2011","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2011","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2011","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Not Working","Other degree","","","","","","","","","","","","","",""
"2011","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2011","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2011","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2011","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Part Time","Other degree","","","","","","","","","","","","","",""
"2011","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2012","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2012","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2012","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","Full Time","Other degree","","","","","","","","","","","","","",""
"2012","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2012","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2012","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2012","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","Not Working","Other degree","","","","","","","","","","","","","",""
"2012","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2012","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2012","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2012","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","Part Time","Other degree","","","","","","","","","","","","","",""
"2012","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2013","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2013","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2013","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2013","Full Time","Other degree","","","","","","","","","","","","","",""
"2013","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2013","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2013","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2013","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2013","Not Working","Other degree","","","","","","","","","","","","","",""
"2013","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2013","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2013","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2013","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2013","Part Time","Other degree","","","","","","","","","","","","","",""
"2013","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2014","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2014","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2014","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","Full Time","Other degree","","","","","","","","","","","","","",""
"2014","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2014","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2014","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2014","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","Not Working","Other degree","","","","","","","","","","","","","",""
"2014","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2014","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2014","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2014","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","Part Time","Other degree","","","","","","","","","","","","","",""
"2014","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2015","Full Time","college entrance qualification","5.46","6","3260","4","5","6","7","7","5.42","5.5","1","7","6","6"
"2015","Full Time","lower secondary degree","5.2","6","1741","3","4","6","7","7","5.13","5.27","1","7","5","6"
"2015","Full Time","no degree/no degree yet","5.32","5","104","3","5","7","7","7","5.01","5.63","1","7","5","6"
"2015","Full Time","Other degree","5.56","6","1050","4","5","7","7","7","5.47","5.65","1","7","6","6"
"2015","Full Time","secondary school degree","5.27","6","3033","3","4","6","7","7","5.22","5.32","1","7","5","6"
"2015","Not Working","college entrance qualification","5.43","6","1734","4","5","6","7","7","5.37","5.49","1","7","6","6"
"2015","Not Working","lower secondary degree","5.15","5","3310","3","4","6","7","7","5.1","5.2","1","7","5","6"
"2015","Not Working","no degree/no degree yet","5.02","5","656","2","4","6","7","7","4.89","5.15","1","7","5","6"
"2015","Not Working","Other degree","5.43","6","2059","3","4","7","7","7","5.36","5.5","1","7","6","6"
"2015","Not Working","secondary school degree","5.24","6","1961","3","4","6","7","7","5.17","5.31","1","7","5","6"
"2015","Part Time","college entrance qualification","5.37","6","2202","4","5","6","7","7","5.32","5.42","1","7","5","6"
"2015","Part Time","lower secondary degree","5.19","5","1323","3","4","7","7","7","5.1","5.28","1","7","5","6"
"2015","Part Time","no degree/no degree yet","5.38","5","185","3","5","7","7","7","5.16","5.6","1","7","5","6"
"2015","Part Time","Other degree","5.43","6","879","3","4","7","7","7","5.33","5.53","1","7","6","6"
"2015","Part Time","secondary school degree","5.18","5","2200","3","4","6","7","7","5.12","5.24","1","7","5","6"
"2016","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2016","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2016","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","Full Time","Other degree","","","","","","","","","","","","","",""
"2016","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2016","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2016","Not Working","lower secondary degree","4.71","5","32","2","2","7","7","7","4.17","5.25","2","7","6","7"
"2016","Not Working","no degree/no degree yet","6.14","7","1570","4","5","7","7","7","6.09","6.19","1","7","7","7"
"2016","Not Working","Other degree","6.08","7","2336","4","6","7","7","7","6.04","6.12","1","7","7","7"
"2016","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2016","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2016","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2016","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","Part Time","Other degree","","","","","","","","","","","","","",""
"2016","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2017","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2017","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2017","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2017","Full Time","Other degree","","","","","","","","","","","","","",""
"2017","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2017","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2017","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2017","Not Working","no degree/no degree yet","6.39","7","1232","5","6","7","7","7","6.32","6.46","1","7","7","7"
"2017","Not Working","Other degree","6.32","7","1439","5","6","7","7","7","6.26","6.38","1","7","7","7"
"2017","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2017","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2017","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2017","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2017","Part Time","Other degree","","","","","","","","","","","","","",""
"2017","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2018","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2018","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2018","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","Full Time","Other degree","","","","","","","","","","","","","",""
"2018","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2018","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2018","Not Working","lower secondary degree","","","","","","","","","","","","","",""
