"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","5.27","5","2944","3","4","7","7","7","5.22","5.32","1","7","5","6"
"2005","Employed","West Germany","5.3","6","9881","3","4","6","7","7","5.27","5.33","1","7","6","6"
"2005","Not Employed","East Germany","5.16","5","2094","3","4","7","7","7","5.09","5.23","1","7","5","6"
"2005","Not Employed","West Germany","5.19","5","5737","3","4","6","7","7","5.15","5.23","1","7","5","6"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","5.22","5","2464","3","4","6","7","7","5.16","5.28","1","7","5","5"
"2010","Employed","West Germany","5.25","5","7876","3","4","6","7","7","5.22","5.28","1","7","5","5"
"2010","Not Employed","East Germany","5.22","6","1665","3","4","6","7","7","5.15","5.29","1","7","5","6"
"2010","Not Employed","West Germany","5.13","5","4639","3","4","6","7","7","5.08","5.18","1","7","5","5"
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","","","","","","","","","","","","","",""
"2013","Employed","West Germany","","","","","","","","","","","","","",""
"2013","Not Employed","East Germany","","","","","","","","","","","","","",""
"2013","Not Employed","West Germany","","","","","","","","","","","","","",""
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","5.32","6","3239","3","4","6","7","7","5.27","5.37","1","7","5","6"
"2015","Employed","West Germany","5.32","6","13356","3","5","6","7","7","5.3","5.34","1","7","6","6"
"2015","Not Employed","East Germany","5.11","5","2190","3","4","6","7","7","5.04","5.18","1","7","5","6"
"2015","Not Employed","West Germany","5.27","6","7871","3","4","7","7","7","5.24","5.3","1","7","6","6"
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","6.36","7","727","5","6","7","7","7","6.28","6.44","1","7","7","7"
"2016","Not Employed","West Germany","5.94","7","3596","4","5","7","7","7","5.9","5.98","1","7","7","7"
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","6.42","7","263","5","6","7","7","7","6.28","6.56","1","7","7","7"
"2017","Not Employed","West Germany","6.34","7","2586","5","6","7","7","7","6.3","6.38","1","7","7","7"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","6.43","7","48","5","7","7","7","7","6","6.86","1","7","7","7"
"2018","Not Employed","West Germany","6.41","7","371","5","7","7","7","7","6.28","6.54","1","7","7","7"
"2019","Employed","East Germany","","","","","","","","","","","","","",""
"2019","Employed","West Germany","","","","","","","","","","","","","",""
"2019","Not Employed","East Germany","","","","","","","","","","","","","",""
"2019","Not Employed","West Germany","6.19","7","255","4","6","7","7","7","6.02","6.36","1","7","7","7"
