"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Female","5.35","6","1241","3","4","7","7","7","5.26","5.44","1","7","6","6"
"2005","direct migration background","Male","5.36","6","1111","4","4","7","7","7","5.27","5.45","1","7","6","6"
"2005","indirect migration background","Female","5.21","5","427","3","4","6","7","7","5.06","5.36","1","7","5","6"
"2005","indirect migration background","Male","5.42","6","402","4","4","7","7","7","5.28","5.56","1","7","5","6"
"2005","no migration background","Female","5.19","5","9108","3","4","6","7","7","5.16","5.22","1","7","5","6"
"2005","no migration background","Male","5.27","5","8367","3","4","6","7","7","5.24","5.3","1","7","5","6"
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","","","","","","","","","","","","","",""
"2008","direct migration background","Male","","","","","","","","","","","","","",""
"2008","indirect migration background","Female","","","","","","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","","","","","","",""
"2008","no migration background","Female","","","","","","","","","","","","","",""
"2008","no migration background","Male","","","","","","","","","","","","","",""
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","5.34","6","800","3","4","7","7","7","5.23","5.45","1","7","5","6"
"2010","direct migration background","Male","5.36","6","659","3","4","7","7","7","5.25","5.47","1","7","6","6"
"2010","indirect migration background","Female","5.31","6","343","3","4","7","7","7","5.14","5.48","1","7","5","6"
"2010","indirect migration background","Male","5.53","6","314","4","5","7","7","7","5.37","5.69","1","7","5","6"
"2010","no migration background","Female","5.12","5","7570","3","4","6","7","7","5.09","5.15","1","7","5","5"
"2010","no migration background","Male","5.22","5","6958","3","4","6","7","7","5.19","5.25","1","7","5","5"
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","","","","","","","","","","","","","",""
"2012","direct migration background","Male","","","","","","","","","","","","","",""
"2012","indirect migration background","Female","","","","","","","","","","","","","",""
