"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(Married) couple without C.","5.4","6","2356","4","5","7","7","7","5.34","5.46","1","7","6","6"
"2005","Full Time","1-pers.-HH","5.43","6","1064","4","5","7","7","7","5.35","5.51","1","7","6","6"
"2005","Full Time","Couple + C. GT 16 ","5.19","5","1580","3","4","6","7","7","5.12","5.26","1","7","6","6"
"2005","Full Time","Couple + C. LE 16","5.2","5","1832","3","4","6","7","7","5.13","5.27","1","7","5","6"
"2005","Full Time","Couple + C. LE and GT 16","5.14","5","652","3","4","6","7","7","5.03","5.25","1","7","5","6"
"2005","Full Time","Single parent","5.22","5","351","3","4","6","7","7","5.08","5.36","1","7","5","6"
"2005","Not Working","(Married) couple without C.","5.3","6","3480","3","4","7","7","7","5.25","5.35","1","7","5","6"
"2005","Not Working","1-pers.-HH","5.18","5","1422","3","4","7","7","7","5.1","5.26","1","7","5","6"
"2005","Not Working","Couple + C. GT 16 ","5.08","5","1075","3","4","6","7","7","4.99","5.17","1","7","5","5"
"2005","Not Working","Couple + C. LE 16","5.12","5","666","3","4","6","7","7","5","5.24","1","7","5","6"
"2005","Not Working","Couple + C. LE and GT 16","4.96","5","542","3","4","6","7","7","4.83","5.09","1","7","5","5"
"2005","Not Working","Single parent","4.86","5","388","2","4","6","7","7","4.69","5.03","1","7","5","5"
"2005","Part Time","(Married) couple without C.","5.37","6","1171","4","4","7","7","7","5.29","5.45","1","7","6","6"
"2005","Part Time","1-pers.-HH","5.37","6","468","3","5","6","7","7","5.24","5.5","1","7","5","6"
"2005","Part Time","Couple + C. GT 16 ","5.17","5","983","3","4","6","7","7","5.08","5.26","1","7","5","6"
"2005","Part Time","Couple + C. LE 16","5.17","5","1204","3","4","6","7","7","5.08","5.26","1","7","5","5"
"2005","Part Time","Couple + C. LE and GT 16","5.32","6","510","3","4","6","7","7","5.2","5.44","1","7","5","6"
"2005","Part Time","Single parent","5.24","5","357","3","4","7","7","7","5.08","5.4","1","7","5","6"
"2006","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Full Time","Single parent","","","","","","","","","","","","","",""
"2006","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Working","Single parent","","","","","","","","","","","","","",""
"2006","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Part Time","Single parent","","","","","","","","","","","","","",""
"2007","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Full Time","Single parent","","","","","","","","","","","","","",""
"2007","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Working","Single parent","","","","","","","","","","","","","",""
"2007","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Part Time","Single parent","","","","","","","","","","","","","",""
"2008","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Full Time","Single parent","","","","","","","","","","","","","",""
"2008","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Not Working","Single parent","","","","","","","","","","","","","",""
"2008","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Part Time","Single parent","","","","","","","","","","","","","",""
"2009","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Full Time","Single parent","","","","","","","","","","","","","",""
"2009","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Not Working","Single parent","","","","","","","","","","","","","",""
"2009","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Part Time","Single parent","","","","","","","","","","","","","",""
"2010","Full Time","(Married) couple without C.","5.27","6","2088","3","4","6","7","7","5.21","5.33","1","7","5","6"
"2010","Full Time","1-pers.-HH","5.38","6","931","4","5","6","7","7","5.29","5.47","1","7","5","6"
"2010","Full Time","Couple + C. GT 16 ","5.14","5","1314","3","4","6","7","7","5.07","5.21","1","7","5","6"
"2010","Full Time","Couple + C. LE 16","5.25","6","1272","3","4","6","7","7","5.17","5.33","1","7","5","6"
"2010","Full Time","Couple + C. LE and GT 16","5.19","5","440","3","4","6","7","7","5.06","5.32","1","7","5","6"
"2010","Full Time","Single parent","5.4","6","301","3","5","7","7","7","5.24","5.56","1","7","5","6"
"2010","Not Working","(Married) couple without C.","5.22","5","3157","3","4","6","7","7","5.17","5.27","1","7","5","6"
"2010","Not Working","1-pers.-HH","5.07","5","1381","3","4","7","7","7","4.98","5.16","1","7","5","6"
"2010","Not Working","Couple + C. GT 16 ","5.02","5","726","3","4","6","7","7","4.91","5.13","1","7","5","6"
"2010","Not Working","Couple + C. LE 16","5.04","5","376","3","4","6","7","7","4.88","5.2","1","7","5","6"
"2010","Not Working","Couple + C. LE and GT 16","4.99","5","269","3","4","6","7","7","4.81","5.17","1","7","5","5"
"2010","Not Working","Single parent","5.23","5","262","3","4","6","7","7","5.05","5.41","1","7","5","6"
"2010","Part Time","(Married) couple without C.","5.24","5","1056","3","4","6","7","7","5.16","5.32","1","7","5","6"
"2010","Part Time","1-pers.-HH","5.18","5","425","3","4","7","7","7","5.04","5.32","1","7","5","6"
"2010","Part Time","Couple + C. GT 16 ","5.14","5","785","3","4","6","7","7","5.04","5.24","1","7","5","6"
"2010","Part Time","Couple + C. LE 16","5.11","5","901","3","4","6","7","7","5.01","5.21","1","7","5","5"
"2010","Part Time","Couple + C. LE and GT 16","5.17","5","336","4","4","6","7","7","5.01","5.33","1","7","5","5"
"2010","Part Time","Single parent","5.26","6","321","3","4","6","7","7","5.08","5.44","1","7","5","5"
"2011","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Full Time","Single parent","","","","","","","","","","","","","",""
"2011","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Not Working","Single parent","","","","","","","","","","","","","",""
"2011","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
