"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","general elemantary","5.18","5","1047","3","4","7","7","7","5.08","5.28","1","7","5","6"
"2005","Employed","higher education","5.51","6","3162","4","5","6","7","7","5.47","5.55","1","7","6","6"
"2005","Employed","higher vocational","5.3","5","1101","4","4","6","7","7","5.22","5.38","1","7","5","6"
"2005","Employed","in school","5.12","5","99","4","4","6","7","7","4.87","5.37","2","7","5","6"
"2005","Employed","inadequately","4.96","5","86","2","4","6","7","7","4.59","5.33","1","7","5","6"
"2005","Employed","middle vocational","5.26","5","6318","3","4","6","7","7","5.22","5.3","1","7","5","6"
"2005","Employed","vocational + Abi","5.25","5","848","4","4","6","7","7","5.16","5.34","1","7","5","6"
"2005","Not Employed","general elemantary","4.95","5","1339","2","4","6","7","7","4.86","5.04","1","7","5","5"
"2005","Not Employed","higher education","5.49","6","1001","4","5","7","7","7","5.41","5.57","1","7","6","6"
"2005","Not Employed","higher vocational","5.18","5","456","3","4","6","7","7","5.04","5.32","1","7","5","6"
"2005","Not Employed","in school","4.98","5","546","3","4","6","7","7","4.85","5.11","1","7","5","5"
"2005","Not Employed","inadequately","4.86","5","146","1","4","7","7","7","4.54","5.18","1","7","4","5"
"2005","Not Employed","middle vocational","5.23","6","3924","3","4","7","7","7","5.18","5.28","1","7","5","6"
"2005","Not Employed","vocational + Abi","5.46","6","281","4","5","7","7","7","5.29","5.63","1","7","5","6"
"2006","Employed","general elemantary","","","","","","","","","","","","","",""
"2006","Employed","higher education","","","","","","","","","","","","","",""
"2006","Employed","higher vocational","","","","","","","","","","","","","",""
"2006","Employed","in school","","","","","","","","","","","","","",""
"2006","Employed","inadequately","","","","","","","","","","","","","",""
"2006","Employed","middle vocational","","","","","","","","","","","","","",""
"2006","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2006","Not Employed","higher education","","","","","","","","","","","","","",""
"2006","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2006","Not Employed","in school","","","","","","","","","","","","","",""
"2006","Not Employed","inadequately","","","","","","","","","","","","","",""
"2006","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2006","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2007","Employed","general elemantary","","","","","","","","","","","","","",""
"2007","Employed","higher education","","","","","","","","","","","","","",""
"2007","Employed","higher vocational","","","","","","","","","","","","","",""
"2007","Employed","in school","","","","","","","","","","","","","",""
"2007","Employed","inadequately","","","","","","","","","","","","","",""
"2007","Employed","middle vocational","","","","","","","","","","","","","",""
"2007","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2007","Not Employed","higher education","","","","","","","","","","","","","",""
"2007","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2007","Not Employed","in school","","","","","","","","","","","","","",""
"2007","Not Employed","inadequately","","","","","","","","","","","","","",""
"2007","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2007","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2008","Employed","general elemantary","","","","","","","","","","","","","",""
"2008","Employed","higher education","","","","","","","","","","","","","",""
"2008","Employed","higher vocational","","","","","","","","","","","","","",""
"2008","Employed","in school","","","","","","","","","","","","","",""
"2008","Employed","inadequately","","","","","","","","","","","","","",""
"2008","Employed","middle vocational","","","","","","","","","","","","","",""
"2008","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2008","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2008","Not Employed","higher education","","","","","","","","","","","","","",""
"2008","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2008","Not Employed","in school","","","","","","","","","","","","","",""
"2008","Not Employed","inadequately","","","","","","","","","","","","","",""
"2008","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2008","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2009","Employed","general elemantary","","","","","","","","","","","","","",""
"2009","Employed","higher education","","","","","","","","","","","","","",""
"2009","Employed","higher vocational","","","","","","","","","","","","","",""
"2009","Employed","in school","","","","","","","","","","","","","",""
"2009","Employed","inadequately","","","","","","","","","","","","","",""
"2009","Employed","middle vocational","","","","","","","","","","","","","",""
"2009","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2009","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2009","Not Employed","higher education","","","","","","","","","","","","","",""
"2009","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2009","Not Employed","in school","","","","","","","","","","","","","",""
"2009","Not Employed","inadequately","","","","","","","","","","","","","",""
"2009","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2009","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2010","Employed","general elemantary","5.22","5","681","3","4","6","7","7","5.1","5.34","1","7","5","5"
"2010","Employed","higher education","5.38","6","2751","4","5","6","7","7","5.33","5.43","1","7","6","6"
"2010","Employed","higher vocational","5.32","6","853","3","4","6","7","7","5.22","5.42","1","7","5","6"
"2010","Employed","in school","5.3","5","57","4","5","6","7","7","4.95","5.65","1","7","5","6"
"2010","Employed","inadequately","5.45","6","48","4","4","7","7","7","4.98","5.92","1","7","4","6"
"2010","Employed","middle vocational","5.19","5","5048","3","4","6","7","7","5.15","5.23","1","7","5","5"
"2010","Employed","vocational + Abi","5.09","5","721","3","4","6","7","7","4.99","5.19","1","7","5","6"
"2010","Not Employed","general elemantary","4.96","5","939","3","4","6","7","7","4.85","5.07","1","7","5","5"
"2010","Not Employed","higher education","5.37","6","1078","3","5","6","7","7","5.29","5.45","1","7","6","6"
"2010","Not Employed","higher vocational","5.2","6","402","3","4","6","7","7","5.05","5.35","1","7","5","6"
"2010","Not Employed","in school","5.16","5","210","3","4","6","7","7","4.96","5.36","1","7","5","5"
"2010","Not Employed","inadequately","4.88","5","87","2","4","6","7","7","4.47","5.29","1","7","4","6"
"2010","Not Employed","middle vocational","5.14","5","3256","3","4","6","7","7","5.09","5.19","1","7","5","5"
"2010","Not Employed","vocational + Abi","5.28","5","222","4","4","6","7","7","5.1","5.46","1","7","5","6"
"2011","Employed","general elemantary","","","","","","","","","","","","","",""
"2011","Employed","higher education","","","","","","","","","","","","","",""
"2011","Employed","higher vocational","","","","","","","","","","","","","",""
"2011","Employed","in school","","","","","","","","","","","","","",""
"2011","Employed","inadequately","","","","","","","","","","","","","",""
"2011","Employed","middle vocational","","","","","","","","","","","","","",""
"2011","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2011","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2011","Not Employed","higher education","","","","","","","","","","","","","",""
"2011","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2011","Not Employed","in school","","","","","","","","","","","","","",""
"2011","Not Employed","inadequately","","","","","","","","","","","","","",""
"2011","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2011","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2012","Employed","general elemantary","","","","","","","","","","","","","",""
"2012","Employed","higher education","","","","","","","","","","","","","",""
"2012","Employed","higher vocational","","","","","","","","","","","","","",""
"2012","Employed","in school","","","","","","","","","","","","","",""
"2012","Employed","inadequately","","","","","","","","","","","","","",""
"2012","Employed","middle vocational","","","","","","","","","","","","","",""
"2012","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2012","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2012","Not Employed","higher education","","","","","","","","","","","","","",""
"2012","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2012","Not Employed","in school","","","","","","","","","","","","","",""
"2012","Not Employed","inadequately","","","","","","","","","","","","","",""
"2012","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2012","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2013","Employed","general elemantary","","","","","","","","","","","","","",""
"2013","Employed","higher education","","","","","","","","","","","","","",""
"2013","Employed","higher vocational","","","","","","","","","","","","","",""
"2013","Employed","in school","","","","","","","","","","","","","",""
"2013","Employed","inadequately","","","","","","","","","","","","","",""
"2013","Employed","middle vocational","","","","","","","","","","","","","",""
"2013","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2013","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2013","Not Employed","higher education","","","","","","","","","","","","","",""
"2013","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2013","Not Employed","in school","","","","","","","","","","","","","",""
"2013","Not Employed","inadequately","","","","","","","","","","","","","",""
"2013","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2013","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2014","Employed","general elemantary","","","","","","","","","","","","","",""
"2014","Employed","higher education","","","","","","","","","","","","","",""
"2014","Employed","higher vocational","","","","","","","","","","","","","",""
"2014","Employed","in school","","","","","","","","","","","","","",""
"2014","Employed","inadequately","","","","","","","","","","","","","",""
"2014","Employed","middle vocational","","","","","","","","","","","","","",""
"2014","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2014","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2014","Not Employed","higher education","","","","","","","","","","","","","",""
"2014","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2014","Not Employed","in school","","","","","","","","","","","","","",""
"2014","Not Employed","inadequately","","","","","","","","","","","","","",""
"2014","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2014","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2015","Employed","general elemantary","5.35","6","1358","3","4","7","7","7","5.26","5.44","1","7","6","6"
"2015","Employed","higher education","5.46","6","4392","4","5","6","7","7","5.42","5.5","1","7","6","6"
"2015","Employed","higher vocational","5.28","6","1095","3","4","6","7","7","5.2","5.36","1","7","5","6"
"2015","Employed","in school","5.15","5","74","4","4","6","7","7","4.85","5.45","2","7","5","6"
"2015","Employed","inadequately","5.36","5","171","4","5","7","7","7","5.12","5.6","1","7","5","6"
"2015","Employed","middle vocational","5.24","5","7539","3","4","6","7","7","5.21","5.27","1","7","5","6"
"2015","Employed","vocational + Abi","5.36","6","1610","4","5","6","7","7","5.29","5.43","1","7","6","6"
"2015","Not Employed","general elemantary","5.08","5","1559","3","4","6","7","7","4.99","5.17","1","7","5","6"
"2015","Not Employed","higher education","5.51","6","2012","4","5","7","7","7","5.45","5.57","1","7","6","6"
"2015","Not Employed","higher vocational","5.35","6","441","4","5","6","7","7","5.22","5.48","1","7","5","6"
"2015","Not Employed","in school","5.06","5","300","3","4","6","7","7","4.89","5.23","1","7","5","6"
"2015","Not Employed","inadequately","4.88","5","337","2","4","7","7","7","4.68","5.08","1","7","5","5"
"2015","Not Employed","middle vocational","5.22","6","4601","3","4","6","7","7","5.17","5.27","1","7","6","6"
"2015","Not Employed","vocational + Abi","5.31","5","533","3","5","7","7","7","5.18","5.44","1","7","5","6"
"2016","Employed","general elemantary","","","","","","","","","","","","","",""
"2016","Employed","higher education","","","","","","","","","","","","","",""
"2016","Employed","higher vocational","","","","","","","","","","","","","",""
"2016","Employed","in school","","","","","","","","","","","","","",""
"2016","Employed","inadequately","","","","","","","","","","","","","",""
"2016","Employed","middle vocational","","","","","","","","","","","","","",""
"2016","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2016","Not Employed","general elemantary","6.03","7","823","4","5","7","7","7","5.96","6.1","1","7","7","7"
"2016","Not Employed","higher education","6.08","7","766","4","5","7","7","7","6","6.16","1","7","7","7"
"2016","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2016","Not Employed","in school","5.82","7","30","4","4","7","7","7","5.47","6.17","4","7","7","7"
"2016","Not Employed","inadequately","6.17","7","1517","4","6","7","7","7","6.11","6.23","1","7","7","7"
"2016","Not Employed","middle vocational","5.94","7","784","3","5","7","7","7","5.86","6.02","1","7","7","7"
