"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","direct migration background","5.44","6","1358","4","4","7","7","7","5.36","5.52","1","7","6","6"
"2005","Employed","indirect migration background","5.39","6","547","4","4","7","7","7","5.27","5.51","1","7","5","6"
"2005","Employed","no migration background","5.27","5","10920","3","4","6","7","7","5.24","5.3","1","7","5","6"
"2005","Not Employed","direct migration background","5.25","6","994","3","4","7","7","7","5.15","5.35","1","7","5","6"
"2005","Not Employed","indirect migration background","5.15","5","282","3","4","6","7","7","4.97","5.33","1","7","5","5"
"2005","Not Employed","no migration background","5.17","5","6555","3","4","6","7","7","5.13","5.21","1","7","5","6"
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Employed","no migration background","","","","","","","","","","","","","",""
"2009","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Employed","no migration background","","","","","","","","","","","","","",""
"2010","Employed","direct migration background","5.48","6","844","4","4","7","7","7","5.38","5.58","1","7","6","6"
"2010","Employed","indirect migration background","5.5","6","482","4","5","7","7","7","5.37","5.63","1","7","5","6"
"2010","Employed","no migration background","5.19","5","9014","3","4","6","7","7","5.16","5.22","1","7","5","5"
"2010","Not Employed","direct migration background","5.15","5","615","3","4","7","7","7","5.02","5.28","1","7","5","6"
"2010","Not Employed","indirect migration background","5.18","5","175","3","4","6","7","7","4.94","5.42","1","7","5","6"
"2010","Not Employed","no migration background","5.14","5","5514","3","4","6","7","7","5.1","5.18","1","7","5","5"
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Employed","no migration background","","","","","","","","","","","","","",""
"2012","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Not Employed","no migration background","","","","","","","","","","","","","",""
