"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","(0) in school","5.32","6","55","3","5","6","7","7","4.89","5.75","1","7","5","6"
"2005","direct migration background","(1a) inadequately completed","5.27","6","159","3","4","7","7","7","5.02","5.52","1","7","5","6"
"2005","direct migration background","(1b) general elementary school","5.19","5","511","3","4","7","7","7","5.06","5.32","1","7","5","6"
"2005","direct migration background","(1c) basic vocational qualification","5.33","6","666","3","4","7","7","7","5.21","5.45","1","7","5","6"
"2005","direct migration background","(2a) intermediate vocational","5.65","6","148","4","5","7","7","7","5.42","5.88","1","7","6","6"
"2005","direct migration background","(2b) intermediate general qualification","5.24","5.87","49","3","4","7","7","7","4.76","5.72","1","7","4","6"
"2005","direct migration background","(2c_gen) general maturity certificate","5.19","5","107","3","4","6","7","7","4.88","5.5","1","7","5","6"
"2005","direct migration background","(2c_voc) vocational maturity certificate","5.46","6","268","4","4","7","7","7","5.28","5.64","1","7","5","6"
"2005","direct migration background","(3a) lower tertiary education","5.27","5","74","3","4","6","7","7","4.91","5.63","1","7","5","6"
"2005","direct migration background","(3b) higher tertiary education","5.62","6","266","4","5","7","7","7","5.46","5.78","2","7","6","6"
"2005","indirect migration background","(0) in school","4.96","5","90","4","4","6","7","7","4.67","5.25","1","7","5","5"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","5.19","6","115","3","4","7","7","7","4.86","5.52","1","7","5","6"
"2005","indirect migration background","(1c) basic vocational qualification","5.49","5.62","144","4","5","7","7","7","5.24","5.74","1","7","5","6"
"2005","indirect migration background","(2a) intermediate vocational","5.35","5.49","127","3","4","7","7","7","5.11","5.59","1","7","5","6"
"2005","indirect migration background","(2b) intermediate general qualification","5.73","6","70","4","5","7","7","7","5.41","6.05","2","7","5","6"
"2005","indirect migration background","(2c_gen) general maturity certificate","5.2","5","88","4","4","6","7","7","4.92","5.48","1","7","5","6"
"2005","indirect migration background","(2c_voc) vocational maturity certificate","5.38","6","57","4","5","7","7","7","4.98","5.78","1","7","5","6"
"2005","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","indirect migration background","(3b) higher tertiary education","5.77","6","48","4","5","7","7","7","5.4","6.14","1","7","5","6"
"2005","no migration background","(0) in school","4.96","5","504","3","4","6","7","7","4.83","5.09","1","7","5","5"
"2005","no migration background","(1a) inadequately completed","4.67","5","75","1","4","7","7","7","4.23","5.11","1","7","4","6"
"2005","no migration background","(1b) general elementary school","4.94","5","1218","2","4","6","7","7","4.84","5.04","1","7","5","5"
"2005","no migration background","(1c) basic vocational qualification","5.21","5","4892","3","4","6","7","7","5.17","5.25","1","7","5","6"
"2005","no migration background","(2a) intermediate vocational","5.26","6","4523","3","4","6","7","7","5.22","5.3","1","7","5","6"
"2005","no migration background","(2b) intermediate general qualification","5.03","5","460","3","4","6","7","7","4.88","5.18","1","7","5","5"
"2005","no migration background","(2c_gen) general maturity certificate","5.27","5","602","4","4","6","7","7","5.17","5.37","1","7","5","5"
"2005","no migration background","(2c_voc) vocational maturity certificate","5.28","5","1185","4","4","6","7","7","5.2","5.36","1","7","5","6"
"2005","no migration background","(3a) lower tertiary education","5.42","6","1550","4","5","6","7","7","5.35","5.49","1","7","6","6"
"2005","no migration background","(3b) higher tertiary education","5.56","6","2204","4","5","7","7","7","5.51","5.61","1","7","6","6"
"2006","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2006","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"2006","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","no migration background","(0) in school","","","","","","","","","","","","","",""
"2006","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2007","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2007","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2007","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2007","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"2007","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2007","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2007","no migration background","(0) in school","","","","","","","","","","","","","",""
"2007","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2007","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2008","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2008","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2008","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2008","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2008","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2008","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2008","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2008","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2008","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2008","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2008","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"2008","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2008","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2008","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2008","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2008","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2008","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2008","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2008","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2008","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2008","no migration background","(0) in school","","","","","","","","","","","","","",""
"2008","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2008","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2008","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2008","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2008","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2008","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2008","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2008","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2008","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2009","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2009","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2009","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2009","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2009","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2009","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2009","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2009","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2009","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2009","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2009","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"2009","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2009","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2009","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2009","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2009","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2009","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2009","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2009","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2009","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2009","no migration background","(0) in school","","","","","","","","","","","","","",""
"2009","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2009","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2009","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2009","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2009","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2009","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2009","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2009","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2009","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2010","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2010","direct migration background","(1a) inadequately completed","4.88","5","77","2","4","6","7","7","4.48","5.28","1","7","4","6"
"2010","direct migration background","(1b) general elementary school","5.26","5","304","4","4","7","7","7","5.09","5.43","1","7","5","6"
"2010","direct migration background","(1c) basic vocational qualification","5.28","6","387","3","4","7","7","7","5.13","5.43","1","7","5","6"
"2010","direct migration background","(2a) intermediate vocational","5.17","6","103","3","4","6","7","7","4.89","5.45","1","7","5","6"
"2010","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2010","direct migration background","(2c_gen) general maturity certificate","5.84","6","74","4","5","7","7","7","5.48","6.2","1","7","5","6"
"2010","direct migration background","(2c_voc) vocational maturity certificate","5.46","6","177","4","4","7","7","7","5.25","5.67","1","7","6","6"
"2010","direct migration background","(3a) lower tertiary education","4.97","5.96","62","2","4","6","7","7","4.54","5.4","1","7","5","6"
"2010","direct migration background","(3b) higher tertiary education","5.48","6","211","3","5","7","7","7","5.29","5.67","1","7","6","6"
"2010","indirect migration background","(0) in school","5.33","5","42","4","5","6","7","7","4.89","5.77","2","7","5","6"
"2010","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2010","indirect migration background","(1b) general elementary school","5.15","5","71","3","4","7","7","7","4.73","5.57","1","7","5","6"
"2010","indirect migration background","(1c) basic vocational qualification","5.6","6","113","4","5","7","7","7","5.28","5.92","1","7","5","6"
"2010","indirect migration background","(2a) intermediate vocational","5.61","6","104","4","5","7","7","7","5.32","5.9","1","7","6","6"
"2010","indirect migration background","(2b) intermediate general qualification","5.21","5","52","4","4","6","7","7","4.79","5.63","1","7","5","6"
"2010","indirect migration background","(2c_gen) general maturity certificate","5.38","6","62","4","5","6","6","7","5.05","5.71","1","7","5","6"
"2010","indirect migration background","(2c_voc) vocational maturity certificate","5.43","6","46","3","4","6","7","7","5.05","5.81","2","7","5","6"
"2010","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2010","indirect migration background","(3b) higher tertiary education","5.7","6","61","4","5","7","7","7","5.39","6.01","2","7","5","6"
"2010","no migration background","(0) in school","5.15","5","219","3","4","6","7","7","4.96","5.34","1","7","5","5"
"2010","no migration background","(1a) inadequately completed","5.1","5","59","4","4","6","7","7","4.66","5.54","1","7","5","6"
"2010","no migration background","(1b) general elementary school","4.95","5","868","3","4","6","7","7","4.84","5.06","1","7","5","5"
"2010","no migration background","(1c) basic vocational qualification","5.17","5","3849","3","4","6","7","7","5.12","5.22","1","7","5","5"
"2010","no migration background","(2a) intermediate vocational","5.13","5","3866","3","4","6","7","7","5.08","5.18","1","7","5","5"
"2010","no migration background","(2b) intermediate general qualification","4.99","5","331","3","4","6","7","7","4.83","5.15","1","7","5","5"
"2010","no migration background","(2c_gen) general maturity certificate","5.24","5","514","4","4","6","7","7","5.13","5.35","1","7","5","6"
"2010","no migration background","(2c_voc) vocational maturity certificate","5.12","5","1042","3","4","6","7","7","5.04","5.2","1","7","5","5"
"2010","no migration background","(3a) lower tertiary education","5.31","6","1415","3","5","6","7","7","5.24","5.38","1","7","6","6"
"2010","no migration background","(3b) higher tertiary education","5.42","6","2056","4","5","6","7","7","5.36","5.48","1","7","6","6"
"2011","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2011","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2011","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"2011","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2011","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2011","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2011","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2011","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2011","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2011","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2011","indirect migration background","(0) in school","","","","","","","","","","","","","",""
