"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(0) in school","Female","4.94","5","339","3","4","6","7","7","4.78","5.1","1","7","5","5"
"2005","(0) in school","Male","5.06","5","310","3","4","6","7","7","4.9","5.22","1","7","5","5"
"2005","(1a) inadequately completed","Female","5.14","5","135","3","4","7","7","7","4.87","5.41","1","7","5","6"
"2005","(1a) inadequately completed","Male","4.87","6","106","1","3","7","7","7","4.51","5.23","1","7","5","6"
"2005","(1b) general elementary school","Female","4.95","5","1274","2","4","6","7","7","4.86","5.04","1","7","5","5"
"2005","(1b) general elementary school","Male","5.15","5","570","3","4","7","7","7","5.01","5.29","1","7","5","6"
"2005","(1c) basic vocational qualification","Female","5.2","5","2624","3","4","7","7","7","5.14","5.26","1","7","5","6"
"2005","(1c) basic vocational qualification","Male","5.25","5","3078","3","4","7","7","7","5.2","5.3","1","7","5","6"
"2005","(2a) intermediate vocational","Female","5.24","6","2736","3","4","6","7","7","5.18","5.3","1","7","5","6"
"2005","(2a) intermediate vocational","Male","5.32","6","2062","4","4","6","7","7","5.26","5.38","1","7","5","6"
"2005","(2b) intermediate general qualification","Female","5.13","5","353","3","4","7","7","7","4.96","5.3","1","7","5","5"
"2005","(2b) intermediate general qualification","Male","5.19","6","226","3","4","6","7","7","4.98","5.4","1","7","5","6"
"2005","(2c_gen) general maturity certificate","Female","5.26","5","433","4","4","6","7","7","5.13","5.39","1","7","5","6"
"2005","(2c_gen) general maturity certificate","Male","5.23","5","364","4","5","6","7","7","5.1","5.36","1","7","5","6"
"2005","(2c_voc) vocational maturity certificate","Female","5.31","6","843","3","4","6","7","7","5.21","5.41","1","7","5","6"
"2005","(2c_voc) vocational maturity certificate","Male","5.34","5","667","4","5","6","7","7","5.24","5.44","1","7","5","6"
"2005","(3a) lower tertiary education","Female","5.41","6","766","4","5","6","7","7","5.31","5.51","1","7","6","6"
"2005","(3a) lower tertiary education","Male","5.41","6","879","4","5","6","7","7","5.33","5.49","1","7","6","6"
"2005","(3b) higher tertiary education","Female","5.6","6","1091","4","5","7","7","7","5.52","5.68","1","7","6","6"
"2005","(3b) higher tertiary education","Male","5.55","6","1427","4","5","7","7","7","5.49","5.61","1","7","6","6"
"2006","(0) in school","Female","","","","","","","","","","","","","",""
"2006","(0) in school","Male","","","","","","","","","","","","","",""
"2006","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2006","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2006","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2006","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2006","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2006","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2006","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2006","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2006","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2006","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
