"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2005","college entrance qualification","higher education","5.54","6","3157","4","5","7","7","7","5.5","5.58","1","7","6","6"
"2005","college entrance qualification","higher vocational","5.36","5","346","4","5","6","7","7","5.22","5.5","1","7","5","6"
"2005","college entrance qualification","in school","","","","","","","","","","","","","",""
"2005","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2005","college entrance qualification","middle vocational","5.26","5","732","4","4","6","7","7","5.17","5.35","1","7","5","5"
"2005","college entrance qualification","vocational + Abi","5.3","6","949","3","4","6","7","7","5.21","5.39","1","7","5","6"
"2005","lower secondary degree","general elemantary","5.02","5","1485","3","4","6","7","7","4.94","5.1","1","7","5","5"
"2005","lower secondary degree","higher education","5.38","6","181","4","4","7","7","7","5.16","5.6","1","7","5","6"
"2005","lower secondary degree","higher vocational","5.15","5","451","3","4","6","7","7","5.01","5.29","1","7","5","6"
"2005","lower secondary degree","in school","","","","","","","","","","","","","",""
"2005","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2005","lower secondary degree","middle vocational","5.22","5","4923","3","4","7","7","7","5.18","5.26","1","7","5","6"
"2005","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","in school","5","5","645","3","4","6","7","7","4.88","5.12","1","7","5","5"
"2005","no degree/no degree yet","inadequately","4.99","5","195","1","4","7","7","7","4.74","5.24","1","7","5","6"
"2005","no degree/no degree yet","middle vocational","5.07","5","46","3","4","6","7","7","4.59","5.55","1","7","4","6"
"2005","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2005","Other degree","general elemantary","5.05","5","325","2","4","6","7","7","4.88","5.22","1","7","5","6"
