"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(0) in school","","","","","","","","","","","","","",""
"2005","Full Time","(1a) inadequately completed","5.31","6","51","4","4","6","7","7","4.9","5.72","1","7","5","6"
"2005","Full Time","(1b) general elementary school","5.05","5","349","2","4","7","7","7","4.88","5.22","1","7","5","6"
"2005","Full Time","(1c) basic vocational qualification","5.27","5","1816","3","4","7","7","7","5.2","5.34","1","7","5","6"
"2005","Full Time","(2a) intermediate vocational","5.3","6","2347","3","4","6","7","7","5.24","5.36","1","7","5","6"
"2005","Full Time","(2b) intermediate general qualification","5.24","6","213","3","4","7","7","7","5.03","5.45","1","7","5","6"
"2005","Full Time","(2c_gen) general maturity certificate","5.29","5","160","4","5","6","7","7","5.06","5.52","1","7","5","6"
"2005","Full Time","(2c_voc) vocational maturity certificate","5.27","5","726","4","4","6","7","7","5.17","5.37","1","7","5","6"
"2005","Full Time","(3a) lower tertiary education","5.49","6","841","4","5","6","7","7","5.41","5.57","1","7","6","6"
"2005","Full Time","(3b) higher tertiary education","5.53","6","1390","4","5","6","7","7","5.47","5.59","1","7","6","6"
"2005","Not Working","(0) in school","4.98","5","546","3","4","6","7","7","4.85","5.11","1","7","5","5"
"2005","Not Working","(1a) inadequately completed","4.96","5","152","1","4","7","7","7","4.67","5.25","1","7","4","6"
"2005","Not Working","(1b) general elementary school","4.93","5","1150","2","4","6","7","7","4.83","5.03","1","7","5","5"
"2005","Not Working","(1c) basic vocational qualification","5.2","6","2801","3","4","7","7","7","5.14","5.26","1","7","5","6"
"2005","Not Working","(2a) intermediate vocational","5.29","6","1135","3","4","7","7","7","5.2","5.38","1","7","5","6"
"2005","Not Working","(2b) intermediate general qualification","5.05","5","210","3","4","6","7","7","4.83","5.27","1","7","5","5"
"2005","Not Working","(2c_gen) general maturity certificate","5.22","5","318","4","4","6","7","7","5.07","5.37","1","7","5","5"
"2005","Not Working","(2c_voc) vocational maturity certificate","5.43","6","373","3","5","7","7","7","5.29","5.57","1","7","5","6"
"2005","Not Working","(3a) lower tertiary education","5.39","6","461","4","4","7","7","7","5.26","5.52","1","7","5","6"
"2005","Not Working","(3b) higher tertiary education","5.58","6","540","4","5","7","7","7","5.47","5.69","1","7","6","6"
"2005","Part Time","(0) in school","5.1","5","100","4","4","6","7","7","4.85","5.35","2","7","5","6"
"2005","Part Time","(1a) inadequately completed","4.74","5","38","3","3","6","7","7","4.23","5.25","1","7","4","6"
