"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","5.14","5","553","3","4","7","7","7","5.01","5.27","1","7","5","6"
"2005","Full Time","higher education","5.51","6","2231","4","5","6","7","7","5.46","5.56","1","7","6","6"
"2005","Full Time","higher vocational","5.26","5","768","4","4","6","7","7","5.16","5.36","1","7","5","6"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","5.11","6","50","2","4","6","7","7","4.63","5.59","1","7","5","6"
"2005","Full Time","middle vocational","5.28","6","3812","3","4","6","7","7","5.23","5.33","1","7","5","6"
"2005","Full Time","vocational + Abi","5.26","5","528","4","4","6","7","7","5.14","5.38","1","7","5","6"
"2005","Not Working","general elemantary","4.95","5","1339","2","4","6","7","7","4.86","5.04","1","7","5","5"
"2005","Not Working","higher education","5.49","6","1001","4","5","7","7","7","5.41","5.57","1","7","6","6"
"2005","Not Working","higher vocational","5.18","5","456","3","4","6","7","7","5.04","5.32","1","7","5","6"
"2005","Not Working","in school","4.98","5","546","3","4","6","7","7","4.85","5.11","1","7","5","5"
"2005","Not Working","inadequately","4.86","5","146","1","4","7","7","7","4.54","5.18","1","7","4","5"
"2005","Not Working","middle vocational","5.23","6","3924","3","4","7","7","7","5.18","5.28","1","7","5","6"
"2005","Not Working","vocational + Abi","5.46","6","281","4","5","7","7","7","5.29","5.63","1","7","5","6"
"2005","Part Time","general elemantary","5.23","6","494","3","4","7","7","7","5.09","5.37","1","7","5","6"
"2005","Part Time","higher education","5.51","6","931","4","5","7","7","7","5.43","5.59","1","7","6","6"
"2005","Part Time","higher vocational","5.41","6","333","3","4","7","7","7","5.26","5.56","1","7","5","6"
"2005","Part Time","in school","5.12","5","96","4","4","6","7","7","4.86","5.38","2","7","5","6"
"2005","Part Time","inadequately","4.75","5","36","3","4","6","7","7","4.15","5.35","1","7","4","6"
"2005","Part Time","middle vocational","5.22","5","2506","3","4","6","7","7","5.16","5.28","1","7","5","6"
"2005","Part Time","vocational + Abi","5.23","5","320","3","4","6","7","7","5.08","5.38","1","7","5","6"
"2006","Full Time","general elemantary","","","","","","","","","","","","","",""
"2006","Full Time","higher education","","","","","","","","","","","","","",""
"2006","Full Time","higher vocational","","","","","","","","","","","","","",""
"2006","Full Time","in school","","","","","","","","","","","","","",""
"2006","Full Time","inadequately","","","","","","","","","","","","","",""
"2006","Full Time","middle vocational","","","","","","","","","","","","","",""
"2006","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Working","general elemantary","","","","","","","","","","","","","",""
"2006","Not Working","higher education","","","","","","","","","","","","","",""
"2006","Not Working","higher vocational","","","","","","","","","","","","","",""
"2006","Not Working","in school","","","","","","","","","","","","","",""
"2006","Not Working","inadequately","","","","","","","","","","","","","",""
"2006","Not Working","middle vocational","","","","","","","","","","","","","",""
"2006","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2006","Part Time","general elemantary","","","","","","","","","","","","","",""
"2006","Part Time","higher education","","","","","","","","","","","","","",""
"2006","Part Time","higher vocational","","","","","","","","","","","","","",""
"2006","Part Time","in school","","","","","","","","","","","","","",""
"2006","Part Time","inadequately","","","","","","","","","","","","","",""
"2006","Part Time","middle vocational","","","","","","","","","","","","","",""
"2006","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Full Time","general elemantary","","","","","","","","","","","","","",""
"2007","Full Time","higher education","","","","","","","","","","","","","",""
"2007","Full Time","higher vocational","","","","","","","","","","","","","",""
"2007","Full Time","in school","","","","","","","","","","","","","",""
"2007","Full Time","inadequately","","","","","","","","","","","","","",""
"2007","Full Time","middle vocational","","","","","","","","","","","","","",""
"2007","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Working","general elemantary","","","","","","","","","","","","","",""
"2007","Not Working","higher education","","","","","","","","","","","","","",""
"2007","Not Working","higher vocational","","","","","","","","","","","","","",""
"2007","Not Working","in school","","","","","","","","","","","","","",""
"2007","Not Working","inadequately","","","","","","","","","","","","","",""
"2007","Not Working","middle vocational","","","","","","","","","","","","","",""
"2007","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2007","Part Time","general elemantary","","","","","","","","","","","","","",""
"2007","Part Time","higher education","","","","","","","","","","","","","",""
"2007","Part Time","higher vocational","","","","","","","","","","","","","",""
"2007","Part Time","in school","","","","","","","","","","","","","",""
"2007","Part Time","inadequately","","","","","","","","","","","","","",""
"2007","Part Time","middle vocational","","","","","","","","","","","","","",""
"2007","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Full Time","general elemantary","","","","","","","","","","","","","",""
"2008","Full Time","higher education","","","","","","","","","","","","","",""
"2008","Full Time","higher vocational","","","","","","","","","","","","","",""
