"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","Rural Area","3.41","4","824","2","3","4","5","5","3.34","3.48","2","5","4","4"
"1985","16-34 y.","Urban Area","3.46","4","3322","2","3","4","5","5","3.43","3.49","2","5","4","4"
"1985","35-65 y.","Rural Area","4.39","5","1159","3","4","5","5","5","4.34","4.44","2","5","4","5"
"1985","35-65 y.","Urban Area","4.39","5","4562","3","4","5","5","5","4.37","4.41","2","5","5","5"
"1985","66 and older","Rural Area","4.9","5","277","5","5","5","5","5","4.85","4.95","2","5","5","5"
"1985","66 and older","Urban Area","4.87","5","821","5","5","5","5","5","4.84","4.9","2","5","5","5"
"1986","16-34 y.","Rural Area","3.4","3","815","2","2","4","5","5","3.33","3.47","2","5","3","4"
"1986","16-34 y.","Urban Area","3.47","4","3273","2","3","4","5","5","3.44","3.5","2","5","4","4"
"1986","35-65 y.","Rural Area","4.35","5","1095","3","4","5","5","5","4.3","4.4","2","5","4","5"
"1986","35-65 y.","Urban Area","4.39","5","4344","3","4","5","5","5","4.37","4.41","2","5","5","5"
"1986","66 and older","Rural Area","4.89","5","257","5","5","5","5","5","4.84","4.94","2","5","5","5"
"1986","66 and older","Urban Area","4.87","5","774","5","5","5","5","5","4.84","4.9","2","5","5","5"
"1987","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"1987","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"1987","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"1987","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"1987","66 and older","Rural Area","","","","","","","","","","","","","",""
"1987","66 and older","Urban Area","","","","","","","","","","","","","",""
"1988","16-34 y.","Rural Area","3.38","3","752","2","3","4","5","5","3.31","3.45","2","5","3","4"
"1988","16-34 y.","Urban Area","3.48","4","3089","2","3","4","5","5","3.44","3.52","2","5","4","4"
