"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1985","direct migration background","(1a) inadequately completed","4.61","5","829","3","4","5","5","5","4.56","4.66","2","5","5","5"
"1985","direct migration background","(1b) general elementary school","4.41","5","868","3","4","5","5","5","4.35","4.47","2","5","5","5"
"1985","direct migration background","(1c) basic vocational qualification","4.21","4","640","3","4","5","5","5","4.13","4.29","2","5","4","4"
"1985","direct migration background","(2a) intermediate vocational","4.1","4","84","3","4","5","5","5","3.89","4.31","2","5","4","4"
"1985","direct migration background","(2b) intermediate general qualification","3.51","3.31","51","2","2","5","5","5","3.18","3.84","2","5","3","4"
"1985","direct migration background","(2c_gen) general maturity certificate","3.65","4","113","2","3","5","5","5","3.45","3.85","2","5","4","4"
"1985","direct migration background","(2c_voc) vocational maturity certificate","3.92","4","118","3","3","5","5","5","3.75","4.09","2","5","4","4"
"1985","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","direct migration background","(3b) higher tertiary education","4.14","4","88","3","4","5","5","5","3.96","4.32","2","5","4","4"
"1985","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1985","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","indirect migration background","(1b) general elementary school","3.79","4","41","2","3","4","5","5","3.47","4.11","2","5","3","4"
"1985","indirect migration background","(1c) basic vocational qualification","4.23","4","41","3","4","5","5","5","3.85","4.61","2","5","3","5"
"1985","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1985","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","no migration background","(0) in school","2.98","3","154","2","2","4","4","5","2.84","3.12","2","5","3","3"
"1985","no migration background","(1a) inadequately completed","4.15","4","69","2","4","5","5","5","3.9","4.4","2","5","4","5"
"1985","no migration background","(1b) general elementary school","4.48","5","1695","3","4","5","5","5","4.44","4.52","2","5","5","5"
"1985","no migration background","(1c) basic vocational qualification","4.28","5","3115","3","4","5","5","5","4.25","4.31","2","5","4","4"
"1985","no migration background","(2a) intermediate vocational","3.98","4","1236","2","3","5","5","5","3.93","4.03","2","5","4","4"
"1985","no migration background","(2b) intermediate general qualification","3.44","3","401","2","3","4","5","5","3.34","3.54","2","5","3","3"
"1985","no migration background","(2c_gen) general maturity certificate","3.22","3","259","2","2","4","5","5","3.1","3.34","2","5","3","3"
"1985","no migration background","(2c_voc) vocational maturity certificate","3.98","4","286","2","3","5","5","5","3.86","4.1","2","5","4","4"
"1985","no migration background","(3a) lower tertiary education","4.14","4","222","3","4","5","5","5","4.02","4.26","2","5","4","4"
"1985","no migration background","(3b) higher tertiary education","3.92","4","414","3","3","5","5","5","3.83","4.01","2","5","4","4"
"1986","direct migration background","(0) in school","2.9","3","31","2","2","3","4","5","2.59","3.21","2","5","3","4"
"1986","direct migration background","(1a) inadequately completed","4.6","5","764","4","4","5","5","5","4.55","4.65","2","5","5","5"
"1986","direct migration background","(1b) general elementary school","4.5","5","861","3","4","5","5","5","4.44","4.56","2","5","5","5"
"1986","direct migration background","(1c) basic vocational qualification","4.25","4","625","3","4","5","5","5","4.17","4.33","2","5","4","4"
"1986","direct migration background","(2a) intermediate vocational","4.2","4","82","3","4","5","5","5","3.99","4.41","2","5","4","5"
"1986","direct migration background","(2b) intermediate general qualification","3.66","4","63","2","3","4","5","5","3.4","3.92","2","5","3","4"
"1986","direct migration background","(2c_gen) general maturity certificate","3.8","4","111","2","3","5","5","5","3.61","3.99","2","5","4","4"
"1986","direct migration background","(2c_voc) vocational maturity certificate","3.98","4","122","3","3","5","5","5","3.82","4.14","2","5","4","4"
"1986","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","direct migration background","(3b) higher tertiary education","3.98","4","86","2","4","5","5","5","3.78","4.18","2","5","4","4"
"1986","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1986","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","indirect migration background","(1b) general elementary school","3.89","4","43","2","3","5","5","5","3.57","4.21","2","5","3","4"
"1986","indirect migration background","(1c) basic vocational qualification","4.27","4.76","43","3","4","5","5","5","3.94","4.6","2","5","3","4"
"1986","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1986","no migration background","(0) in school","3.03","3","146","2","2","4","4","5","2.89","3.17","2","5","3","3"
"1986","no migration background","(1a) inadequately completed","4.11","4","71","2","4","5","5","5","3.86","4.36","2","5","4","5"
"1986","no migration background","(1b) general elementary school","4.48","5","1557","3","4","5","5","5","4.44","4.52","2","5","5","5"
"1986","no migration background","(1c) basic vocational qualification","4.27","5","2934","3","4","5","5","5","4.24","4.3","2","5","4","4"
"1986","no migration background","(2a) intermediate vocational","4.01","4","1210","3","3","5","5","5","3.96","4.06","2","5","4","4"
"1986","no migration background","(2b) intermediate general qualification","3.45","3","383","2","3","4","5","5","3.34","3.56","2","5","3","3"
"1986","no migration background","(2c_gen) general maturity certificate","3.15","3","286","2","2","4","4","5","3.05","3.25","2","5","3","3"
"1986","no migration background","(2c_voc) vocational maturity certificate","4.02","4","286","3","3","5","5","5","3.91","4.13","2","5","4","4"
"1986","no migration background","(3a) lower tertiary education","4.1","4","222","3","4","5","5","5","3.99","4.21","2","5","4","4"
"1986","no migration background","(3b) higher tertiary education","3.98","4","410","3","3","5","5","5","3.89","4.07","2","5","4","4"
"1987","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1987","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1987","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1987","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1987","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
