"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","college entrance qualification","(Married) couple without C.","4.02","4","294","3","3","5","5","5","3.91","4.13","2","5","4","4"
"1985","college entrance qualification","1-pers.-HH","3.67","4","203","2","3","5","5","5","3.52","3.82","2","5","3","4"
"1985","college entrance qualification","Couple + C. GT 16 ","3.6","4","234","2","3","5","5","5","3.46","3.74","2","5","3","4"
"1985","college entrance qualification","Couple + C. LE 16","4.13","4","270","3","4","5","5","5","4.04","4.22","2","5","4","4"
"1985","college entrance qualification","Couple + C. LE and GT 16","3.6","4","79","2","3","4","5","5","3.39","3.81","2","5","3","4"
"1985","college entrance qualification","Single parent","3.51","4","48","2","3","4","5","5","3.22","3.8","2","5","3","4"
"1985","lower secondary degree","(Married) couple without C.","4.53","5","1418","4","4","5","5","5","4.49","4.57","2","5","5","5"
"1985","lower secondary degree","1-pers.-HH","4.63","5","575","3","5","5","5","5","4.56","4.7","2","5","5","5"
"1985","lower secondary degree","Couple + C. GT 16 ","4.17","4","986","3","4","5","5","5","4.11","4.23","2","5","4","4"
"1985","lower secondary degree","Couple + C. LE 16","4.2","4","1126","3","4","5","5","5","4.16","4.24","2","5","4","4"
"1985","lower secondary degree","Couple + C. LE and GT 16","3.98","4","655","2","3","5","5","5","3.9","4.06","2","5","4","4"
"1985","lower secondary degree","Single parent","4.11","4","287","3","4","5","5","5","3.99","4.23","2","5","4","4"
"1985","no degree/no degree yet","(Married) couple without C.","4.63","5","108","4","4","5","5","5","4.51","4.75","3","5","5","5"
"1985","no degree/no degree yet","1-pers.-HH","4.43","5","64","3","4","5","5","5","4.2","4.66","2","5","5","5"
"1985","no degree/no degree yet","Couple + C. GT 16 ","3.22","3","220","2","2","4","5","5","3.07","3.37","2","5","4","5"
"1985","no degree/no degree yet","Couple + C. LE 16","4.62","5","282","4","4","5","5","5","4.53","4.71","2","5","5","5"
"1985","no degree/no degree yet","Couple + C. LE and GT 16","3.57","4","285","2","2","5","5","5","3.44","3.7","2","5","5","5"
"1985","no degree/no degree yet","Single parent","3.59","3.34","55","2","3","5","5","5","3.29","3.89","2","5","4","5"
"1985","Other degree","(Married) couple without C.","4.18","4.6","169","2","4","5","5","5","4.03","4.33","2","5","4","5"
"1985","Other degree","1-pers.-HH","4.07","4.63","91","2","3","5","5","5","3.84","4.3","2","5","4","5"
"1985","Other degree","Couple + C. GT 16 ","4.06","4","148","3","3","5","5","5","3.92","4.2","2","5","4","5"
"1985","Other degree","Couple + C. LE 16","4.4","5","503","3","4","5","5","5","4.33","4.47","2","5","5","5"
"1985","Other degree","Couple + C. LE and GT 16","4.31","5","199","3","4","5","5","5","4.2","4.42","2","5","5","5"
"1985","Other degree","Single parent","4.05","4","44","2","3","5","5","5","3.7","4.4","2","5","4","5"
"1985","secondary school degree","(Married) couple without C.","4.16","4","398","3","4","5","5","5","4.07","4.25","2","5","4","4"
"1985","secondary school degree","1-pers.-HH","4.15","5","225","2","3","5","5","5","4","4.3","2","5","4","5"
"1985","secondary school degree","Couple + C. GT 16 ","3.43","3","396","2","3","4","5","5","3.33","3.53","2","5","3","4"
"1985","secondary school degree","Couple + C. LE 16","4.02","4","425","3","4","5","5","5","3.94","4.1","2","5","4","4"
"1985","secondary school degree","Couple + C. LE and GT 16","3.37","4","225","2","2","4","5","5","3.23","3.51","2","5","3","4"
"1985","secondary school degree","Single parent","3.59","4","100","2","3","4","5","5","3.38","3.8","2","5","3","4"
"1986","college entrance qualification","(Married) couple without C.","4.02","4","297","3","3","5","5","5","3.91","4.13","2","5","4","4"
"1986","college entrance qualification","1-pers.-HH","3.63","4","205","2","3","5","5","5","3.49","3.77","2","5","3","4"
"1986","college entrance qualification","Couple + C. GT 16 ","3.49","3","252","2","3","4","5","5","3.37","3.61","2","5","3","4"
"1986","college entrance qualification","Couple + C. LE 16","4.18","4","281","3","4","5","5","5","4.09","4.27","2","5","4","4"
"1986","college entrance qualification","Couple + C. LE and GT 16","3.74","4","79","2","3","4","5","5","3.52","3.96","2","5","4","4"
"1986","college entrance qualification","Single parent","3.51","4","53","2","3","4","5","5","3.25","3.77","2","5","3","4"
"1986","lower secondary degree","(Married) couple without C.","4.55","5","1377","4","4","5","5","5","4.51","4.59","2","5","5","5"
"1986","lower secondary degree","1-pers.-HH","4.55","5","549","3","4","5","5","5","4.48","4.62","2","5","5","5"
"1986","lower secondary degree","Couple + C. GT 16 ","4.17","4","1015","3","4","5","5","5","4.11","4.23","2","5","4","4"
"1986","lower secondary degree","Couple + C. LE 16","4.18","4","981","3","4","5","5","5","4.13","4.23","2","5","4","4"
"1986","lower secondary degree","Couple + C. LE and GT 16","3.98","4","595","2","3","5","5","5","3.9","4.06","2","5","4","4"
"1986","lower secondary degree","Single parent","4.05","4","263","2","3","5","5","5","3.92","4.18","2","5","4","4"
"1986","no degree/no degree yet","(Married) couple without C.","4.56","5","97","4","4","5","5","5","4.43","4.69","3","5","5","5"
"1986","no degree/no degree yet","1-pers.-HH","4.26","5","57","2","4","5","5","5","4.01","4.51","2","5","4","5"
"1986","no degree/no degree yet","Couple + C. GT 16 ","3.43","3","223","2","2","4","5","5","3.28","3.58","2","5","4","5"
"1986","no degree/no degree yet","Couple + C. LE 16","4.48","5","242","4","4","5","5","5","4.39","4.57","2","5","5","5"
"1986","no degree/no degree yet","Couple + C. LE and GT 16","3.6","4","271","2","3","5","5","5","3.47","3.73","2","5","4","5"
