"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","(Married) couple without C.","4.04","4","1024","3","4","5","5","5","3.98","4.1","2","5","4","4"
"1985","Full Time","1-pers.-HH","3.72","4","461","2","3","5","5","5","3.62","3.82","2","5","4","4"
"1985","Full Time","Couple + C. GT 16 ","3.83","4","932","2","3","5","5","5","3.76","3.9","2","5","4","4"
"1985","Full Time","Couple + C. LE 16","4.12","4","1354","3","4","5","5","5","4.08","4.16","2","5","4","4"
"1985","Full Time","Couple + C. LE and GT 16","3.83","4","687","2","3","5","5","5","3.75","3.91","2","5","4","4"
"1985","Full Time","Single parent","3.75","4","235","2","3","5","5","5","3.61","3.89","2","5","4","4"
"1985","Not Working","(Married) couple without C.","4.68","5","1076","4","5","5","5","5","4.64","4.72","2","5","5","5"
"1985","Not Working","1-pers.-HH","4.78","5","562","4","5","5","5","5","4.72","4.84","2","5","5","5"
"1985","Not Working","Couple + C. GT 16 ","3.89","4","688","2","3","5","5","5","3.81","3.97","2","5","4","4"
"1985","Not Working","Couple + C. LE 16","4.31","4","765","4","4","5","5","5","4.26","4.36","2","5","4","5"
"1985","Not Working","Couple + C. LE and GT 16","3.81","4","528","2","3","5","5","5","3.72","3.9","2","5","4","4"
"1985","Not Working","Single parent","4.08","4","209","2","3","5","5","5","3.94","4.22","2","5","4","5"
"1985","Part Time","(Married) couple without C.","4.22","4","305","3","4","5","5","5","4.12","4.32","2","5","4","5"
"1985","Part Time","1-pers.-HH","3.8","4","142","2","3","5","5","5","3.62","3.98","2","5","3","4"
"1985","Part Time","Couple + C. GT 16 ","3.86","4","393","2","3","5","5","5","3.76","3.96","2","5","4","4"
"1985","Part Time","Couple + C. LE 16","4.14","4","532","3","4","5","5","5","4.07","4.21","2","5","4","4"
"1985","Part Time","Couple + C. LE and GT 16","3.63","4","261","2","3","5","5","5","3.49","3.77","2","5","4","4"
"1985","Part Time","Single parent","3.85","4","98","2","3","5","5","5","3.63","4.07","2","5","4","4"
"1986","Full Time","(Married) couple without C.","4.05","4","1041","3","4","5","5","5","4","4.1","2","5","4","4"
"1986","Full Time","1-pers.-HH","3.73","4","448","2","3","5","5","5","3.64","3.82","2","5","4","4"
"1986","Full Time","Couple + C. GT 16 ","3.84","4","976","2","3","5","5","5","3.77","3.91","2","5","4","4"
"1986","Full Time","Couple + C. LE 16","4.13","4","1260","3","4","5","5","5","4.09","4.17","2","5","4","4"
"1986","Full Time","Couple + C. LE and GT 16","3.82","4","635","2","3","5","5","5","3.74","3.9","2","5","4","4"
"1986","Full Time","Single parent","3.65","4","216","2","3","5","5","5","3.5","3.8","2","5","4","4"
"1986","Not Working","(Married) couple without C.","4.72","5","995","4","5","5","5","5","4.68","4.76","2","5","5","5"
"1986","Not Working","1-pers.-HH","4.74","5","531","4","5","5","5","5","4.68","4.8","2","5","5","5"
"1986","Not Working","Couple + C. GT 16 ","3.94","4","689","2","3","5","5","5","3.86","4.02","2","5","4","4"
"1986","Not Working","Couple + C. LE 16","4.37","4","672","4","4","5","5","5","4.31","4.43","2","5","4","5"
"1986","Not Working","Couple + C. LE and GT 16","3.83","4","492","2","3","5","5","5","3.74","3.92","2","5","4","4"
"1986","Not Working","Single parent","4.05","4","194","2","3","5","5","5","3.89","4.21","2","5","4","5"
"1986","Part Time","(Married) couple without C.","4.21","4","326","3","4","5","5","5","4.11","4.31","2","5","4","5"
"1986","Part Time","1-pers.-HH","3.7","4","133","2","3","5","5","5","3.52","3.88","2","5","3","4"
"1986","Part Time","Couple + C. GT 16 ","3.74","4","431","2","3","5","5","5","3.64","3.84","2","5","4","4"
"1986","Part Time","Couple + C. LE 16","4.1","4","465","3","4","5","5","5","4.03","4.17","2","5","4","4"
"1986","Part Time","Couple + C. LE and GT 16","3.74","4","266","2","3","5","5","5","3.61","3.87","2","5","4","4"
"1986","Part Time","Single parent","3.76","4","97","2","3","5","5","5","3.56","3.96","2","5","4","4"
"1987","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Full Time","Single parent","","","","","","","","","","","","","",""
"1987","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Not Working","Single parent","","","","","","","","","","","","","",""
"1987","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Part Time","Single parent","","","","","","","","","","","","","",""
"1988","Full Time","(Married) couple without C.","4.06","4","995","3","4","5","5","5","4.01","4.11","2","5","4","4"
"1988","Full Time","1-pers.-HH","3.65","4","422","2","3","4","5","5","3.55","3.75","2","5","4","4"
"1988","Full Time","Couple + C. GT 16 ","3.75","4","1053","2","3","5","5","5","3.69","3.81","2","5","4","4"
"1988","Full Time","Couple + C. LE 16","4.13","4","1149","3","4","5","5","5","4.09","4.17","2","5","4","4"
"1988","Full Time","Couple + C. LE and GT 16","3.75","4","482","2","3","5","5","5","3.65","3.85","2","5","4","4"
"1988","Full Time","Single parent","3.71","4","205","2","3","5","5","5","3.57","3.85","2","5","4","4"
