"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Female","3.88","4","1429","2","3","5","5","5","3.83","3.93","2","5","4","4"
"1985","Full Time","Male","3.95","4","3510","2","3","5","5","5","3.92","3.98","2","5","4","4"
"1985","Not Working","Female","4.54","5","2960","3","4","5","5","5","4.51","4.57","2","5","5","5"
"1985","Not Working","Male","4.22","5","1218","2","4","5","5","5","4.16","4.28","2","5","4","5"
"1985","Part Time","Female","4.07","4","1181","3","4","5","5","5","4.02","4.12","2","5","4","4"
"1985","Part Time","Male","3.73","4","667","2","3","5","5","5","3.65","3.81","2","5","4","4"
"1986","Full Time","Female","3.86","4","1412","2","3","5","5","5","3.81","3.91","2","5","4","4"
"1986","Full Time","Male","3.96","4","3427","2","3","5","5","5","3.93","3.99","2","5","4","4"
"1986","Not Working","Female","4.56","5","2725","3","4","5","5","5","4.53","4.59","2","5","5","5"
"1986","Not Working","Male","4.22","5","1172","3","3","5","5","5","4.16","4.28","2","5","4","5"
"1986","Part Time","Female","4.04","4","1192","3","4","5","5","5","3.99","4.09","2","5","4","4"
"1986","Part Time","Male","3.68","4","630","2","3","5","5","5","3.59","3.77","2","5","4","4"
"1987","Full Time","Female","","","","","","","","","","","","","",""
"1987","Full Time","Male","","","","","","","","","","","","","",""
"1987","Not Working","Female","","","","","","","","","","","","","",""
"1987","Not Working","Male","","","","","","","","","","","","","",""
"1987","Part Time","Female","","","","","","","","","","","","","",""
"1987","Part Time","Male","","","","","","","","","","","","","",""
"1988","Full Time","Female","3.85","4","1326","2","3","5","5","5","3.8","3.9","2","5","4","4"
"1988","Full Time","Male","3.92","4","3241","3","3","5","5","5","3.89","3.95","2","5","4","4"
"1988","Not Working","Female","4.55","5","2460","3","4","5","5","5","4.52","4.58","2","5","5","5"
"1988","Not Working","Male","4.29","5","1079","3","4","5","5","5","4.23","4.35","2","5","5","5"
"1988","Part Time","Female","4.11","4","1230","3","4","5","5","5","4.06","4.16","2","5","4","4"
"1988","Part Time","Male","3.68","4","597","2","3","5","5","5","3.59","3.77","2","5","4","4"
"1989","Full Time","Female","","","","","","","","","","","","","",""
"1989","Full Time","Male","","","","","","","","","","","","","",""
"1989","Not Working","Female","","","","","","","","","","","","","",""
"1989","Not Working","Male","","","","","","","","","","","","","",""
"1989","Part Time","Female","","","","","","","","","","","","","",""
"1989","Part Time","Male","","","","","","","","","","","","","",""
"1990","Full Time","Female","3.92","4","1318","3","3","5","5","5","3.87","3.97","1","5","4","4"
"1990","Full Time","Male","4.11","4","3107","3","4","5","5","5","4.08","4.14","1","5","4","4"
"1990","Not Working","Female","4.63","5","2268","4","4","5","5","5","4.6","4.66","1","5","5","5"
"1990","Not Working","Male","4.43","5","1066","3","4","5","5","5","4.37","4.49","2","5","5","5"
"1990","Part Time","Female","4.17","4","1221","3","4","5","5","5","4.12","4.22","2","5","4","4"
"1990","Part Time","Male","3.68","4","503","2","3","5","5","5","3.59","3.77","1","5","4","4"
"1991","Full Time","Female","","","","","","","","","","","","","",""
