"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","direct migration background","3.83","4","1137","2","3","5","5","5","3.77","3.89","2","5","4","4"
"1985","16-34 y.","indirect migration background","3.34","3","119","2","2","4","5","5","3.15","3.53","2","5","3","3"
"1985","16-34 y.","no migration background","3.41","4","2890","2","3","4","5","5","3.37","3.45","2","5","3","4"
"1985","35-65 y.","direct migration background","4.46","5","1740","3","4","5","5","5","4.42","4.5","2","5","5","5"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","4.38","5","3963","3","4","5","5","5","4.36","4.4","2","5","4","5"
"1985","66 and older","direct migration background","4.9","5","37","5","5","5","5","5","4.78","5.02","4","5","5","5"
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","4.88","5","1056","5","5","5","5","5","4.85","4.91","2","5","5","5"
"1986","16-34 y.","direct migration background","3.81","4","1102","2","3","5","5","5","3.75","3.87","2","5","4","4"
"1986","16-34 y.","indirect migration background","3.18","3","130","2","2","4","5","5","3","3.36","2","5","3","3"
"1986","16-34 y.","no migration background","3.41","3","2856","2","3","4","5","5","3.37","3.45","2","5","3","4"
"1986","35-65 y.","direct migration background","4.5","5","1687","4","4","5","5","5","4.46","4.54","2","5","5","5"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","4.37","5","3731","3","4","5","5","5","4.35","4.39","2","5","4","5"
"1986","66 and older","direct migration background","4.86","5","50","5","5","5","5","5","4.69","5.03","2","5","5","5"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","4.88","5","977","5","5","5","5","5","4.85","4.91","2","5","5","5"
"1987","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1987","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1987","66 and older","direct migration background","","","","","","","","","","","","","",""
