"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","general elemantary","3.34","3","1137","2","2","4","5","5","3.28","3.4","2","5","3","4"
"1985","16-34 y.","higher education","3.44","4","235","2","3","4","5","5","3.32","3.56","2","5","3","4"
"1985","16-34 y.","higher vocational","3.56","4","195","2","3","4","5","5","3.43","3.69","2","5","4","4"
"1985","16-34 y.","in school","2.99","3","186","2","2","4","4","5","2.86","3.12","2","5","3","3"
"1985","16-34 y.","inadequately","4.01","4","238","2","4","5","5","5","3.89","4.13","2","5","4","5"
"1985","16-34 y.","middle vocational","3.5","4","1942","2","3","4","5","5","3.46","3.54","2","5","4","4"
"1985","16-34 y.","vocational + Abi","3.49","4","146","2","3","4","5","5","3.33","3.65","2","5","4","4"
"1985","35-65 y.","general elemantary","4.56","5","1488","4","4","5","5","5","4.52","4.6","2","5","5","5"
"1985","35-65 y.","higher education","4.14","4","459","3","4","5","5","5","4.06","4.22","2","5","4","4"
"1985","35-65 y.","higher vocational","4.29","4","340","3","4","5","5","5","4.21","4.37","2","5","4","4"
"1985","35-65 y.","in school","","","","","","","","","","","","","",""
"1985","35-65 y.","inadequately","4.65","5","588","4","5","5","5","5","4.6","4.7","2","5","5","5"
"1985","35-65 y.","middle vocational","4.34","4","2693","3","4","5","5","5","4.31","4.37","2","5","4","5"
"1985","35-65 y.","vocational + Abi","4.34","5","109","3","4","5","5","5","4.18","4.5","2","5","4","5"
"1985","66 and older","general elemantary","4.93","5","421","5","5","5","5","5","4.9","4.96","2","5","5","5"
"1985","66 and older","higher education","4.79","5","56","4","5","5","5","5","4.62","4.96","2","5","5","5"
"1985","66 and older","higher vocational","4.86","5","77","4","5","5","5","5","4.76","4.96","3","5","5","5"
"1985","66 and older","in school","","","","","","","","","","","","","",""
"1985","66 and older","inadequately","","","","","","","","","","","","","",""
"1985","66 and older","middle vocational","4.84","5","511","4","5","5","5","5","4.79","4.89","2","5","5","5"
"1985","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1986","16-34 y.","general elemantary","3.33","3","1127","2","2","4","5","5","3.27","3.39","2","5","3","4"
"1986","16-34 y.","higher education","3.52","4","228","2","3","4","5","5","3.4","3.64","2","5","3","4"
"1986","16-34 y.","higher vocational","3.66","4","190","3","3","4","5","5","3.54","3.78","2","5","4","4"
"1986","16-34 y.","in school","3.01","3","187","2","2","4","4","5","2.88","3.14","2","5","3","3"
"1986","16-34 y.","inadequately","3.91","4","232","2","3","5","5","5","3.78","4.04","2","5","4","5"
"1986","16-34 y.","middle vocational","3.48","4","1900","2","3","4","5","5","3.44","3.52","2","5","4","4"
"1986","16-34 y.","vocational + Abi","3.59","4","155","2","3","4","5","5","3.44","3.74","2","5","4","4"
"1986","35-65 y.","general elemantary","4.58","5","1377","4","4","5","5","5","4.54","4.62","2","5","5","5"
"1986","35-65 y.","higher education","4.12","4","463","3","4","5","5","5","4.04","4.2","2","5","4","4"
"1986","35-65 y.","higher vocational","4.26","4","313","3","4","5","5","5","4.17","4.35","2","5","4","4"
"1986","35-65 y.","in school","","","","","","","","","","","","","",""
"1986","35-65 y.","inadequately","4.76","5","533","4","5","5","5","5","4.71","4.81","2","5","5","5"
"1986","35-65 y.","middle vocational","4.34","4","2606","3","4","5","5","5","4.31","4.37","2","5","4","5"
"1986","35-65 y.","vocational + Abi","4.41","5","103","3","4","5","5","5","4.26","4.56","2","5","4","5"
"1986","66 and older","general elemantary","4.96","5","391","5","5","5","5","5","4.93","4.99","2","5","5","5"
"1986","66 and older","higher education","4.83","5","53","4","5","5","5","5","4.71","4.95","3","5","5","5"
"1986","66 and older","higher vocational","4.76","5","72","4","5","5","5","5","4.63","4.89","3","5","5","5"
"1986","66 and older","in school","","","","","","","","","","","","","",""
"1986","66 and older","inadequately","","","","","","","","","","","","","",""
"1986","66 and older","middle vocational","4.83","5","477","4","5","5","5","5","4.78","4.88","2","5","5","5"
"1986","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1987","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1987","16-34 y.","higher education","","","","","","","","","","","","","",""
"1987","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1987","16-34 y.","in school","","","","","","","","","","","","","",""
