"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","Employed","3.44","4","2804","2","3","4","5","5","3.4","3.48","2","5","4","4"
"1985","16-34 y.","Not Employed","3.47","4","1342","2","3","4","5","5","3.41","3.53","2","5","4","4"
"1985","35-65 y.","Employed","4.29","4","3940","3","4","5","5","5","4.26","4.32","2","5","4","5"
"1985","35-65 y.","Not Employed","4.58","5","1781","4","4","5","5","5","4.55","4.61","2","5","5","5"
"1985","66 and older","Employed","4.9","5","43","5","5","5","5","5","4.79","5.01","3","5","5","5"
"1985","66 and older","Not Employed","4.88","5","1055","5","5","5","5","5","4.85","4.91","2","5","5","5"
"1986","16-34 y.","Employed","3.44","4","2845","2","3","4","5","5","3.4","3.48","2","5","4","4"
"1986","16-34 y.","Not Employed","3.47","3","1243","2","3","4","5","5","3.41","3.53","2","5","4","4"
"1986","35-65 y.","Employed","4.28","4","3774","3","4","5","5","5","4.25","4.31","2","5","4","5"
"1986","35-65 y.","Not Employed","4.59","5","1665","4","4","5","5","5","4.56","4.62","2","5","5","5"
"1986","66 and older","Employed","4.81","5","42","4","5","5","5","5","4.69","4.93","4","5","5","5"
"1986","66 and older","Not Employed","4.88","5","989","5","5","5","5","5","4.85","4.91","2","5","5","5"
"1987","16-34 y.","Employed","","","","","","","","","","","","","",""
"1987","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1987","35-65 y.","Employed","","","","","","","","","","","","","",""
"1987","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1987","66 and older","Employed","","","","","","","","","","","","","",""
"1987","66 and older","Not Employed","","","","","","","","","","","","","",""
"1988","16-34 y.","Employed","3.45","4","2786","2","3","4","5","5","3.41","3.49","2","5","4","4"
"1988","16-34 y.","Not Employed","3.46","3","1055","2","3","4","5","5","3.39","3.53","2","5","4","4"
"1988","35-65 y.","Employed","4.26","4","3560","3","4","5","5","5","4.23","4.29","2","5","4","5"
"1988","35-65 y.","Not Employed","4.56","5","1494","4","4","5","5","5","4.53","4.59","2","5","5","5"
"1988","66 and older","Employed","4.77","5","48","4","5","5","5","5","4.65","4.89","4","5","5","5"
"1988","66 and older","Not Employed","4.85","5","990","4","5","5","5","5","4.82","4.88","2","5","5","5"
"1989","16-34 y.","Employed","","","","","","","","","","","","","",""
"1989","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1989","35-65 y.","Employed","","","","","","","","","","","","","",""
"1989","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1989","66 and older","Employed","","","","","","","","","","","","","",""
"1989","66 and older","Not Employed","","","","","","","","","","","","","",""
"1990","16-34 y.","Employed","3.55","4","2732","2","3","4","5","5","3.51","3.59","1","5","4","4"
"1990","16-34 y.","Not Employed","3.62","4","914","2","3","4","5","5","3.55","3.69","1","5","4","4"
