"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Female","4.44","5","1360","3","4","5","5","5","4.4","4.48","2","5","5","5"
"1985","direct migration background","Male","4.09","4","1554","2","3","5","5","5","4.04","4.14","2","5","4","5"
"1985","indirect migration background","Female","3.93","4","76","2","3","5","5","5","3.69","4.17","2","5","3","4"
"1985","indirect migration background","Male","3.64","4","66","2","3","5","5","5","3.37","3.91","2","5","2","3"
"1985","no migration background","Female","4.29","5","4134","3","4","5","5","5","4.26","4.32","2","5","4","4"
"1985","no migration background","Male","3.99","4","3775","2","3","5","5","5","3.96","4.02","2","5","4","4"
"1986","direct migration background","Female","4.44","5","1311","3","4","5","5","5","4.4","4.48","2","5","5","5"
"1986","direct migration background","Male","4.16","4","1528","3","4","5","5","5","4.11","4.21","2","5","4","4"
"1986","indirect migration background","Female","3.89","4","83","2","3","5","5","5","3.66","4.12","2","5","3","4"
"1986","indirect migration background","Male","3.5","3.85","72","2","2","5","5","5","3.25","3.75","2","5","3","3"
"1986","no migration background","Female","4.28","5","3935","3","4","5","5","5","4.25","4.31","2","5","4","4"
"1986","no migration background","Male","3.98","4","3629","2","3","5","5","5","3.95","4.01","2","5","4","4"
"1987","direct migration background","Female","","","","","","","","","","","","","",""
"1987","direct migration background","Male","","","","","","","","","","","","","",""
"1987","indirect migration background","Female","","","","","","","","","","","","","",""
"1987","indirect migration background","Male","","","","","","","","","","","","","",""
"1987","no migration background","Female","","","","","","","","","","","","","",""
"1987","no migration background","Male","","","","","","","","","","","","","",""
"1988","direct migration background","Female","4.43","5","1257","3","4","5","5","5","4.39","4.47","2","5","5","5"
"1988","direct migration background","Male","4.21","4","1413","3","4","5","5","5","4.16","4.26","2","5","4","5"
"1988","indirect migration background","Female","3.87","4","116","2","3","5","5","5","3.68","4.06","2","5","3","4"
"1988","indirect migration background","Male","3.61","4","107","2","3","4","5","5","3.42","3.8","2","5","3","3"
"1988","no migration background","Female","4.27","5","3643","3","4","5","5","5","4.24","4.3","2","5","4","4"
"1988","no migration background","Male","3.97","4","3397","2","3","5","5","5","3.94","4","2","5","4","4"
"1989","direct migration background","Female","","","","","","","","","","","","","",""
"1989","direct migration background","Male","","","","","","","","","","","","","",""
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","","","","","","","","","","","","","",""
"1989","no migration background","Male","","","","","","","","","","","","","",""
"1990","direct migration background","Female","4.5","5","1278","3","4","5","5","5","4.46","4.54","2","5","5","5"
"1990","direct migration background","Male","4.31","5","1395","3","4","5","5","5","4.26","4.36","1","5","5","5"
"1990","indirect migration background","Female","3.84","4","151","2","3","5","5","5","3.67","4.01","1","5","3","4"
"1990","indirect migration background","Male","3.47","3","146","2","3","4","5","5","3.32","3.62","2","5","3","3"
"1990","no migration background","Female","4.31","5","5681","3","4","5","5","5","4.29","4.33","1","5","4","4"
"1990","no migration background","Male","4.08","4","5221","3","4","5","5","5","4.05","4.11","1","5","4","4"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
