"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","direct migration background","3.83","4","670","3","3","5","5","5","3.75","3.91","1","5","4","4"
"2003","16-34 y.","indirect migration background","3.67","4","632","2","3","5","5","5","3.59","3.75","1","5","4","4"
"2003","16-34 y.","no migration background","3.87","4","4558","3","3","5","5","5","3.84","3.9","1","5","4","4"
"2003","35-65 y.","direct migration background","4.2","4","1588","3","4","5","5","5","4.16","4.24","1","5","4","5"
"2003","35-65 y.","indirect migration background","4.15","4","138","3","4","5","5","5","4.01","4.29","2","5","4","4"
"2003","35-65 y.","no migration background","4.4","5","10894","3","4","5","5","5","4.39","4.41","1","5","5","5"
"2003","66 and older","direct migration background","4.63","5","349","4","4","5","5","5","4.56","4.7","1","5","5","5"
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","4.72","5","3272","4","5","5","5","5","4.7","4.74","1","5","5","5"
"2004","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2004","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2004","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2004","66 and older","direct migration background","","","","","","","","","","","","","",""
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","no migration background","","","","","","","","","","","","","",""
