"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","general elemantary","Rural Area","4.48","5","888","3","4","5","5","5","4.42","4.54","1","5","5","5"
"2003","general elemantary","Urban Area","4.3","5","1843","3","4","5","5","5","4.26","4.34","1","5","5","5"
"2003","higher education","Rural Area","4.36","5","1248","3","4","5","5","5","4.32","4.4","2","5","4","5"
"2003","higher education","Urban Area","4.21","4","3091","3","4","5","5","5","4.18","4.24","1","5","4","4"
"2003","higher vocational","Rural Area","4.43","5","602","3","4","5","5","5","4.37","4.49","2","5","5","5"
"2003","higher vocational","Urban Area","4.29","4","1078","3","4","5","5","5","4.24","4.34","1","5","4","5"
"2003","in school","Rural Area","3.56","3","193","2","3","4","5","5","3.42","3.7","1","5","3","4"
"2003","in school","Urban Area","3.43","3","423","2","3","4","5","5","3.32","3.54","1","5","3","3"
"2003","inadequately","Rural Area","4.81","5","58","4","5","5","5","5","4.65","4.97","3","5","5","5"
"2003","inadequately","Urban Area","4.35","5","203","3","4","5","5","5","4.23","4.47","2","5","5","5"
"2003","middle vocational","Rural Area","4.42","5","3978","3","4","5","5","5","4.4","4.44","1","5","5","5"
"2003","middle vocational","Urban Area","4.35","5","7115","3","4","5","5","5","4.33","4.37","1","5","5","5"
"2003","vocational + Abi","Rural Area","4.31","4","268","3","4","5","5","5","4.22","4.4","2","5","4","5"
"2003","vocational + Abi","Urban Area","4.12","4","891","3","4","5","5","5","4.06","4.18","1","5","4","4"
"2004","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2004","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2004","higher education","Rural Area","","","","","","","","","","","","","",""
"2004","higher education","Urban Area","","","","","","","","","","","","","",""
"2004","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2004","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2004","in school","Rural Area","","","","","","","","","","","","","",""
"2004","in school","Urban Area","","","","","","","","","","","","","",""
"2004","inadequately","Rural Area","","","","","","","","","","","","","",""
"2004","inadequately","Urban Area","","","","","","","","","","","","","",""
"2004","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2004","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2004","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2004","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
