"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","Female","4.23","5","1353","3","4","5","5","5","4.18","4.28","1","5","5","5"
"2003","direct migration background","Male","4.1","4","1254","3","3","5","5","5","4.05","4.15","1","5","4","4"
"2003","indirect migration background","Female","3.81","4","410","2","3","5","5","5","3.71","3.91","1","5","4","4"
"2003","indirect migration background","Male","3.78","4","374","2","3","5","5","5","3.67","3.89","1","5","4","4"
"2003","no migration background","Female","4.41","5","9712","3","4","5","5","5","4.39","4.43","1","5","5","5"
"2003","no migration background","Male","4.29","5","9012","3","4","5","5","5","4.27","4.31","1","5","4","5"
"2004","direct migration background","Female","","","","","","","","","","","","","",""
"2004","direct migration background","Male","","","","","","","","","","","","","",""
"2004","indirect migration background","Female","","","","","","","","","","","","","",""
"2004","indirect migration background","Male","","","","","","","","","","","","","",""
"2004","no migration background","Female","","","","","","","","","","","","","",""
"2004","no migration background","Male","","","","","","","","","","","","","",""
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","4.29","5","1014","3","4","5","5","5","4.24","4.34","1","5","5","5"
"2008","direct migration background","Male","4.22","4","879","3","4","5","5","5","4.16","4.28","1","5","4","5"
"2008","indirect migration background","Female","4.11","4","399","3","3","5","5","5","4.02","4.2","1","5","4","4"
"2008","indirect migration background","Male","3.82","4","372","2","3","5","5","5","3.72","3.92","1","5","4","4"
"2008","no migration background","Female","4.42","5","8683","3","4","5","5","5","4.4","4.44","1","5","5","5"
"2008","no migration background","Male","4.31","5","7944","3","4","5","5","5","4.29","4.33","1","5","5","5"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","","","","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","","","","",""
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","","","","","","","","","","","","","",""
"2012","direct migration background","Male","","","","","","","","","","","","","",""
"2012","indirect migration background","Female","","","","","","","","","","","","","",""
"2012","indirect migration background","Male","","","","","","","","","","","","","",""
"2012","no migration background","Female","","","","","","","","","","","","","",""
"2012","no migration background","Male","","","","","","","","","","","","","",""
"2013","direct migration background","Female","4.36","5","1496","3","4","5","5","5","4.31","4.41","1","5","4","5"
"2013","direct migration background","Male","4.14","4","1152","3","3","5","5","5","4.08","4.2","1","5","4","4"
"2013","indirect migration background","Female","4.06","4","652","3","3","5","5","5","3.99","4.13","1","5","4","4"
"2013","indirect migration background","Male","3.96","4","532","3","3","5","5","5","3.87","4.05","1","5","4","4"
"2013","no migration background","Female","4.43","5","11826","3","4","5","5","5","4.42","4.44","1","5","5","5"
"2013","no migration background","Male","4.31","5","9838","3","4","5","5","5","4.29","4.33","1","5","5","5"
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","","","","","","",""
"2016","direct migration background","Female","","","","","","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","","","","","","",""
