"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-W?rttemberg","direct migration background","4.38","5","594","3","4","5","5","5","4.32","4.44","1","5","5","5"
"2003","Baden-W?rttemberg","indirect migration background","3.98","4","198","3","3","5","5","5","3.85","4.11","1","5","4","4"
"2003","Baden-W?rttemberg","no migration background","4.33","4","1903","3","4","5","5","5","4.29","4.37","1","5","4","5"
"2003","Bavaria","direct migration background","4.15","4","396","3","3","5","5","5","4.06","4.24","1","5","4","5"
"2003","Bavaria","indirect migration background","3.71","4","124","2","3","4","5","5","3.54","3.88","1","5","4","4"
"2003","Bavaria","no migration background","4.32","5","2614","3","4","5","5","5","4.29","4.35","1","5","4","5"
"2003","Berlin","direct migration background","3.94","4","69","3","3","5","5","5","3.72","4.16","2","5","3","4"
"2003","Berlin","indirect migration background","3.53","4","36","3","3","4","5","5","3.21","3.85","1","5","3","4"
"2003","Berlin","no migration background","4.26","5","719","3","4","5","5","5","4.19","4.33","1","5","4","4"
"2003","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","no migration background","4.44","5","925","3","4","5","5","5","4.39","4.49","1","5","5","5"
"2003","Bremen","direct migration background","","","","","","","","","","","","","",""
"2003","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2003","Bremen","no migration background","4.43","5","146","3","4","5","5","5","4.29","4.57","2","5","4","5"
"2003","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2003","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Hamburg","no migration background","4.21","4","264","3","4","5","5","5","4.11","4.31","1","5","4","4"
"2003","Hesse","direct migration background","4.2","5","244","3","4","5","5","5","4.07","4.33","1","5","4","5"
"2003","Hesse","indirect migration background","3.58","4","66","2","3","5","5","5","3.32","3.84","1","5","3","4"
"2003","Hesse","no migration background","4.33","5","1183","3","4","5","5","5","4.28","4.38","1","5","4","5"
"2003","Lower Saxony","direct migration background","3.95","4","206","3","3","5","5","5","3.81","4.09","1","5","4","4"
"2003","Lower Saxony","indirect migration background","3.68","4","48","2","3","5","5","5","3.36","4","2","5","3","4"
"2003","Lower Saxony","no migration background","4.35","5","1655","3","4","5","5","5","4.31","4.39","1","5","5","5"
"2003","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
