"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-W?rttemberg","Female","4.39","5","1386","3","4","5","5","5","4.35","4.43","1","5","5","5"
"2003","Baden-W?rttemberg","Male","4.25","4","1309","3","4","5","5","5","4.21","4.29","1","5","4","4"
"2003","Bavaria","Female","4.32","5","1657","3","4","5","5","5","4.28","4.36","1","5","4","5"
"2003","Bavaria","Male","4.22","4","1477","3","4","5","5","5","4.17","4.27","1","5","4","4"
"2003","Berlin","Female","4.22","4","415","3","4","5","5","5","4.13","4.31","1","5","4","5"
"2003","Berlin","Male","4.18","4","409","3","4","5","5","5","4.09","4.27","1","5","4","4"
"2003","Brandenburg","Female","4.47","5","487","3","4","5","5","5","4.4","4.54","1","5","5","5"
"2003","Brandenburg","Male","4.41","5","455","3","4","5","5","5","4.34","4.48","2","5","4","5"
"2003","Bremen","Female","4.41","5","93","3","4","5","5","5","4.25","4.57","2","5","4","5"
"2003","Bremen","Male","4.2","4","81","3","3","5","5","5","4.01","4.39","2","5","4","5"
"2003","Hamburg","Female","4.28","4","161","3","4","5","5","5","4.16","4.4","1","5","4","5"
"2003","Hamburg","Male","4.06","4","134","3","4","5","5","5","3.9","4.22","1","5","4","4"
"2003","Hesse","Female","4.35","5","766","3","4","5","5","5","4.29","4.41","1","5","4","5"
"2003","Hesse","Male","4.2","4","727","3","4","5","5","5","4.13","4.27","1","5","4","5"
"2003","Lower Saxony","Female","4.36","5","988","3","4","5","5","5","4.31","4.41","1","5","5","5"
"2003","Lower Saxony","Male","4.24","5","921","3","4","5","5","5","4.18","4.3","1","5","4","5"
"2003","Mecklenburg-Western Pomerania","Female","4.45","5","284","3","4","5","5","5","4.36","4.54","2","5","4","5"
"2003","Mecklenburg-Western Pomerania","Male","4.39","5","243","3","4","5","5","5","4.29","4.49","2","5","4","5"
"2003","North Rhine-Westphalia","Female","4.36","5","2391","3","4","5","5","5","4.33","4.39","1","5","5","5"
"2003","North Rhine-Westphalia","Male","4.21","4","2252","3","4","5","5","5","4.17","4.25","1","5","4","4"
"2003","Rhineland-Palatinate,Saarland","Female","4.39","5","693","3","4","5","5","5","4.33","4.45","1","5","5","5"
"2003","Rhineland-Palatinate,Saarland","Male","4.3","4","617","3","4","5","5","5","4.23","4.37","1","5","4","5"
"2003","Saxony","Female","4.52","5","818","3","4","5","5","5","4.47","4.57","2","5","5","5"
"2003","Saxony","Male","4.42","5","790","3","4","5","5","5","4.37","4.47","1","5","5","5"
"2003","Saxony-Anhalt","Female","4.54","5","497","4","4","5","5","5","4.48","4.6","2","5","5","5"
"2003","Saxony-Anhalt","Male","4.41","5","437","3","4","5","5","5","4.33","4.49","1","5","5","5"
"2003","Schleswig-Holstein","Female","4.16","4","349","3","4","5","5","5","4.08","4.24","1","5","4","4"
"2003","Schleswig-Holstein","Male","4.09","4","321","3","4","5","5","5","4.01","4.17","1","5","4","4"
"2003","Thuringia","Female","4.54","5","490","4","4","5","5","5","4.48","4.6","2","5","5","5"
"2003","Thuringia","Male","4.45","5","467","3","4","5","5","5","4.38","4.52","1","5","5","5"
"2004","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"2004","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"2004","Bavaria","Female","","","","","","","","","","","","","",""
"2004","Bavaria","Male","","","","","","","","","","","","","",""
"2004","Berlin","Female","","","","","","","","","","","","","",""
"2004","Berlin","Male","","","","","","","","","","","","","",""
"2004","Brandenburg","Female","","","","","","","","","","","","","",""
"2004","Brandenburg","Male","","","","","","","","","","","","","",""
"2004","Bremen","Female","","","","","","","","","","","","","",""
"2004","Bremen","Male","","","","","","","","","","","","","",""
"2004","Hamburg","Female","","","","","","","","","","","","","",""
"2004","Hamburg","Male","","","","","","","","","","","","","",""
"2004","Hesse","Female","","","","","","","","","","","","","",""
"2004","Hesse","Male","","","","","","","","","","","","","",""
"2004","Lower Saxony","Female","","","","","","","","","","","","","",""
"2004","Lower Saxony","Male","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"2004","Saxony","Female","","","","","","","","","","","","","",""
"2004","Saxony","Male","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
