"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","(Married) couple without C.","4.29","4","3742","3","4","5","5","5","4.26","4.32","1","5","4","4"
"2003","Employed","1-pers.-HH","4","4","1523","3","3","5","5","5","3.95","4.05","1","5","4","4"
"2003","Employed","Couple + C. GT 16 ","4.18","4","2765","3","4","5","5","5","4.15","4.21","1","5","4","4"
"2003","Employed","Couple + C. LE 16","4.24","4","3557","3","4","5","5","5","4.21","4.27","1","5","4","4"
"2003","Employed","Couple + C. LE and GT 16","4.17","4","1333","3","4","5","5","5","4.12","4.22","1","5","4","4"
"2003","Employed","Single parent","4.11","4","730","3","3","5","5","5","4.04","4.18","1","5","4","4"
"2003","Not Employed","(Married) couple without C.","4.67","5","3515","4","4","5","5","5","4.65","4.69","1","5","5","5"
"2003","Not Employed","1-pers.-HH","4.6","5","1449","4","4","5","5","5","4.56","4.64","1","5","5","5"
"2003","Not Employed","Couple + C. GT 16 ","4.19","4","1178","3","4","5","5","5","4.13","4.25","1","5","4","4"
"2003","Not Employed","Couple + C. LE 16","4.3","5","805","3","4","5","5","5","4.24","4.36","1","5","4","5"
"2003","Not Employed","Couple + C. LE and GT 16","3.91","4","501","2","3","5","5","5","3.82","4","1","5","4","4"
"2003","Not Employed","Single parent","4.1","4","386","3","3","5","5","5","4.01","4.19","1","5","4","5"
"2004","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Employed","Single parent","","","","","","","","","","","","","",""
"2004","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Not Employed","Single parent","","","","","","","","","","","","","",""
"2005","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Employed","Single parent","","","","","","","","","","","","","",""
"2005","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Not Employed","Single parent","","","","","","","","","","","","","",""
"2006","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Employed","Single parent","","","","","","","","","","","","","",""
"2006","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Employed","Single parent","","","","","","","","","","","","","",""
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
