"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","(Married) couple without C.","4.27","4","1700","3","4","5","5","5","4.23","4.31","1","5","4","4"
"2003","college entrance qualification","1-pers.-HH","3.96","4","767","3","3","5","5","5","3.89","4.03","1","5","4","4"
"2003","college entrance qualification","Couple + C. GT 16 ","3.99","4","979","3","3","5","5","5","3.93","4.05","1","5","4","4"
"2003","college entrance qualification","Couple + C. LE 16","4.16","4","1307","3","4","5","5","5","4.12","4.2","1","5","4","4"
"2003","college entrance qualification","Couple + C. LE and GT 16","4.1","4","364","3","4","5","5","5","4.01","4.19","1","5","4","4"
"2003","college entrance qualification","Single parent","3.96","4","181","3","3","5","5","5","3.83","4.09","1","5","4","4"
"2003","lower secondary degree","(Married) couple without C.","4.62","5","3257","4","4","5","5","5","4.6","4.64","1","5","5","5"
"2003","lower secondary degree","1-pers.-HH","4.54","5","1288","3","4","5","5","5","4.5","4.58","1","5","5","5"
"2003","lower secondary degree","Couple + C. GT 16 ","4.41","5","1113","3","4","5","5","5","4.36","4.46","1","5","5","5"
"2003","lower secondary degree","Couple + C. LE 16","4.26","4","1135","3","4","5","5","5","4.21","4.31","1","5","4","5"
"2003","lower secondary degree","Couple + C. LE and GT 16","4.21","4","444","3","4","5","5","5","4.13","4.29","1","5","4","5"
"2003","lower secondary degree","Single parent","4.28","5","370","3","4","5","5","5","4.19","4.37","1","5","4","5"
"2003","no degree/no degree yet","(Married) couple without C.","4.45","5","88","3","4","5","5","5","4.29","4.61","2","5","5","5"
"2003","no degree/no degree yet","1-pers.-HH","4.57","5","35","3","5","5","5","5","4.3","4.84","2","5","5","5"
"2003","no degree/no degree yet","Couple + C. GT 16 ","3.61","4","341","2","3","5","5","5","3.49","3.73","1","5","3","4"
"2003","no degree/no degree yet","Couple + C. LE 16","4.35","5","45","3","4","5","5","5","4.11","4.59","3","5","4","5"
"2003","no degree/no degree yet","Couple + C. LE and GT 16","3.6","4","262","2","3","4","5","5","3.47","3.73","1","5","3","4"
"2003","no degree/no degree yet","Single parent","3.49","3","87","2","3","4","5","5","3.26","3.72","1","5","3","4"
"2003","Other degree","(Married) couple without C.","4.32","5","360","3","4","5","5","5","4.23","4.41","1","5","5","5"
"2003","Other degree","1-pers.-HH","4.38","5","100","3","4","5","5","5","4.21","4.55","1","5","5","5"
"2003","Other degree","Couple + C. GT 16 ","4.3","5","229","3","4","5","5","5","4.18","4.42","1","5","4","5"
"2003","Other degree","Couple + C. LE 16","4.03","4","284","3","3","5","5","5","3.92","4.14","1","5","4","5"
"2003","Other degree","Couple + C. LE and GT 16","4.2","4","132","3","4","5","5","5","4.05","4.35","1","5","4","5"
"2003","Other degree","Single parent","4.58","5","70","3","5","5","5","5","4.34","4.82","1","5","5","5"
"2003","secondary school degree","(Married) couple without C.","4.44","5","1810","4","4","5","5","5","4.41","4.47","1","5","5","5"
"2003","secondary school degree","1-pers.-HH","4.2","4","765","3","4","5","5","5","4.14","4.26","1","5","4","4"
"2003","secondary school degree","Couple + C. GT 16 ","4.2","4","1205","3","4","5","5","5","4.15","4.25","1","5","4","5"
"2003","secondary school degree","Couple + C. LE 16","4.37","5","1569","3","4","5","5","5","4.33","4.41","1","5","4","5"
"2003","secondary school degree","Couple + C. LE and GT 16","4.26","4","562","3","4","5","5","5","4.19","4.33","1","5","4","5"
"2003","secondary school degree","Single parent","4.08","4","371","3","4","5","5","5","3.99","4.17","1","5","4","4"
"2004","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2004","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2004","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2004","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2004","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Other degree","Single parent","","","","","","","","","","","","","",""
"2004","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2004","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2005","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2005","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2005","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2005","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2005","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Other degree","Single parent","","","","","","","","","","","","","",""
"2005","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2005","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2006","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Other degree","Single parent","","","","","","","","","","","","","",""
"2006","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2007","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2007","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2007","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Other degree","Single parent","","","","","","","","","","","","","",""
"2007","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2008","college entrance qualification","(Married) couple without C.","4.33","4","1789","3","4","5","5","5","4.29","4.37","1","5","4","5"
"2008","college entrance qualification","1-pers.-HH","4.06","4","823","3","4","5","5","5","4","4.12","1","5","4","4"
"2008","college entrance qualification","Couple + C. GT 16 ","3.99","4","837","3","3","5","5","5","3.93","4.05","1","5","4","4"
"2008","college entrance qualification","Couple + C. LE 16","4.25","4","1096","3","4","5","5","5","4.2","4.3","1","5","4","4"
"2008","college entrance qualification","Couple + C. LE and GT 16","4.15","4","275","3","4","5","5","5","4.05","4.25","1","5","4","5"
"2008","college entrance qualification","Single parent","3.77","4","229","3","3","4","5","5","3.65","3.89","1","5","4","4"
"2008","lower secondary degree","(Married) couple without C.","4.62","5","2842","4","4","5","5","5","4.6","4.64","1","5","5","5"
"2008","lower secondary degree","1-pers.-HH","4.54","5","1232","3","4","5","5","5","4.5","4.58","1","5","5","5"
"2008","lower secondary degree","Couple + C. GT 16 ","4.4","5","913","3","4","5","5","5","4.35","4.45","1","5","5","5"
"2008","lower secondary degree","Couple + C. LE 16","4.32","5","717","3","4","5","5","5","4.26","4.38","1","5","4","5"
