"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","(0) in school","Female","3.53","4","315","2","3","4","5","5","3.41","3.65","1","5","3","4"
"2003","(0) in school","Male","3.41","3","301","2","3","4","5","5","3.29","3.53","1","5","3","3"
"2003","(1a) inadequately completed","Female","4.49","5","154","3","4","5","5","5","4.37","4.61","2","5","5","5"
"2003","(1a) inadequately completed","Male","4.39","5","118","3","4","5","5","5","4.23","4.55","2","5","4","5"
"2003","(1b) general elementary school","Female","4.53","5","1476","3","4","5","5","5","4.49","4.57","1","5","5","5"
"2003","(1b) general elementary school","Male","4.32","5","659","3","4","5","5","5","4.25","4.39","1","5","4","5"
"2003","(1c) basic vocational qualification","Female","4.53","5","2888","3","4","5","5","5","4.5","4.56","1","5","5","5"
"2003","(1c) basic vocational qualification","Male","4.42","5","3402","3","4","5","5","5","4.39","4.45","1","5","5","5"
"2003","(2a) intermediate vocational","Female","4.4","5","2934","3","4","5","5","5","4.37","4.43","1","5","5","5"
"2003","(2a) intermediate vocational","Male","4.25","4","2196","3","4","5","5","5","4.22","4.28","1","5","4","4"
"2003","(2b) intermediate general qualification","Female","4","4","366","3","3","5","5","5","3.89","4.11","1","5","4","4"
"2003","(2b) intermediate general qualification","Male","3.66","4","265","2","3","5","5","5","3.53","3.79","1","5","4","4"
"2003","(2c_gen) general maturity certificate","Female","3.78","4","452","3","3","5","5","5","3.69","3.87","1","5","4","4"
"2003","(2c_gen) general maturity certificate","Male","3.5","4","415","2","3","4","5","5","3.4","3.6","1","5","3","4"
"2003","(2c_voc) vocational maturity certificate","Female","4.24","4","863","3","4","5","5","5","4.19","4.29","1","5","4","4"
"2003","(2c_voc) vocational maturity certificate","Male","4.13","4","706","3","4","5","5","5","4.07","4.19","1","5","4","4"
"2003","(3a) lower tertiary education","Female","4.4","5","779","3","4","5","5","5","4.35","4.45","1","5","5","5"
"2003","(3a) lower tertiary education","Male","4.3","4","938","3","4","5","5","5","4.25","4.35","1","5","4","5"
"2003","(3b) higher tertiary education","Female","4.09","4","1115","3","4","5","5","5","4.04","4.14","1","5","4","4"
"2003","(3b) higher tertiary education","Male","4.26","4","1507","3","4","5","5","5","4.22","4.3","1","5","4","4"
"2004","(0) in school","Female","","","","","","","","","","","","","",""
"2004","(0) in school","Male","","","","","","","","","","","","","",""
"2004","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2004","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2004","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2004","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2004","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2004","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2004","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2004","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2004","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2004","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2004","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2004","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2004","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2004","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2004","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2004","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2004","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2004","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2005","(0) in school","Female","","","","","","","","","","","","","",""
"2005","(0) in school","Male","","","","","","","","","","","","","",""
"2005","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2005","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2005","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2005","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2005","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2005","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2005","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2005","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2005","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2005","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2005","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2005","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2005","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2005","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2006","(0) in school","Female","","","","","","","","","","","","","",""
