"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","general elemantary","4.08","4","1253","3","3","5","5","5","4.02","4.14","1","5","4","4"
"2003","Employed","higher education","4.18","4","3381","3","4","5","5","5","4.15","4.21","1","5","4","4"
"2003","Employed","higher vocational","4.23","4","1200","3","4","5","5","5","4.19","4.27","1","5","4","4"
"2003","Employed","in school","3.17","3","117","2","2","4","5","5","2.97","3.37","1","5","3","3"
"2003","Employed","inadequately","4.16","4","106","3","3","5","5","5","3.98","4.34","2","5","4","5"
"2003","Employed","middle vocational","4.23","4","6934","3","4","5","5","5","4.21","4.25","1","5","4","4"
"2003","Employed","vocational + Abi","4.04","4","870","3","3","5","5","5","3.98","4.1","1","5","4","4"
"2003","Not Employed","general elemantary","4.56","5","1478","3","4","5","5","5","4.52","4.6","1","5","5","5"
"2003","Not Employed","higher education","4.44","5","958","3","4","5","5","5","4.39","4.49","1","5","5","5"
"2003","Not Employed","higher vocational","4.53","5","480","4","4","5","5","5","4.47","4.59","2","5","5","5"
"2003","Not Employed","in school","3.52","3","499","2","3","4","5","5","3.43","3.61","1","5","3","4"
"2003","Not Employed","inadequately","4.62","5","155","3","4","5","5","5","4.5","4.74","2","5","5","5"
"2003","Not Employed","middle vocational","4.58","5","4159","4","4","5","5","5","4.56","4.6","1","5","5","5"
"2003","Not Employed","vocational + Abi","4.46","5","289","3","4","5","5","5","4.37","4.55","1","5","5","5"
"2004","Employed","general elemantary","","","","","","","","","","","","","",""
"2004","Employed","higher education","","","","","","","","","","","","","",""
"2004","Employed","higher vocational","","","","","","","","","","","","","",""
"2004","Employed","in school","","","","","","","","","","","","","",""
"2004","Employed","inadequately","","","","","","","","","","","","","",""
"2004","Employed","middle vocational","","","","","","","","","","","","","",""
"2004","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2004","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2004","Not Employed","higher education","","","","","","","","","","","","","",""
"2004","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2004","Not Employed","in school","","","","","","","","","","","","","",""
"2004","Not Employed","inadequately","","","","","","","","","","","","","",""
"2004","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2004","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2005","Employed","general elemantary","","","","","","","","","","","","","",""
"2005","Employed","higher education","","","","","","","","","","","","","",""
"2005","Employed","higher vocational","","","","","","","","","","","","","",""
"2005","Employed","in school","","","","","","","","","","","","","",""
