"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","Female","4.19","4","2937","3","4","5","5","5","4.16","4.22","1","5","4","4"
"2003","Full Time","Male","4.18","4","5945","3","4","5","5","5","4.16","4.2","1","5","4","4"
"2003","Not Working","Female","4.52","5","4959","3","4","5","5","5","4.5","4.54","1","5","5","5"
"2003","Not Working","Male","4.47","5","3158","3","4","5","5","5","4.44","4.5","1","5","5","5"
"2003","Part Time","Female","4.26","4","3579","3","4","5","5","5","4.23","4.29","1","5","4","4"
"2003","Part Time","Male","4.04","4","1537","3","3","5","5","5","3.99","4.09","1","5","4","4"
"2004","Full Time","Female","","","","","","","","","","","","","",""
"2004","Full Time","Male","","","","","","","","","","","","","",""
"2004","Not Working","Female","","","","","","","","","","","","","",""
"2004","Not Working","Male","","","","","","","","","","","","","",""
"2004","Part Time","Female","","","","","","","","","","","","","",""
"2004","Part Time","Male","","","","","","","","","","","","","",""
"2005","Full Time","Female","","","","","","","","","","","","","",""
"2005","Full Time","Male","","","","","","","","","","","","","",""
"2005","Not Working","Female","","","","","","","","","","","","","",""
"2005","Not Working","Male","","","","","","","","","","","","","",""
"2005","Part Time","Female","","","","","","","","","","","","","",""
"2005","Part Time","Male","","","","","","","","","","","","","",""
"2006","Full Time","Female","","","","","","","","","","","","","",""
"2006","Full Time","Male","","","","","","","","","","","","","",""
"2006","Not Working","Female","","","","","","","","","","","","","",""
"2006","Not Working","Male","","","","","","","","","","","","","",""
"2006","Part Time","Female","","","","","","","","","","","","","",""
"2006","Part Time","Male","","","","","","","","","","","","","",""
"2007","Full Time","Female","","","","","","","","","","","","","",""
"2007","Full Time","Male","","","","","","","","","","","","","",""
"2007","Not Working","Female","","","","","","","","","","","","","",""
"2007","Not Working","Male","","","","","","","","","","","","","",""
"2007","Part Time","Female","","","","","","","","","","","","","",""
"2007","Part Time","Male","","","","","","","","","","","","","",""
"2008","Full Time","Female","4.24","4","2521","3","4","5","5","5","4.21","4.27","1","5","4","4"
"2008","Full Time","Male","4.22","4","4948","3","4","5","5","5","4.2","4.24","1","5","4","4"
"2008","Not Working","Female","4.54","5","4375","3","4","5","5","5","4.52","4.56","1","5","5","5"
"2008","Not Working","Male","4.46","5","3040","3","4","5","5","5","4.43","4.49","1","5","5","5"
"2008","Part Time","Female","4.28","4","3200","3","4","5","5","5","4.25","4.31","1","5","4","5"
"2008","Part Time","Male","4.07","4","1207","3","4","5","5","5","4.02","4.12","1","5","4","4"
"2009","Full Time","Female","","","","","","","","","","","","","",""
"2009","Full Time","Male","","","","","","","","","","","","","",""
"2009","Not Working","Female","","","","","","","","","","","","","",""
"2009","Not Working","Male","","","","","","","","","","","","","",""
"2009","Part Time","Female","","","","","","","","","","","","","",""
