"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","direct migration background","4.03","4","1561","3","3","5","5","5","3.98","4.08","1","5","4","4"
"2003","Employed","indirect migration background","3.79","4","537","2","3","5","5","5","3.71","3.87","1","5","4","4"
"2003","Employed","no migration background","4.22","4","11900","3","4","5","5","5","4.21","4.23","1","5","4","4"
"2003","Not Employed","direct migration background","4.36","5","1046","3","4","5","5","5","4.31","4.41","1","5","5","5"
"2003","Not Employed","indirect migration background","3.8","4","247","2","3","5","5","5","3.67","3.93","1","5","4","4"
"2003","Not Employed","no migration background","4.54","5","6824","3","4","5","5","5","4.52","4.56","1","5","5","5"
"2004","Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Employed","no migration background","","","","","","","","","","","","","",""
"2004","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Not Employed","no migration background","","","","","","","","","","","","","",""
"2005","Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Employed","no migration background","","","","","","","","","","","","","",""
"2005","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Employed","no migration background","","","","","","","","","","","","","",""
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","4.14","4","1100","3","4","5","5","5","4.09","4.19","1","5","4","4"
"2008","Employed","indirect migration background","3.96","4","565","3","3","5","5","5","3.88","4.04","1","5","4","4"
"2008","Employed","no migration background","4.25","4","10211","3","4","5","5","5","4.23","4.27","1","5","4","4"
"2008","Not Employed","direct migration background","4.41","5","793","3","4","5","5","5","4.35","4.47","1","5","5","5"
"2008","Not Employed","indirect migration background","3.96","4","206","3","3","5","5","5","3.82","4.1","1","5","4","5"
"2008","Not Employed","no migration background","4.55","5","6416","4","4","5","5","5","4.53","4.57","1","5","5","5"
"2009","Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Employed","no migration background","","","","","","","","","","","","","",""
"2009","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Employed","no migration background","","","","","","","","","","","","","",""
"2010","Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Employed","no migration background","","","","","","","","","","","","","",""
"2010","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Employed","no migration background","","","","","","","","","","","","","",""
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Employed","no migration background","","","","","","","","","","","","","",""
"2012","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Not Employed","no migration background","","","","","","","","","","","","","",""
"2013","Employed","direct migration background","4.08","4","1708","3","3","5","5","5","4.03","4.13","1","5","4","4"
"2013","Employed","indirect migration background","4.03","4","873","3","3","5","5","5","3.97","4.09","1","5","4","4"
"2013","Employed","no migration background","4.26","4","14154","3","4","5","5","5","4.25","4.27","1","5","4","4"
"2013","Not Employed","direct migration background","4.52","5","940","3","4","5","5","5","4.47","4.57","1","5","5","5"
"2013","Not Employed","indirect migration background","3.96","4","311","3","3","5","5","5","3.85","4.07","1","5","4","4"
"2013","Not Employed","no migration background","4.54","5","7510","3","4","5","5","5","4.52","4.56","1","5","5","5"
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Employed","no migration background","","","","","","","","","","","","","",""
"2015","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Not Employed","no migration background","","","","","","","","","","","","","",""
"2016","Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Employed","no migration background","","","","","","","","","","","","","",""
"2016","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Not Employed","no migration background","","","","","","","","","","","","","",""
"2017","Employed","direct migration background","","","","","","","","","","","","","",""
"2017","Employed","indirect migration background","","","","","","","","","","","","","",""
"2017","Employed","no migration background","","","","","","","","","","","","","",""
"2017","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2017","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2017","Not Employed","no migration background","","","","","","","","","","","","","",""
"2018","Employed","direct migration background","3.98","4","3072","3","3","5","5","5","3.94","4.02","1","5","4","4"
"2018","Employed","indirect migration background","3.7","4","1308","2","3","5","5","5","3.64","3.76","1","5","4","4"
"2018","Employed","no migration background","4.1","4","13062","3","4","5","5","5","4.09","4.11","1","5","4","4"
"2018","Not Employed","direct migration background","4.32","5","1343","3","4","5","5","5","4.27","4.37","1","5","5","5"
"2018","Not Employed","indirect migration background","3.78","4","402","2","3","5","5","5","3.68","3.88","1","5","4","4"
"2018","Not Employed","no migration background","4.47","5","6499","3","4","5","5","5","4.45","4.49","1","5","5","5"
