"plh0042","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","no migration background","(0) in school","","","",""
"Big worries","1984","no migration background","(1a) inadequately completed","","","",""
"Big worries","1984","no migration background","(1b) general elementary school","157","0.231772567534773","0.199963520040121","0.263581615029425"
"Big worries","1984","no migration background","(1c) basic vocational qualification","356","0.175438822112458","0.158958353005735","0.191919291219181"
"Big worries","1984","no migration background","(2b) intermediate general qualification","37","0.193791691885974","0.136833861413717","0.25074952235823"
"Big worries","1984","no migration background","(2a) intermediate vocational","82","0.100046454084587","0.0798506540724315","0.120242254096742"
"Big worries","1984","no migration background","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","no migration background","(3a) lower tertiary education","","","",""
"Big worries","1984","no migration background","(3b) higher tertiary education","","","",""
"Big worries","1984","direct migration background","(0) in school","","","",""
"Big worries","1984","direct migration background","(1a) inadequately completed","188","0.326236892297703","0.289122871815566","0.363350912779841"
"Big worries","1984","direct migration background","(1b) general elementary school","216","0.321464736631173","0.285860617751436","0.35706885551091"
"Big worries","1984","direct migration background","(1c) basic vocational qualification","150","0.249415073027622","0.213483042435281","0.285347103619964"
"Big worries","1984","direct migration background","(2b) intermediate general qualification","","","",""
"Big worries","1984","direct migration background","(2a) intermediate vocational","","","",""
"Big worries","1984","direct migration background","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","direct migration background","(3a) lower tertiary education","","","",""
"Big worries","1984","direct migration background","(3b) higher tertiary education","","","",""
"Big worries","1984","indirect migration background","(0) in school","","","",""
"Big worries","1984","indirect migration background","(1a) inadequately completed","","","",""
"Big worries","1984","indirect migration background","(1b) general elementary school","","","",""
"Big worries","1984","indirect migration background","(1c) basic vocational qualification","","","",""
"Big worries","1984","indirect migration background","(2b) intermediate general qualification","","","",""
"Big worries","1984","indirect migration background","(2a) intermediate vocational","","","",""
"Big worries","1984","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","indirect migration background","(3a) lower tertiary education","","","",""
"Big worries","1984","indirect migration background","(3b) higher tertiary education","","","",""
"Some worries","1984","no migration background","(0) in school","","","",""
"Some worries","1984","no migration background","(1a) inadequately completed","","","",""
"Some worries","1984","no migration background","(1b) general elementary school","212","0.309900043842086","0.275038905700055","0.344761181984117"
"Some worries","1984","no migration background","(1c) basic vocational qualification","688","0.331719254121195","0.311317848492031","0.352120659750359"
"Some worries","1984","no migration background","(2b) intermediate general qualification","60","0.323780525818526","0.256353900227399","0.391207151409653"
"Some worries","1984","no migration background","(2a) intermediate vocational","246","0.292845407176855","0.262216848748515","0.323473965605194"
"Some worries","1984","no migration background","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","no migration background","(2c_voc) vocational maturity certificate","47","0.236072565555812","0.175368471833744","0.296776659277879"
"Some worries","1984","no migration background","(3a) lower tertiary education","41","0.243055513776462","0.178001423330591","0.308109604222334"
"Some worries","1984","no migration background","(3b) higher tertiary education","54","0.166069996953447","0.125167961630675","0.206972032276218"
"Some worries","1984","direct migration background","(0) in school","","","",""
"Some worries","1984","direct migration background","(1a) inadequately completed","202","0.320791656521386","0.283840256986791","0.357743056055982"
"Some worries","1984","direct migration background","(1b) general elementary school","234","0.359744916095223","0.323158386909082","0.396331445281363"
"Some worries","1984","direct migration background","(1c) basic vocational qualification","176","0.338211970567194","0.298922657609407","0.377501283524982"
"Some worries","1984","direct migration background","(2b) intermediate general qualification","","","",""
"Some worries","1984","direct migration background","(2a) intermediate vocational","","","",""
"Some worries","1984","direct migration background","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","direct migration background","(2c_voc) vocational maturity certificate","34","0.318798263032096","0.228361741076487","0.409234784987705"
"Some worries","1984","direct migration background","(3a) lower tertiary education","","","",""
"Some worries","1984","direct migration background","(3b) higher tertiary education","","","",""
"Some worries","1984","indirect migration background","(0) in school","","","",""
"Some worries","1984","indirect migration background","(1a) inadequately completed","","","",""
"Some worries","1984","indirect migration background","(1b) general elementary school","","","",""
"Some worries","1984","indirect migration background","(1c) basic vocational qualification","","","",""
"Some worries","1984","indirect migration background","(2b) intermediate general qualification","","","",""
"Some worries","1984","indirect migration background","(2a) intermediate vocational","","","",""
"Some worries","1984","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Some worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1984","indirect migration background","(3a) lower tertiary education","","","",""
"Some worries","1984","indirect migration background","(3b) higher tertiary education","","","",""
"No worries","1984","no migration background","(0) in school","","","",""
"No worries","1984","no migration background","(1a) inadequately completed","","","",""
"No worries","1984","no migration background","(1b) general elementary school","307","0.458327388623141","0.420766912680247","0.495887864566035"
"No worries","1984","no migration background","(1c) basic vocational qualification","1002","0.492841923766347","0.47117881544556","0.514505032087135"
"No worries","1984","no migration background","(2b) intermediate general qualification","88","0.4824277822955","0.410422582459688","0.554432982131313"
