"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","general elemantary","3.09","3","691","2","2","4","4","5","3.02","3.16","1","5","3","3"
"2007","16-34 y.","higher education","3.06","3","557","2","2","4","4","5","2.98","3.14","1","5","3","3"
"2007","16-34 y.","higher vocational","3.12","3","153","2","3","4","4","5","2.98","3.26","1","5","3","3"
"2007","16-34 y.","in school","2.9","3","342","2","2","4","4","5","2.79","3.01","1","5","3","3"
"2007","16-34 y.","inadequately","3.52","4","54","2","3","4","5","5","3.17","3.87","1","5","3","4"
"2007","16-34 y.","middle vocational","3.13","3","2191","2","3","4","4","5","3.09","3.17","1","5","3","3"
"2007","16-34 y.","vocational + Abi","3.07","3","427","2","3","4","4","5","2.98","3.16","1","5","3","3"
"2007","35-65 y.","general elemantary","2.99","3","751","2","2","4","4","5","2.92","3.06","1","5","3","3"
"2007","35-65 y.","higher education","3.05","3","3016","2","2","4","4","5","3.02","3.08","1","5","3","3"
"2007","35-65 y.","higher vocational","3.04","3","1070","2","3","4","4","5","2.98","3.1","1","5","3","3"
"2007","35-65 y.","in school","","","","","","","","","","","","","",""
"2007","35-65 y.","inadequately","3.15","3","110","2","3","4","5","5","2.94","3.36","1","5","3","3"
"2007","35-65 y.","middle vocational","2.98","3","5865","2","2","4","4","5","2.95","3.01","1","5","3","3"
"2007","35-65 y.","vocational + Abi","3.09","3","628","2","3","4","4","5","3.01","3.17","1","5","3","3"
"2007","66 and older","general elemantary","2.38","2","779","1","2","3","4","5","2.31","2.45","1","5","2","3"
"2007","66 and older","higher education","2.59","3","823","1","2","3","4","5","2.52","2.66","1","5","3","3"
"2007","66 and older","higher vocational","2.49","3","312","1","2","3","4","5","2.38","2.6","1","5","2","3"
"2007","66 and older","in school","","","","","","","","","","","","","",""
"2007","66 and older","inadequately","2.55","3","54","1","2","3","4","5","2.26","2.84","1","5","2","3"
"2007","66 and older","middle vocational","2.46","3","2292","1","2","3","4","5","2.42","2.5","1","5","2","3"
"2007","66 and older","vocational + Abi","2.48","3","117","1","2","3","3","5","2.3","2.66","1","5","2","3"
"2008","16-34 y.","general elemantary","2.99","3","624","2","2","4","4","5","2.91","3.07","1","5","3","3"
"2008","16-34 y.","higher education","2.81","3","530","1","2","4","4","5","2.73","2.89","1","5","3","3"
"2008","16-34 y.","higher vocational","2.99","3","126","2","2","4","4","5","2.84","3.14","1","5","3","3"
"2008","16-34 y.","in school","2.84","3","353","2","2","3","4","5","2.74","2.94","1","5","3","3"
"2008","16-34 y.","inadequately","2.95","3","49","2","2","3","4","5","2.67","3.23","1","5","3","3"
"2008","16-34 y.","middle vocational","3","3","1995","2","2","4","4","5","2.96","3.04","1","5","3","3"
"2008","16-34 y.","vocational + Abi","3.11","3","376","2","3","4","4","5","3.02","3.2","1","5","3","3"
"2008","35-65 y.","general elemantary","2.9","3","670","1","2","4","4","5","2.82","2.98","1","5","3","3"
"2008","35-65 y.","higher education","2.95","3","2793","2","2","4","4","5","2.92","2.98","1","5","3","3"
"2008","35-65 y.","higher vocational","3.13","3","975","2","3","4","4","5","3.07","3.19","1","5","3","3"
"2008","35-65 y.","in school","","","","","","","","","","","","","",""
"2008","35-65 y.","inadequately","3.05","3","95","2","3","4","4","5","2.84","3.26","1","5","3","3"
"2008","35-65 y.","middle vocational","2.92","3","5511","2","2","4","4","5","2.89","2.95","1","5","3","3"
"2008","35-65 y.","vocational + Abi","2.93","3","613","2","2","4","4","5","2.85","3.01","1","5","3","3"
"2008","66 and older","general elemantary","2.45","2","737","1","2","3","4","5","2.38","2.52","1","5","2","3"
"2008","66 and older","higher education","2.41","2","876","1","2","3","4","5","2.35","2.47","1","5","2","3"
"2008","66 and older","higher vocational","2.47","3","315","1","2","3","4","5","2.36","2.58","1","5","2","3"
"2008","66 and older","in school","","","","","","","","","","","","","",""
"2008","66 and older","inadequately","2.13","2","42","1","2","3","3","4","1.86","2.4","1","4","2","2"
"2008","66 and older","middle vocational","2.49","3","2255","1","2","3","4","5","2.45","2.53","1","5","2","3"
"2008","66 and older","vocational + Abi","2.58","3","110","1","2","3","4","5","2.39","2.77","1","5","2","3"
"2009","16-34 y.","general elemantary","3.01","3","550","2","2","4","4","5","2.93","3.09","1","5","3","3"
"2009","16-34 y.","higher education","2.93","3","540","2","2","4","4","5","2.85","3.01","1","5","3","3"
"2009","16-34 y.","higher vocational","3.11","3","109","2","3","4","4","5","2.93","3.29","1","5","3","3"
"2009","16-34 y.","in school","2.79","3","312","2","2","3","4","5","2.68","2.9","1","5","3","3"
"2009","16-34 y.","inadequately","3.27","3","40","2","3","4","5","5","2.92","3.62","1","5","3","3"
"2009","16-34 y.","middle vocational","3","3","1797","2","2","4","4","5","2.96","3.04","1","5","3","3"
"2009","16-34 y.","vocational + Abi","3.09","3","338","2","2","4","4","5","2.99","3.19","1","5","3","3"
"2009","35-65 y.","general elemantary","2.89","3","589","2","2","3","4","5","2.81","2.97","1","5","3","3"
"2009","35-65 y.","higher education","2.87","3","2614","2","2","3","4","5","2.83","2.91","1","5","3","3"
"2009","35-65 y.","higher vocational","3.04","3","903","2","2","4","4","5","2.98","3.1","1","5","3","3"
"2009","35-65 y.","in school","","","","","","","","","","","","","",""
"2009","35-65 y.","inadequately","3.46","3","85","2","3","4","5","5","3.23","3.69","1","5","3","3"
"2009","35-65 y.","middle vocational","2.92","3","5105","2","2","4","4","5","2.89","2.95","1","5","3","3"
"2009","35-65 y.","vocational + Abi","2.93","3","568","2","2","3","4","5","2.85","3.01","1","5","3","3"
"2009","66 and older","general elemantary","2.34","2","663","1","2","3","4","5","2.26","2.42","1","5","2","2"
