"ple0179","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Daily","2016","Not Employed","lower secondary degree","229","0.0650518986633052","0.0562018592516675","0.0739019380749428"
"Daily","2016","Not Employed","secondary school degree","170","0.0796839963031741","0.0672186821142547","0.0921493104920935"
"Daily","2016","Not Employed","college entrance qualification","114","0.0824642905236914","0.0687615616713006","0.0961670193760823"
"Daily","2016","Not Employed","Other degree","116","0.0999908418237489","0.0807313993223044","0.119250284325193"
"Daily","2016","Not Employed","no degree/no degree yet","83","0.137650402291206","0.107571412393356","0.167729392189056"
"Daily","2016","Employed","lower secondary degree","347","0.108964556186368","0.0975147780144764","0.120414334358259"
"Daily","2016","Employed","secondary school degree","540","0.118755566330413","0.109592386683846","0.127918745976979"
"Daily","2016","Employed","college entrance qualification","435","0.0871075367308511","0.0794643152012511","0.0947507582604511"
"Daily","2016","Employed","Other degree","330","0.114367124153405","0.101405593876598","0.127328654430213"
"Daily","2016","Employed","no degree/no degree yet","61","0.177629334698029","0.135219952711028","0.220038716685029"
"Four to six days a week","2016","Not Employed","lower secondary degree","575","0.175054261676509","0.161417209566433","0.188691313786585"
"Four to six days a week","2016","Not Employed","secondary school degree","370","0.20644856242906","0.187817283750187","0.225079841107934"
"Four to six days a week","2016","Not Employed","college entrance qualification","336","0.193478310543065","0.17380004658918","0.21315657449695"
"Four to six days a week","2016","Not Employed","Other degree","167","0.154996497080239","0.131762157573175","0.178230836587302"
"Four to six days a week","2016","Not Employed","no degree/no degree yet","117","0.289662003913827","0.250060551791284","0.32926345603637"
"Four to six days a week","2016","Employed","lower secondary degree","771","0.261289339384921","0.245145568537403","0.277433110232439"
"Four to six days a week","2016","Employed","secondary school degree","1146","0.247403254158195","0.235180899204059","0.259625609112331"
"Four to six days a week","2016","Employed","college entrance qualification","1295","0.259953403935655","0.24806520518606","0.271841602685249"
"Four to six days a week","2016","Employed","Other degree","529","0.197883843648779","0.181658174573988","0.214109512723571"
"Four to six days a week","2016","Employed","no degree/no degree yet","80","0.252997776327205","0.204759687451259","0.301235865203152"
"Two to three days a week","2016","Not Employed","lower secondary degree","1656","0.561452727592994","0.543645911660678","0.57925954352531"
"Two to three days a week","2016","Not Employed","secondary school degree","907","0.492284306287918","0.469271611456661","0.515297001119176"
"Two to three days a week","2016","Not Employed","college entrance qualification","778","0.499101070396648","0.474193468522326","0.524008672270971"
"Two to three days a week","2016","Not Employed","Other degree","460","0.542559244087879","0.510575364160763","0.574543124014996"
"Two to three days a week","2016","Not Employed","no degree/no degree yet","214","0.395839387058782","0.353145221488444","0.43853355262912"
"Two to three days a week","2016","Employed","lower secondary degree","1330","0.473355381103199","0.455008618543173","0.491702143663224"
"Two to three days a week","2016","Employed","secondary school degree","2245","0.457243606831","0.443132947239629","0.471354266422372"
"Two to three days a week","2016","Employed","college entrance qualification","2331","0.433578015685891","0.420145961120375","0.447010070251406"
"Two to three days a week","2016","Employed","Other degree","1051","0.48164116179038","0.461291562349044","0.501990761231717"
"Two to three days a week","2016","Employed","no degree/no degree yet","123","0.430944801404507","0.375995925221102","0.485893677587912"
"Two to four days a month","2016","Not Employed","lower secondary degree","400","0.146600193068048","0.133907171862506","0.159293214273591"
"Two to four days a month","2016","Not Employed","secondary school degree","264","0.15153284458284","0.135027671059738","0.168038018105942"
"Two to four days a month","2016","Not Employed","college entrance qualification","200","0.145763244803258","0.128184990078108","0.163341499528408"
"Two to four days a month","2016","Not Employed","Other degree","140","0.15780663552299","0.134401634047017","0.181211636998962"
"Two to four days a month","2016","Not Employed","no degree/no degree yet","65","0.152580149957237","0.121187270107602","0.183973029806873"
"Two to four days a month","2016","Employed","lower secondary degree","295","0.111002283883987","0.0994591632189164","0.122545404549058"
"Two to four days a month","2016","Employed","secondary school degree","611","0.126227427870079","0.116820515670455","0.135634340069702"
"Two to four days a month","2016","Employed","college entrance qualification","749","0.132898957051868","0.123697970185621","0.142099943918116"
"Two to four days a month","2016","Employed","Other degree","264","0.128821753390207","0.115178217811008","0.142465288969406"
"Two to four days a month","2016","Employed","no degree/no degree yet","27","","",""
"Once a month or less","2016","Not Employed","lower secondary degree","86","0.0337664730943525","0.0272845277279017","0.0402484184608033"
"Once a month or less","2016","Not Employed","secondary school degree","54","0.0377569856865934","0.0289831351867943","0.0465308361863925"
"Once a month or less","2016","Not Employed","college entrance qualification","55","0.0416912401591514","0.0317340282736437","0.0516484520446591"
"Once a month or less","2016","Not Employed","Other degree","27","","",""
"Once a month or less","2016","Not Employed","no degree/no degree yet","12","","",""
"Once a month or less","2016","Employed","lower secondary degree","65","0.0282638916036244","0.0221741746761886","0.0343536085310602"
"Once a month or less","2016","Employed","secondary school degree","133","0.0264286516711895","0.0218851319669562","0.0309721713754228"
"Once a month or less","2016","Employed","college entrance qualification","188","0.0388938269202707","0.0336534226475837","0.0441342311929576"
"Once a month or less","2016","Employed","Other degree","67","0.0375794082107674","0.0298341440383372","0.0453246723831976"
"Once a month or less","2016","Employed","no degree/no degree yet","10","","",""
"Never","2016","Not Employed","lower secondary degree","37","0.0180744459047906","0.0132937266390183","0.0228551651705629"
"Never","2016","Not Employed","secondary school degree","48","0.0322933047104135","0.0241560613032374","0.0404305481175897"
"Never","2016","Not Employed","college entrance qualification","65","0.0375018435741856","0.0280375353613223","0.0469661517870489"
"Never","2016","Not Employed","Other degree","22","","",""
"Never","2016","Not Employed","no degree/no degree yet","13","","",""
"Never","2016","Employed","lower secondary degree","37","0.0171245478379015","0.0123573216689013","0.0218917740069016"
"Never","2016","Employed","secondary school degree","113","0.0239414931391238","0.0196115263860741","0.0282714598921735"
"Never","2016","Employed","college entrance qualification","231","0.0475682596754646","0.0417990764579143","0.0533374428930148"
"Never","2016","Employed","Other degree","75","0.0397067088064611","0.0317540434796239","0.0476593741332982"
"Never","2016","Employed","no degree/no degree yet","11","","",""
"Daily","2017","Not Employed","lower secondary degree","","","",""
"Daily","2017","Not Employed","secondary school degree","","","",""
"Daily","2017","Not Employed","college entrance qualification","","","",""
"Daily","2017","Not Employed","Other degree","","","",""
"Daily","2017","Not Employed","no degree/no degree yet","","","",""
"Daily","2017","Employed","lower secondary degree","","","",""
"Daily","2017","Employed","secondary school degree","","","",""
"Daily","2017","Employed","college entrance qualification","","","",""
"Daily","2017","Employed","Other degree","","","",""
"Daily","2017","Employed","no degree/no degree yet","","","",""
"Four to six days a week","2017","Not Employed","lower secondary degree","","","",""
"Four to six days a week","2017","Not Employed","secondary school degree","","","",""
"Four to six days a week","2017","Not Employed","college entrance qualification","","","",""
"Four to six days a week","2017","Not Employed","Other degree","","","",""
"Four to six days a week","2017","Not Employed","no degree/no degree yet","","","",""
"Four to six days a week","2017","Employed","lower secondary degree","","","",""
"Four to six days a week","2017","Employed","secondary school degree","","","",""
"Four to six days a week","2017","Employed","college entrance qualification","","","",""
"Four to six days a week","2017","Employed","Other degree","","","",""
"Four to six days a week","2017","Employed","no degree/no degree yet","","","",""
"Two to three days a week","2017","Not Employed","lower secondary degree","","","",""
"Two to three days a week","2017","Not Employed","secondary school degree","","","",""
"Two to three days a week","2017","Not Employed","college entrance qualification","","","",""
"Two to three days a week","2017","Not Employed","Other degree","","","",""
"Two to three days a week","2017","Not Employed","no degree/no degree yet","","","",""
"Two to three days a week","2017","Employed","lower secondary degree","","","",""
"Two to three days a week","2017","Employed","secondary school degree","","","",""
"Two to three days a week","2017","Employed","college entrance qualification","","","",""
"Two to three days a week","2017","Employed","Other degree","","","",""
"Two to three days a week","2017","Employed","no degree/no degree yet","","","",""
