"ple0179","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Daily","2016","lower secondary degree","no migration background","458","0.0781025252595342","0.0706693132643702","0.0855357372546981"
"Daily","2016","lower secondary degree","direct migration background","73","0.149528862116421","0.117289126913408","0.181768597319433"
"Daily","2016","lower secondary degree","indirect migration background","45","0.139708267958821","0.103491416818079","0.175925119099563"
"Daily","2016","secondary school degree","no migration background","617","0.106788348717111","0.0988909642576713","0.114685733176551"
"Daily","2016","secondary school degree","direct migration background","51","0.129205714873964","0.0936041122616673","0.164807317486261"
"Daily","2016","secondary school degree","indirect migration background","42","0.0969970627438769","0.0674345327064881","0.126559592781266"
"Daily","2016","college entrance qualification","no migration background","469","0.0856382282053849","0.0784656645522913","0.0928107918584786"
"Daily","2016","college entrance qualification","direct migration background","40","0.0903016377229287","0.0627263176245364","0.117876957821321"
"Daily","2016","college entrance qualification","indirect migration background","40","0.086967601139222","0.0626306418110172","0.111304560467427"
"Daily","2016","Other degree","no migration background","20","","",""
"Daily","2016","Other degree","direct migration background","416","0.109187082207409","0.0981061576466066","0.120268006768211"
"Daily","2016","Other degree","indirect migration background","10","","",""
"Daily","2016","no degree/no degree yet","no migration background","73","0.144027000700024","0.10815330062539","0.179900700774658"
"Daily","2016","no degree/no degree yet","direct migration background","54","0.1146702099593","0.0811457958682857","0.148194624050315"
"Daily","2016","no degree/no degree yet","indirect migration background","17","","",""
"Four to six days a week","2016","lower secondary degree","no migration background","1151","0.217387936083135","0.205961950883996","0.228813921282274"
"Four to six days a week","2016","lower secondary degree","direct migration background","109","0.198276108580389","0.162230964293908","0.234321252866869"
"Four to six days a week","2016","lower secondary degree","indirect migration background","86","0.20219946015124","0.160241543290291","0.24415737701219"
"Four to six days a week","2016","secondary school degree","no migration background","1345","0.233437789502899","0.222620873941924","0.244254705063875"
"Four to six days a week","2016","secondary school degree","direct migration background","75","0.245422633948635","0.199747472093993","0.291097795803276"
"Four to six days a week","2016","secondary school degree","indirect migration background","96","0.264051846266616","0.220018069078156","0.308085623455076"
"Four to six days a week","2016","college entrance qualification","no migration background","1410","0.24392738277184","0.23291975901539","0.254935006528291"
"Four to six days a week","2016","college entrance qualification","direct migration background","101","0.276329566913165","0.233305829388654","0.319353304437677"
"Four to six days a week","2016","college entrance qualification","indirect migration background","120","0.219860117714515","0.184091352761581","0.255628882667449"
"Four to six days a week","2016","Other degree","no migration background","33","0.169928563886197","0.11002529177082","0.229831836001574"
"Four to six days a week","2016","Other degree","direct migration background","648","0.182549297466166","0.168824119528073","0.196274475404259"
"Four to six days a week","2016","Other degree","indirect migration background","15","","",""
"Four to six days a week","2016","no degree/no degree yet","no migration background","91","0.310877069576866","0.263587334937508","0.358166804216223"
"Four to six days a week","2016","no degree/no degree yet","direct migration background","84","0.247631744786425","0.202216491153308","0.293046998419543"
"Four to six days a week","2016","no degree/no degree yet","indirect migration background","22","","",""
"Two to three days a week","2016","lower secondary degree","no migration background","2613","0.528769160724146","0.514941376953508","0.542596944494784"
"Two to three days a week","2016","lower secondary degree","direct migration background","218","0.476970859418062","0.43181563256179","0.522126086274333"
