"ple0179","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2016","no migration background","(0) in school","42","0.193230288133639","0.140206508390723","0.246254067876556"
"Daily","2016","no migration background","(1a) inadequately completed","31","0.098225792826308","0.0512202138096761","0.14523137184294"
"Daily","2016","no migration background","(1b) general elementary school","104","0.0787866259570649","0.0624368312054952","0.0951364207086346"
"Daily","2016","no migration background","(1c) basic vocational qualification","359","0.0793798288734108","0.0709537585228105","0.0878058992240112"
"Daily","2016","no migration background","(2b) intermediate general qualification","70","0.119998750327231","0.0909882928112264","0.149009207843236"
"Daily","2016","no migration background","(2a) intermediate vocational","508","0.108896971993825","0.100115513971525","0.117678430016124"
"Daily","2016","no migration background","(2c_gen) general maturity certificate","67","0.111097521465012","0.0874081255261898","0.134786917403834"
"Daily","2016","no migration background","(2c_voc) vocational maturity certificate","153","0.105423616120325","0.0900607739101472","0.120786458330503"
"Daily","2016","no migration background","(3a) lower tertiary education","108","0.0568759479340537","0.0457210228201574","0.0680308730479501"
"Daily","2016","no migration background","(3b) higher tertiary education","204","0.0783430979407661","0.0683471641585616","0.0883390317229706"
"Daily","2016","direct migration background","(0) in school","7","","",""
"Daily","2016","direct migration background","(1a) inadequately completed","46","0.106038661946707","0.0711985973493744","0.14087872654404"
"Daily","2016","direct migration background","(1b) general elementary school","111","0.10545259409063","0.0828608775225834","0.128044310658677"
"Daily","2016","direct migration background","(1c) basic vocational qualification","138","0.133495571828927","0.111225946549844","0.155765197108011"
"Daily","2016","direct migration background","(2b) intermediate general qualification","17","","",""
"Daily","2016","direct migration background","(2a) intermediate vocational","31","0.127329849371271","0.085589582431609","0.169070116310934"
"Daily","2016","direct migration background","(2c_gen) general maturity certificate","47","0.148152364804951","0.112849614135672","0.183455115474229"
"Daily","2016","direct migration background","(2c_voc) vocational maturity certificate","111","0.105039959722565","0.0832703972343468","0.126809522210782"
"Daily","2016","direct migration background","(3a) lower tertiary education","7","","",""
"Daily","2016","direct migration background","(3b) higher tertiary education","119","0.0940566851919858","0.0768919776438218","0.11122139274015"
"Daily","2016","indirect migration background","(0) in school","13","","",""
"Daily","2016","indirect migration background","(1a) inadequately completed","4","","",""
"Daily","2016","indirect migration background","(1b) general elementary school","28","","",""
"Daily","2016","indirect migration background","(1c) basic vocational qualification","23","","",""
"Daily","2016","indirect migration background","(2b) intermediate general qualification","28","","",""
