"ple0179","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2016","lower secondary degree","Male","394","0.125158727386242","0.113088376362455","0.13722907841003"
"Daily","2016","lower secondary degree","Female","182","0.0461488718408308","0.0385662146530268","0.0537315290286349"
"Daily","2016","secondary school degree","Male","432","0.155572265517147","0.141852489651026","0.169292041383268"
"Daily","2016","secondary school degree","Female","278","0.0664265016221431","0.0586308933949865","0.0742221098492997"
"Daily","2016","college entrance qualification","Male","388","0.122322718162116","0.11103347507592","0.133611961248312"
"Daily","2016","college entrance qualification","Female","161","0.0471374755125582","0.0401570256690372","0.0541179253560792"
"Daily","2016","Other degree","Male","259","0.135771578691361","0.118302236595105","0.153240920787618"
"Daily","2016","Other degree","Female","187","0.0846907467589605","0.0717237107166759","0.097657782801245"
"Daily","2016","no degree/no degree yet","Male","82","0.215888560422992","0.173089165949349","0.258687954896635"
"Daily","2016","no degree/no degree yet","Female","62","0.101373407905663","0.0738216518430183","0.128925163968307"
"Four to six days a week","2016","lower secondary degree","Male","770","0.239824109144942","0.224249105215374","0.255399113074509"
"Four to six days a week","2016","lower secondary degree","Female","576","0.191097359876523","0.176887949774549","0.205306769978498"
"Four to six days a week","2016","secondary school degree","Male","769","0.292008066687919","0.27479686225102","0.309219271124819"
"Four to six days a week","2016","secondary school degree","Female","747","0.187477208525984","0.175259294279014","0.199695122772955"
"Four to six days a week","2016","college entrance qualification","Male","990","0.300782204100919","0.284981510926451","0.316582897275386"
"Four to six days a week","2016","college entrance qualification","Female","641","0.183474911628127","0.170726436591221","0.196223386665033"
"Four to six days a week","2016","Other degree","Male","349","0.21491381644456","0.193965521556913","0.235862111332208"
"Four to six days a week","2016","Other degree","Female","347","0.153460507366044","0.136673984860026","0.170247029872062"
"Four to six days a week","2016","no degree/no degree yet","Male","94","0.283369606242179","0.236492784407882","0.330246428076476"
"Four to six days a week","2016","no degree/no degree yet","Female","103","0.271299817197881","0.230711895101433","0.31188773929433"
"Two to three days a week","2016","lower secondary degree","Male","1412","0.510958025635159","0.492723671729448","0.52919237954087"
"Two to three days a week","2016","lower secondary degree","Female","1574","0.529419473492275","0.51138026365987","0.54745868332468"
"Two to three days a week","2016","secondary school degree","Male","1176","0.438578685192717","0.419795558271282","0.457361812114152"
"Two to three days a week","2016","secondary school degree","Female","1976","0.492061231517536","0.476411016345742","0.507711446689329"
"Two to three days a week","2016","college entrance qualification","Male","1451","0.443011351100156","0.425896448422378","0.460126253777933"
"Two to three days a week","2016","college entrance qualification","Female","1658","0.455807405723958","0.439403316233895","0.472211495214021"
"Two to three days a week","2016","Other degree","Male","659","0.501210245687886","0.475711044502827","0.526709446872946"
"Two to three days a week","2016","Other degree","Female","852","0.503520913072654","0.480234743981161","0.526807082164147"
"Two to three days a week","2016","no degree/no degree yet","Male","141","0.385415567468075","0.334787736857265","0.436043398078885"
"Two to three days a week","2016","no degree/no degree yet","Female","196","0.426394962494974","0.381249912397177","0.471540012592771"
"Two to four days a month","2016","lower secondary degree","Male","253","0.0995695767874286","0.0886473017158104","0.110491851859047"
"Two to four days a month","2016","lower secondary degree","Female","442","0.160232103447253","0.14697480663212","0.173489400262387"
"Two to four days a month","2016","secondary school degree","Male","240","0.0894077132530022","0.0786070814454052","0.100208345060599"
"Two to four days a month","2016","secondary school degree","Female","635","0.171068563301662","0.159280309798313","0.18285681680501"
"Two to four days a month","2016","college entrance qualification","Male","275","0.0885182642032332","0.0787316095270063","0.0983049188794601"
"Two to four days a month","2016","college entrance qualification","Female","674","0.186731410773004","0.17389596913672","0.199566852409287"
"Two to four days a month","2016","Other degree","Male","150","0.102008925897576","0.0865737017489241","0.117444150046228"
"Two to four days a month","2016","Other degree","Female","254","0.173260201833467","0.155633435773056","0.190886967893878"
"Two to four days a month","2016","no degree/no degree yet","Male","27","","",""
"Two to four days a month","2016","no degree/no degree yet","Female","65","0.154547513905832","0.121550606146134","0.187544421665531"
"Once a month or less","2016","lower secondary degree","Male","43","0.0154420597966724","0.0109442824423352","0.0199398371510095"
"Once a month or less","2016","lower secondary degree","Female","108","0.0469069731009854","0.0392653268510994","0.0545486193508714"
"Once a month or less","2016","secondary school degree","Male","38","0.0140787365042778","0.00961906735238612","0.0185384056561694"
"Once a month or less","2016","secondary school degree","Female","149","0.0430146565459636","0.0366633082316446","0.0493660048602826"
"Once a month or less","2016","college entrance qualification","Male","59","0.0181425567985263","0.0135440450686738","0.0227410685283788"
"Once a month or less","2016","college entrance qualification","Female","184","0.0624772399323636","0.0545057967445308","0.0704486831201964"
"Once a month or less","2016","Other degree","Male","29","","",""
"Once a month or less","2016","Other degree","Female","65","0.0418303898939674","0.032506310498764","0.0511544692891709"
"Once a month or less","2016","no degree/no degree yet","Male","7","","",""
"Once a month or less","2016","no degree/no degree yet","Female","15","","",""
"Never","2016","lower secondary degree","Male","15","","",""
"Never","2016","lower secondary degree","Female","59","0.0261952182421322","0.02042293623346","0.0319675002508044"
"Never","2016","secondary school degree","Male","26","","",""
"Never","2016","secondary school degree","Female","135","0.0399518384867115","0.0338209989095095","0.0460826780639134"
"Never","2016","college entrance qualification","Male","73","0.0272229056350502","0.0216160710785914","0.032829740191509"
"Never","2016","college entrance qualification","Female","223","0.0643715564299897","0.0562883468232183","0.0724547660367612"
"Never","2016","Other degree","Male","31","0.0228619343830803","0.0152395245384437","0.0304843442277169"
"Never","2016","Other degree","Female","66","0.0432372410749073","0.0337646251507291","0.0527098569990855"
"Never","2016","no degree/no degree yet","Male","4","","",""
"Never","2016","no degree/no degree yet","Female","20","","",""
"Daily","2017","lower secondary degree","Male","","","",""
"Daily","2017","lower secondary degree","Female","","","",""
"Daily","2017","secondary school degree","Male","","","",""
"Daily","2017","secondary school degree","Female","","","",""
"Daily","2017","college entrance qualification","Male","","","",""
"Daily","2017","college entrance qualification","Female","","","",""
"Daily","2017","Other degree","Male","","","",""
"Daily","2017","Other degree","Female","","","",""
"Daily","2017","no degree/no degree yet","Male","","","",""
"Daily","2017","no degree/no degree yet","Female","","","",""
"Four to six days a week","2017","lower secondary degree","Male","","","",""
"Four to six days a week","2017","lower secondary degree","Female","","","",""
"Four to six days a week","2017","secondary school degree","Male","","","",""
"Four to six days a week","2017","secondary school degree","Female","","","",""
"Four to six days a week","2017","college entrance qualification","Male","","","",""
"Four to six days a week","2017","college entrance qualification","Female","","","",""
"Four to six days a week","2017","Other degree","Male","","","",""
"Four to six days a week","2017","Other degree","Female","","","",""
"Four to six days a week","2017","no degree/no degree yet","Male","","","",""
"Four to six days a week","2017","no degree/no degree yet","Female","","","",""
"Two to three days a week","2017","lower secondary degree","Male","","","",""
"Two to three days a week","2017","lower secondary degree","Female","","","",""
"Two to three days a week","2017","secondary school degree","Male","","","",""
"Two to three days a week","2017","secondary school degree","Female","","","",""
"Two to three days a week","2017","college entrance qualification","Male","","","",""
"Two to three days a week","2017","college entrance qualification","Female","","","",""
"Two to three days a week","2017","Other degree","Male","","","",""
"Two to three days a week","2017","Other degree","Female","","","",""
"Two to three days a week","2017","no degree/no degree yet","Male","","","",""
"Two to three days a week","2017","no degree/no degree yet","Female","","","",""
"Two to four days a month","2017","lower secondary degree","Male","","","",""
"Two to four days a month","2017","lower secondary degree","Female","","","",""
"Two to four days a month","2017","secondary school degree","Male","","","",""
"Two to four days a month","2017","secondary school degree","Female","","","",""
"Two to four days a month","2017","college entrance qualification","Male","","","",""
"Two to four days a month","2017","college entrance qualification","Female","","","",""
"Two to four days a month","2017","Other degree","Male","","","",""
"Two to four days a month","2017","Other degree","Female","","","",""
"Two to four days a month","2017","no degree/no degree yet","Male","","","",""
"Two to four days a month","2017","no degree/no degree yet","Female","","","",""
"Once a month or less","2017","lower secondary degree","Male","","","",""
"Once a month or less","2017","lower secondary degree","Female","","","",""
"Once a month or less","2017","secondary school degree","Male","","","",""
"Once a month or less","2017","secondary school degree","Female","","","",""
"Once a month or less","2017","college entrance qualification","Male","","","",""
"Once a month or less","2017","college entrance qualification","Female","","","",""
"Once a month or less","2017","Other degree","Male","","","",""
"Once a month or less","2017","Other degree","Female","","","",""
"Once a month or less","2017","no degree/no degree yet","Male","","","",""
"Once a month or less","2017","no degree/no degree yet","Female","","","",""
"Never","2017","lower secondary degree","Male","","","",""
"Never","2017","lower secondary degree","Female","","","",""
"Never","2017","secondary school degree","Male","","","",""
"Never","2017","secondary school degree","Female","","","",""
"Never","2017","college entrance qualification","Male","","","",""
"Never","2017","college entrance qualification","Female","","","",""
"Never","2017","Other degree","Male","","","",""
"Never","2017","Other degree","Female","","","",""
"Never","2017","no degree/no degree yet","Male","","","",""
"Never","2017","no degree/no degree yet","Female","","","",""
"Daily","2018","lower secondary degree","Male","438","0.134909751542321","0.12240030321908","0.147419199865562"
"Daily","2018","lower secondary degree","Female","176","0.0503484917737215","0.04229797921274","0.058399004334703"
"Daily","2018","secondary school degree","Male","513","0.180936828542221","0.167021399150266","0.194852257934177"
"Daily","2018","secondary school degree","Female","289","0.0624631421490539","0.055196238863355","0.0697300454347528"
"Daily","2018","college entrance qualification","Male","537","0.143269568832553","0.131927032602328","0.154612105062777"
"Daily","2018","college entrance qualification","Female","208","0.0442831898765169","0.0378950783866521","0.0506713013663817"
"Daily","2018","Other degree","Male","215","0.128471650030404","0.110330922194928","0.146612377865879"
"Daily","2018","Other degree","Female","152","0.0764337886504718","0.063582750107609","0.0892848271933347"
"Daily","2018","no degree/no degree yet","Male","77","0.195935479904606","0.156940513819715","0.234930445989498"
"Daily","2018","no degree/no degree yet","Female","59","0.10284931792729","0.0759535805920866","0.129745055262494"
"Four to six days a week","2018","lower secondary degree","Male","762","0.254678497700654","0.238725079756483","0.270631915644824"
"Four to six days a week","2018","lower secondary degree","Female","491","0.167135956685509","0.153399643934714","0.180872269436305"
"Four to six days a week","2018","secondary school degree","Male","852","0.296379715861751","0.279872727695577","0.312886704027924"
"Four to six days a week","2018","secondary school degree","Female","772","0.172909557512848","0.161553455312778","0.184265659712918"
"Four to six days a week","2018","college entrance qualification","Male","1116","0.296802441594037","0.282011919203401","0.311592963984672"
"Four to six days a week","2018","college entrance qualification","Female","725","0.179713289277614","0.167790953183495","0.191635625371732"
"Four to six days a week","2018","Other degree","Male","318","0.242835242037644","0.219588539923856","0.266081944151432"
"Four to six days a week","2018","Other degree","Female","301","0.164598737018443","0.146662871967727","0.182534602069158"
"Four to six days a week","2018","no degree/no degree yet","Male","93","0.207871926362876","0.168005970831633","0.24773788189412"
"Four to six days a week","2018","no degree/no degree yet","Female","120","0.214314113991897","0.177981226554878","0.250647001428916"
"Two to three days a week","2018","lower secondary degree","Male","1340","0.477543872375702","0.459253719737802","0.495834025013602"
"Two to three days a week","2018","lower secondary degree","Female","1519","0.537137378031591","0.518779735404363","0.555495020658819"
"Two to three days a week","2018","secondary school degree","Male","1255","0.409291935853934","0.391518251234796","0.427065620473071"
"Two to three days a week","2018","secondary school degree","Female","2163","0.503367706380966","0.488353463241207","0.518381949520725"
