"ple0179","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Daily","2016","16-34 y.","lower secondary degree","157","0.174070907952441","0.147647165456229","0.200494650448654"
"Daily","2016","16-34 y.","secondary school degree","235","0.19896283313464","0.176661471697623","0.221264194571658"
"Daily","2016","16-34 y.","college entrance qualification","183","0.102603455142264","0.0882590236031714","0.116947886681356"
"Daily","2016","16-34 y.","Other degree","116","0.128505422209403","0.103553607400344","0.153457237018461"
"Daily","2016","16-34 y.","no degree/no degree yet","94","0.232441289147183","0.192748108320643","0.272134469973722"
"Daily","2016","35-65 y.","lower secondary degree","295","0.103046250152655","0.0915872726037847","0.114505227701525"
"Daily","2016","35-65 y.","secondary school degree","406","0.0886514064467582","0.0801812796380159","0.0971215332555004"
"Daily","2016","35-65 y.","college entrance qualification","305","0.0836008371692456","0.0751087890039525","0.0920928853345387"
"Daily","2016","35-65 y.","Other degree","299","0.110768782626869","0.0978266448971045","0.123710920356634"
"Daily","2016","35-65 y.","no degree/no degree yet","50","0.11948601143386","0.0840579966513691","0.15491402621635"
"Daily","2016","66 and older","lower secondary degree","124","0.0454108493056092","0.036962365403264","0.0538593332079544"
"Daily","2016","66 and older","secondary school degree","69","0.0692197152059482","0.0538227072696828","0.0846167231422136"
"Daily","2016","66 and older","college entrance qualification","61","0.0609646528251815","0.0459615587734286","0.0759677468769344"
"Daily","2016","66 and older","Other degree","31","0.0859331484163396","0.0541124798094166","0.117753817023263"
"Daily","2016","66 and older","no degree/no degree yet","","","",""
"Four to six days a week","2016","16-34 y.","lower secondary degree","212","0.248978836349235","0.218844116839912","0.279113555858559"
"Four to six days a week","2016","16-34 y.","secondary school degree","329","0.275815319448215","0.250849091958955","0.300781546937475"
"Four to six days a week","2016","16-34 y.","college entrance qualification","450","0.263843697649387","0.243009895653413","0.28467749964536"
"Four to six days a week","2016","16-34 y.","Other degree","147","0.214386116381927","0.183786782614304","0.24498545014955"
"Four to six days a week","2016","16-34 y.","no degree/no degree yet","102","0.2683674012865","0.226727003773804","0.310007798799196"
"Four to six days a week","2016","35-65 y.","lower secondary degree","682","0.240848715407338","0.224731831405893","0.256965599408782"
"Four to six days a week","2016","35-65 y.","secondary school degree","996","0.241240906424138","0.228491726100827","0.253990086747449"
"Four to six days a week","2016","35-65 y.","college entrance qualification","990","0.255923855483421","0.242535449628964","0.269312261337878"
"Four to six days a week","2016","35-65 y.","Other degree","497","0.181135715272843","0.165253978798227","0.197017451747459"
"Four to six days a week","2016","35-65 y.","no degree/no degree yet","80","0.279054806450079","0.230063836924632","0.328045775975527"
"Four to six days a week","2016","66 and older","lower secondary degree","452","0.181500318510624","0.165860249149599","0.197140387871649"
"Four to six days a week","2016","66 and older","secondary school degree","191","0.173241671683488","0.150284767911637","0.196198575455339"
"Four to six days a week","2016","66 and older","college entrance qualification","191","0.163237389981763","0.140062815789359","0.186411964174168"
"Four to six days a week","2016","66 and older","Other degree","52","0.159920467394623","0.118305248235508","0.201535686553738"
"Four to six days a week","2016","66 and older","no degree/no degree yet","15","","",""
"Two to three days a week","2016","16-34 y.","lower secondary degree","312","0.430863587795966","0.396354146202765","0.465373029389166"
"Two to three days a week","2016","16-34 y.","secondary school degree","479","0.376849390142748","0.349778690195981","0.403920090089514"
"Two to three days a week","2016","16-34 y.","college entrance qualification","665","0.38632990140016","0.363312473280555","0.409347329519766"
"Two to three days a week","2016","16-34 y.","Other degree","279","0.446583625326066","0.409516708175151","0.483650542476981"
"Two to three days a week","2016","16-34 y.","no degree/no degree yet","154","0.331884872591931","0.2876338976151","0.376135847568763"
"Two to three days a week","2016","35-65 y.","lower secondary degree","1324","0.494344754805308","0.475500152745836","0.513189356864779"
"Two to three days a week","2016","35-65 y.","secondary school degree","2104","0.479161874998998","0.464275212422216","0.49404853757578"
"Two to three days a week","2016","35-65 y.","college entrance qualification","1892","0.454848468039405","0.439570810166895","0.470126125911915"
"Two to three days a week","2016","35-65 y.","Other degree","1078","0.504849850627243","0.484232182305566","0.525467518948921"
"Two to three days a week","2016","35-65 y.","no degree/no degree yet","150","0.436701336586309","0.382528475114535","0.490874198058083"
"Two to three days a week","2016","66 and older","lower secondary degree","1350","0.569002776575352","0.548907908904237","0.589097644246466"
"Two to three days a week","2016","66 and older","secondary school degree","569","0.52696410632228","0.49667856037099","0.55724965227357"
"Two to three days a week","2016","66 and older","college entrance qualification","552","0.555954677001238","0.524799218046786","0.587110135955691"
"Two to three days a week","2016","66 and older","Other degree","154","0.549171102891344","0.492677448315671","0.605664757467018"
"Two to three days a week","2016","66 and older","no degree/no degree yet","33","0.558172155068736","0.431455788892109","0.684888521245363"
"Two to four days a month","2016","16-34 y.","lower secondary degree","67","0.0840274863534287","0.0646939296680198","0.103361043038838"
"Two to four days a month","2016","16-34 y.","secondary school degree","118","0.0871170908908243","0.0713635463569655","0.102870635424683"
"Two to four days a month","2016","16-34 y.","college entrance qualification","227","0.138389673302011","0.122066016983906","0.154713329620116"
"Two to four days a month","2016","16-34 y.","Other degree","89","0.08835899588662","0.067197499300469","0.109520492472771"
"Two to four days a month","2016","16-34 y.","no degree/no degree yet","50","0.108905232075693","0.0796307121480873","0.138179752003299"
"Two to four days a month","2016","35-65 y.","lower secondary degree","311","0.118650690699904","0.1064620881125","0.130839293287307"
"Two to four days a month","2016","35-65 y.","secondary school degree","586","0.136804482038296","0.126564255016976","0.147044709059616"
"Two to four days a month","2016","35-65 y.","college entrance qualification","596","0.13071685084872","0.120374691798708","0.141059009898733"
