"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","Full Time","general elemantary","16.37","10","231","3","6","20","40","80","14.33","18.41","1","80","10","14"
"1986","Full Time","higher education","22.99","18.06","218","4","10","30","50","90","20.23","25.75","0","99","16","20"
"1986","Full Time","higher vocational","24.01","18.95","137","6","10","30","51","88","20.6","27.42","2","99","15","20"
"1986","Full Time","in school","","","","","","","","","","","","","",""
"1986","Full Time","inadequately","22.62","15","64","4","10","33","48","88","17.24","28","2","99","12","20"
"1986","Full Time","middle vocational","18.91","15","856","4","8","24","40","80","17.81","20.01","0","99","12","16"
"1986","Full Time","vocational + Abi","15.43","11.19","58","4","6","20","30","60","12.12","18.74","1","60","9","15"
"1986","Not Working","general elemantary","","","","","","","","","","","","","",""
"1986","Not Working","higher education","","","","","","","","","","","","","",""
"1986","Not Working","higher vocational","","","","","","","","","","","","","",""
"1986","Not Working","in school","","","","","","","","","","","","","",""
"1986","Not Working","inadequately","","","","","","","","","","","","","",""
"1986","Not Working","middle vocational","","","","","","","","","","","","","",""
"1986","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1986","Part Time","general elemantary","13.54","11.1","69","2","6","20","23","60","10.5","16.58","1","60","10","20"
"1986","Part Time","higher education","","","","","","","","","","","","","",""
"1986","Part Time","higher vocational","","","","","","","","","","","","","",""
"1986","Part Time","in school","","","","","","","","","","","","","",""
"1986","Part Time","inadequately","","","","","","","","","","","","","",""
"1986","Part Time","middle vocational","16.19","10","138","4","6","18","40","80","13.01","19.37","1","98","10","12"
"1986","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1987","Full Time","general elemantary","","","","","","","","","","","","","",""
"1987","Full Time","higher education","","","","","","","","","","","","","",""
"1987","Full Time","higher vocational","","","","","","","","","","","","","",""
"1987","Full Time","in school","","","","","","","","","","","","","",""
"1987","Full Time","inadequately","","","","","","","","","","","","","",""
"1987","Full Time","middle vocational","","","","","","","","","","","","","",""
"1987","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1987","Not Working","general elemantary","","","","","","","","","","","","","",""
"1987","Not Working","higher education","","","","","","","","","","","","","",""
"1987","Not Working","higher vocational","","","","","","","","","","","","","",""
"1987","Not Working","in school","","","","","","","","","","","","","",""
"1987","Not Working","inadequately","","","","","","","","","","","","","",""
"1987","Not Working","middle vocational","","","","","","","","","","","","","",""
"1987","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1987","Part Time","general elemantary","","","","","","","","","","","","","",""
"1987","Part Time","higher education","","","","","","","","","","","","","",""
"1987","Part Time","higher vocational","","","","","","","","","","","","","",""
"1987","Part Time","in school","","","","","","","","","","","","","",""
"1987","Part Time","inadequately","","","","","","","","","","","","","",""
"1987","Part Time","middle vocational","","","","","","","","","","","","","",""
"1987","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1988","Full Time","general elemantary","18.89","12","235","4","8","26","40","90","16.79","20.99","1","99","10","15"
"1988","Full Time","higher education","22.95","20","198","5","8","30","50","80","20.23","25.67","1","99","15","20"
"1988","Full Time","higher vocational","19.57","16","138","4","10","22","40","80","16.56","22.58","2","99","12","20"
"1988","Full Time","in school","","","","","","","","","","","","","",""
"1988","Full Time","inadequately","20.54","18.85","62","4","8","30","40","60","16.98","24.1","1","60","9","20"
"1988","Full Time","middle vocational","19.3","12","819","5","8","24","40","90","18.06","20.54","1","99","11","15"
"1988","Full Time","vocational + Abi","19.99","15","54","6","8","25","42","80","15.31","24.67","3","80","15","20"
"1988","Not Working","general elemantary","","","","","","","","","","","","","",""
"1988","Not Working","higher education","","","","","","","","","","","","","",""
"1988","Not Working","higher vocational","","","","","","","","","","","","","",""
"1988","Not Working","in school","","","","","","","","","","","","","",""
"1988","Not Working","inadequately","","","","","","","","","","","","","",""
"1988","Not Working","middle vocational","","","","","","","","","","","","","",""
"1988","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1988","Part Time","general elemantary","13.69","10","74","3","5","20","30","45","10.66","16.72","1","60","10","16"
"1988","Part Time","higher education","19.33","15","34","3","8","30","40","78","13.13","25.53","3","78","9","25"
"1988","Part Time","higher vocational","","","","","","","","","","","","","",""
"1988","Part Time","in school","","","","","","","","","","","","","",""
"1988","Part Time","inadequately","","","","","","","","","","","","","",""
"1988","Part Time","middle vocational","14.81","10","147","3","5","20","32","52","12.6","17.02","1","99","10","12"
