"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","direct migration background","Female","16.44","11.16","71","3","5","20","40","70","12.73","20.15","0","80","10","16"
"1986","direct migration background","Male","19.2","15","352","5","8","28","40","70","17.46","20.94","0","99","15","18"
"1986","indirect migration background","Female","","","","","","","","","","","","","",""
"1986","indirect migration background","Male","","","","","","","","","","","","","",""
"1986","no migration background","Female","15.18","10","438","3","6","20","30","80","13.68","16.68","1","99","10","10"
"1986","no migration background","Male","20.77","15","981","5","8","25","45","90","19.63","21.91","0","99","15","16"
"1987","direct migration background","Female","","","","","","","","","","","","","",""
"1987","direct migration background","Male","","","","","","","","","","","","","",""
"1987","indirect migration background","Female","","","","","","","","","","","","","",""
"1987","indirect migration background","Male","","","","","","","","","","","","","",""
"1987","no migration background","Female","","","","","","","","","","","","","",""
"1987","no migration background","Male","","","","","","","","","","","","","",""
"1988","direct migration background","Female","16.73","12","100","4","7","20","40","50","14.22","19.24","2","56","10","16"
"1988","direct migration background","Male","19.96","15","326","7","8","30","40","60","18.22","21.7","1","99","12","16"
"1988","indirect migration background","Female","","","","","","","","","","","","","",""
"1988","indirect migration background","Male","","","","","","","","","","","","","",""
"1988","no migration background","Female","14.89","10","451","3","5","20","32","62","13.62","16.16","1","99","10","10"
"1988","no migration background","Male","21.22","15","936","5","8","25","48","90","19.97","22.47","1","99","15","16"
"1989","direct migration background","Female","15.17","10.19","114","4","6","20","25","72","12.05","18.29","0","99","9","15"
"1989","direct migration background","Male","19.25","17.91","329","5","8","22","40","80","17.56","20.94","1","90","13","20"
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","14.33","10","485","2","5","18","30","84","12.88","15.78","0","99","9","10"
"1989","no migration background","Male","22.53","18","956","5","10","30","48","99","21.34","23.72","1","99","15","20"
"1990","direct migration background","Female","18.23","13.98","114","5","10","20","30","99","15.21","21.25","1","99","10","15"
"1990","direct migration background","Male","21.19","16","354","6","10","25","40","90","19.37","23.01","0","99","12","18"
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","14.32","10","938","3","6","20","30","70","13.51","15.13","0","99","10","11"
"1990","no migration background","Male","21.26","16","1596","5","10","26","45","80","20.4","22.12","0","99","16","18"
"1991","direct migration background","Female","14.53","10","106","4","6","20","31","70","11.74","17.32","2","90","8","12"
"1991","direct migration background","Male","19.72","16","358","6","10","25","40","80","18.09","21.35","0","99","12","18"
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","18.1","17.12","35","7","10","20","40","60","13.92","22.28","3","60","10","20"
"1991","no migration background","Female","15.41","10","870","3","6","20","32","80","14.4","16.42","0","99","10","10"
"1991","no migration background","Male","23.14","16","1525","5","10","30","50","99","22.14","24.14","0","99","15","19"
