"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","(1b) general elementary school","12.27","10","37","3","5","14","30","40","8.59","15.95","1","40","10","15"
"1986","(Married) couple without C.","(1c) basic vocational qualification","20.97","15","172","5","8","25","45","99","18.24","23.7","1","99","12","20"
"1986","(Married) couple without C.","(2a) intermediate vocational","16.53","12","88","3","8","20","40","50","13.73","19.33","1","58","10","15"
"1986","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","(3b) higher tertiary education","20.39","17.13","36","3","10","25","46","52","15.34","25.44","1","52","10","20"
"1986","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1986","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","1-pers.-HH","(1b) general elementary school","","","","","","","","","","","","","",""
"1986","1-pers.-HH","(1c) basic vocational qualification","15.88","10","72","2","6","20","40","99","11.58","20.18","0","99","8","12"
"1986","1-pers.-HH","(2a) intermediate vocational","19.58","12","40","5","8","26","48","80","13.36","25.8","4","80","10","20"
"1986","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","1-pers.-HH","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","1-pers.-HH","(3b) higher tertiary education","22.84","20","31","4","8","25","55","99","14.61","31.07","3","99","10","20"
"1986","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","(1b) general elementary school","12.44","9.98","55","3","6","18","20","80","8.85","16.03","1","80","8","15"
"1986","Couple + C. GT 16 ","(1c) basic vocational qualification","19.26","13","144","5","8","20","40","90","16.5","22.02","1","90","10","16"
"1986","Couple + C. GT 16 ","(2a) intermediate vocational","16.13","10","75","2","6","20","38","99","12.32","19.94","1","99","8","15"
"1986","Couple + C. GT 16 ","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","(1a) inadequately completed","22.43","14.74","30","3","8","24","60","88","14.83","30.03","2","88","10","20"
"1986","Couple + C. LE 16","(1b) general elementary school","22.3","18.68","66","6","8","32","50","60","18.34","26.26","2","60","12","20"
"1986","Couple + C. LE 16","(1c) basic vocational qualification","20.1","15.62","202","5","8","25","40","80","17.8","22.4","1","80","15","20"
"1986","Couple + C. LE 16","(2a) intermediate vocational","23.06","20","78","7","10","30","40","80","19.21","26.91","1","90","15","20"
"1986","Couple + C. LE 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","(2c_voc) vocational maturity certificate","18.4","13.94","35","4","5","20","40","70","12.75","24.05","4","70","10","20"
"1986","Couple + C. LE 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","(3b) higher tertiary education","24.72","16","51","4","8","30","60","90","17.95","31.49","0","90","10","25"
"1986","Couple + C. LE and GT 16","(0) in school","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","(1b) general elementary school","23.94","16.65","37","8","10","30","58","80","18.35","29.53","2","80","10","24"
"1986","Couple + C. LE and GT 16","(1c) basic vocational qualification","17.53","10","88","2","6","20","40","80","14.28","20.78","1","80","10","18"
"1986","Couple + C. LE and GT 16","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1986","Single parent","(0) in school","","","","","","","","","","","","","",""
"1986","Single parent","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","Single parent","(1b) general elementary school","","","","","","","","","","","","","",""
"1986","Single parent","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1986","Single parent","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1986","Single parent","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","Single parent","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","Single parent","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","Single parent","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","Single parent","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(1a) inadequately completed","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(1b) general elementary school","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(1b) general elementary school","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1987","1-pers.-HH","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
