"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","(Married) couple without C.","general elemantary","13.79","10","43","3","5","15","40","48","9.99","17.59","1","48","10","15"
"1986","(Married) couple without C.","higher education","20.57","20","55","4","10","25","50","52","16.74","24.4","1","52","12","20"
"1986","(Married) couple without C.","higher vocational","20.97","15","40","4","8","22","58","80","14.53","27.41","2","80","10","20"
"1986","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","inadequately","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","middle vocational","19.5","15","237","5","8","24","42","90","17.36","21.64","1","99","12","16"
"1986","(Married) couple without C.","vocational + Abi","","","","","","","","","","","","","",""
"1986","1-pers.-HH","general elemantary","","","","","","","","","","","","","",""
"1986","1-pers.-HH","higher education","20.04","18.37","43","4","8","20","35","99","13.84","26.24","1","99","10","20"
"1986","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1986","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1986","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"1986","1-pers.-HH","middle vocational","16.95","10","112","4","6","20","40","90","13.55","20.35","0","90","10","15"
"1986","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","general elemantary","11.84","8.62","77","2","4","17","23","80","9.02","14.66","1","80","8","12"
"1986","Couple + C. GT 16 ","higher education","19.64","12.84","40","4","8","25","42","90","13.55","25.73","2","90","10","20"
"1986","Couple + C. GT 16 ","higher vocational","20.53","18.26","30","8","10","20","48","60","15.27","25.79","2","60","10","20"
"1986","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","inadequately","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","middle vocational","17.64","11.23","202","4","6","20","40","90","15.31","19.97","1","99","10","14"
"1986","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","general elemantary","20.38","16","69","5","8","24","50","60","16.52","24.24","1","60","10","20"
"1986","Couple + C. LE 16","higher education","24.23","16.86","77","5","10","30","60","90","19.14","29.32","0","90","12","20"
"1986","Couple + C. LE 16","higher vocational","23.51","19.44","46","8","12","39","44","80","18.31","28.71","2","80","15","24"
"1986","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","inadequately","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","middle vocational","20.68","16","257","5","8","29","40","80","18.61","22.75","1","90","15","20"
"1986","Couple + C. LE 16","vocational + Abi","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","general elemantary","16.1","10","49","4","6","20","30","80","11.58","20.62","2","80","8","20"
"1986","Couple + C. LE and GT 16","higher education","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","inadequately","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","middle vocational","18.1","12","104","4","6","20","42","80","15.12","21.08","0","80","10","16"
"1986","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1986","Single parent","general elemantary","","","","","","","","","","","","","",""
"1986","Single parent","higher education","","","","","","","","","","","","","",""
"1986","Single parent","higher vocational","","","","","","","","","","","","","",""
"1986","Single parent","in school","","","","","","","","","","","","","",""
"1986","Single parent","inadequately","","","","","","","","","","","","","",""
"1986","Single parent","middle vocational","14.81","12","40","4","6","20","30","60","11.12","18.5","1","60","8","18"
"1986","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","general elemantary","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","higher education","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","higher vocational","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","inadequately","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","middle vocational","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","vocational + Abi","","","","","","","","","","","","","",""
"1987","1-pers.-HH","general elemantary","","","","","","","","","","","","","",""
"1987","1-pers.-HH","higher education","","","","","","","","","","","","","",""
"1987","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1987","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1987","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"1987","1-pers.-HH","middle vocational","","","","","","","","","","","","","",""
"1987","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","general elemantary","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","higher education","","","","","","","","","","","","","",""
