"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","(0) in school","Female","","","","","","","","","","","","","",""
"1986","(0) in school","Male","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","Male","19.16","12","76","4","8","20","40","98","14.17","24.15","2","99","12","20"
"1986","(1b) general elementary school","Female","17.09","10.85","73","5","8","20","40","80","13.42","20.76","1","80","10","15"
"1986","(1b) general elementary school","Male","17.8","14","177","3","7","20","40","80","15.49","20.11","1","80","11","18"
"1986","(1c) basic vocational qualification","Female","15.81","10","149","3","6","18","40","90","13.02","18.6","1","99","10","14"
"1986","(1c) basic vocational qualification","Male","19.78","15","590","5","8","24","42","80","18.42","21.14","0","99","15","16"
"1986","(2a) intermediate vocational","Female","14.7","10","133","3","6","16","30","80","12.28","17.12","1","80","9","12"
"1986","(2a) intermediate vocational","Male","22.59","20","189","5","8","30","49","80","20.02","25.16","0","99","16","20"
"1986","(2b) intermediate general qualification","Female","9.33","6","40","2","4","10","23","30","6.47","12.19","1","41","5","10"
"1986","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1986","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1986","(2c_voc) vocational maturity certificate","Male","20.14","14.42","82","4","10","20","40","88","16.2","24.08","2","88","10","18"
"1986","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1986","(3a) lower tertiary education","Male","22.73","16.93","63","5","10","28","50","90","17.74","27.72","1","90","12","20"
"1986","(3b) higher tertiary education","Female","20.23","16.23","38","3","5","25","40","99","12.44","28.02","0","99","6","20"
"1986","(3b) higher tertiary education","Male","24.26","20","123","5","10","30","52","90","20.66","27.86","2","99","16","20"
"1987","(0) in school","Female","","","","","","","","","","","","","",""
"1987","(0) in school","Male","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1987","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1987","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1987","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1987","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1987","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1987","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1987","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1987","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1987","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1987","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1987","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1987","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1988","(0) in school","Female","","","","","","","","","","","","","",""
"1988","(0) in school","Male","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","Male","17.81","12","66","5","8","24","39","60","13.83","21.79","1","90","10","20"
"1988","(1b) general elementary school","Female","13.73","10","84","3","5","18","30","48","11.44","16.02","1","48","10","15"
"1988","(1b) general elementary school","Male","22.01","15.82","164","5","9","32","46","99","19.21","24.81","1","99","12","16"
"1988","(1c) basic vocational qualification","Female","15.92","10","166","4","6","20","32","80","13.49","18.35","1","99","10","15"
"1988","(1c) basic vocational qualification","Male","19.98","15","552","5","8","23","46","99","18.46","21.5","1","99","12","16"
"1988","(2a) intermediate vocational","Female","13.02","10","130","3","5","20","30","40","11.29","14.75","1","50","8","10"
"1988","(2a) intermediate vocational","Male","22.36","16","181","6","10","30","45","80","19.48","25.24","3","99","15","20"
"1988","(2b) intermediate general qualification","Female","15.17","10","45","2","4","20","40","50","11.02","19.32","1","50","8","20"
"1988","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1988","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1988","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1988","(2c_voc) vocational maturity certificate","Female","17.13","16","44","3","6","25","40","60","12.8","21.46","1","60","8","20"
