"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","Employed","direct migration background","18.65","15","416","5","8","24","40","70","17.07","20.23","0","99","12","16"
"1986","Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Employed","no migration background","18.96","14","1408","4","8","22","40","88","18.04","19.88","0","99","12","15"
"1986","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1986","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Not Employed","no migration background","","","","","","","","","","","","","",""
"1987","Employed","direct migration background","","","","","","","","","","","","","",""
"1987","Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Employed","no migration background","","","","","","","","","","","","","",""
"1987","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1987","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Not Employed","no migration background","","","","","","","","","","","","","",""
"1988","Employed","direct migration background","19.19","14","420","5","8","30","40","55","17.71","20.67","1","99","12","16"
"1988","Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Employed","no migration background","19.13","13","1376","4","8","24","40","81","18.17","20.09","1","99","12","15"
"1988","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1988","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Employed","no migration background","","","","","","","","","","","","","",""
"1989","Employed","direct migration background","18.12","16","437","5","8","20","40","80","16.62","19.62","0","99","12","16"
"1989","Employed","indirect migration background","25.34","20","33","4","10","40","50","99","17.7","32.98","1","99","7","20"
"1989","Employed","no migration background","19.88","15","1424","4","8","25","40","99","18.93","20.83","0","99","12","15"
"1989","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1989","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Not Employed","no migration background","","","","","","","","","","","","","",""
"1990","Employed","direct migration background","20.58","15.28","435","5","10","25","40","99","18.95","22.21","0","99","12","16"
"1990","Employed","indirect migration background","15.55","10","43","6","8","15","24","80","10.8","20.3","1","80","8","16"
"1990","Employed","no migration background","18.65","14","1475","4","8","22","40","80","17.8","19.5","0","99","12","15"
"1990","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","","","","","","","","","","","","","",""
"1991","Employed","direct migration background","18.32","15","442","5","8","24","40","70","16.91","19.73","0","99","12","15"
"1991","Employed","indirect migration background","15.26","12.2","55","4","8","20","30","60","12.05","18.47","2","60","8","16"
"1991","Employed","no migration background","20.05","14.82","1570","4","8","25","41","99","19.14","20.96","0","99","12","15"
"1991","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","","","","","","","","","","","","","",""
"1992","Employed","direct migration background","18.1","12","408","4","8","23","40","80","16.59","19.61","0","90","12","15"
