"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","16-34 y.","(Married) couple without C.","17.4","12","206","4","8","20","40","99","15.35","19.45","1","99","10","15"
"1986","16-34 y.","1-pers.-HH","19.11","12","115","4","7","26","45","90","15.75","22.47","0","90","10","16"
"1986","16-34 y.","Couple + C. GT 16 ","13.28","10","148","2","5","19","30","90","11.2","15.36","1","90","8","12"
"1986","16-34 y.","Couple + C. LE 16","19.29","16","207","5","8","25","40","80","17.19","21.39","0","80","15","20"
"1986","16-34 y.","Couple + C. LE and GT 16","12.53","10","66","4","5","16","24","58","9.79","15.27","0","58","8","15"
"1986","16-34 y.","Single parent","15.63","12.6","36","2","5","20","30","80","10.26","21","1","80","6","15"
"1986","35-65 y.","(Married) couple without C.","20.62","15","195","5","10","25","49","80","18.1","23.14","1","90","14","18"
"1986","35-65 y.","1-pers.-HH","18.56","12","102","5","8","20","38","99","14.71","22.41","1","99","10","17"
"1986","35-65 y.","Couple + C. GT 16 ","19.19","13","224","5","8","20","40","80","16.88","21.5","1","99","10","15"
"1986","35-65 y.","Couple + C. LE 16","22.82","17","296","5","10","30","50","90","20.61","25.03","1","90","15","20"
"1986","35-65 y.","Couple + C. LE and GT 16","23.47","18","138","3","9","35","58","80","20.31","26.63","1","80","15","20"
"1986","35-65 y.","Single parent","14.38","10","39","4","6","20","30","60","10.6","18.16","3","60","7","15"
"1986","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","66 and older","Single parent","","","","","","","","","","","","","",""
"1987","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1987","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1987","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1987","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1987","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1987","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","66 and older","Single parent","","","","","","","","","","","","","",""
"1988","16-34 y.","(Married) couple without C.","18.27","12","211","5","8","20","34","99","15.84","20.7","1","99","10","16"
"1988","16-34 y.","1-pers.-HH","19.95","16","85","4","10","25","40","80","16.36","23.54","2","80","12","20"
"1988","16-34 y.","Couple + C. GT 16 ","13.34","10","174","3","6","16","30","51","11.27","15.41","1","99","8","10"
"1988","16-34 y.","Couple + C. LE 16","18.85","14.54","213","4","8","21","40","99","16.44","21.26","1","99","11","15"
"1988","16-34 y.","Couple + C. LE and GT 16","11.06","7.48","59","2","4","12","30","50","8.19","13.93","2","50","5","10"
"1988","16-34 y.","Single parent","16.2","10","50","3","6","20","32","80","11.74","20.66","1","80","8","20"
"1988","35-65 y.","(Married) couple without C.","20.12","15","217","5","8","24","40","81","17.86","22.38","1","90","12","18"
"1988","35-65 y.","1-pers.-HH","19.7","15","80","4","8","30","40","55","16.58","22.82","2","55","10","20"
"1988","35-65 y.","Couple + C. GT 16 ","19.65","15","222","4","8","25","45","80","17.41","21.89","1","99","10","17"
"1988","35-65 y.","Couple + C. LE 16","22.74","15","301","4","10","30","50","99","20.48","25","1","99","14","18"
"1988","35-65 y.","Couple + C. LE and GT 16","20.52","18.99","105","4","9","25","40","90","16.93","24.11","1","95","12","20"
"1988","35-65 y.","Single parent","14.58","10","40","4","6","20","39","50","10.42","18.74","2","50","8","12"
"1988","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1988","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1988","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
