"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","16-34 y.","college entrance qualification","16.88","14.73","147","4","8","20","30","90","14.39","19.37","0","99","11","16"
"1986","16-34 y.","lower secondary degree","17.87","12","342","4","7","22","40","90","16.19","19.55","0","99","11","15"
"1986","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","16-34 y.","Other degree","17.75","12","68","6","10","20","40","60","13.94","21.56","2","75","10","20"
"1986","16-34 y.","secondary school degree","16.13","11.49","225","3","6","20","40","80","14.22","18.04","0","80","10","13"
"1986","35-65 y.","college entrance qualification","24.22","20","170","5","10","30","50","90","20.89","27.55","1","99","15","20"
"1986","35-65 y.","lower secondary degree","19.15","14","481","5","8","20","40","80","17.54","20.76","1","99","12","15"
"1986","35-65 y.","no degree/no degree yet","22.08","15","67","4","5","30","42","88","17.03","27.13","2","99","12","20"
"1986","35-65 y.","Other degree","20.63","18.62","145","6","10","30","40","60","18.3","22.96","1","64","12","20"
"1986","35-65 y.","secondary school degree","20.76","15","175","5","8","30","50","80","18.03","23.49","1","99","12","20"
"1986","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1986","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1986","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","66 and older","Other degree","","","","","","","","","","","","","",""
"1986","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1987","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1987","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1987","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1987","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1987","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1987","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1987","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1987","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1987","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1987","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1987","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","66 and older","Other degree","","","","","","","","","","","","","",""
"1987","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1988","16-34 y.","college entrance qualification","19.09","15","163","4","8","23","40","80","16.42","21.76","2","80","11","16"
"1988","16-34 y.","lower secondary degree","17.73","10","354","4","8","20","38","99","15.85","19.61","1","99","10","12"
"1988","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","16-34 y.","Other degree","20.22","16","47","3","10","30","42","80","15.33","25.11","2","80","12","20"
"1988","16-34 y.","secondary school degree","15.62","10","227","3","6","20","34","70","13.75","17.49","1","99","10","12"
"1988","35-65 y.","college entrance qualification","22.42","20","170","4","8","30","50","80","19.41","25.43","1","99","12","20"
"1988","35-65 y.","lower secondary degree","19.38","15","469","4","8","24","40","81","17.82","20.94","1","99","12","16"
"1988","35-65 y.","no degree/no degree yet","17.51","10","60","8","8","20","40","90","13.23","21.79","1","90","10","20"
"1988","35-65 y.","Other degree","20.72","16","134","6","10","30","45","60","18.05","23.39","2","80","10","20"
"1988","35-65 y.","secondary school degree","21.5","15","165","5","8","30","50","80","18.52","24.48","1","95","12","20"
"1988","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1988","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1988","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","66 and older","Other degree","","","","","","","","","","","","","",""
"1988","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1989","16-34 y.","college entrance qualification","20.18","15","169","4","9","22","40","80","17.22","23.14","1","99","12","20"
"1989","16-34 y.","lower secondary degree","18.63","12","368","4","8","20","40","99","16.69","20.57","1","99","10","15"
"1989","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","16-34 y.","Other degree","25.34","12","46","4","10","40","45","99","19.78","30.9","2","99","11","20"
"1989","16-34 y.","secondary school degree","15.12","10","264","2","5","20","30","99","13.32","16.92","1","99","8","10"
"1989","35-65 y.","college entrance qualification","23.77","18.1","175","5","10","30","50","90","21.06","26.48","0","90","15","20"
"1989","35-65 y.","lower secondary degree","20.78","15","455","5","9","28","40","90","19.17","22.39","0","99","15","20"
"1989","35-65 y.","no degree/no degree yet","15.84","10","68","4","8","24","30","76","12.23","19.45","2","80","10","16"
"1989","35-65 y.","Other degree","21.79","16","147","6","8","30","40","80","18.94","24.64","2","90","12","20"
"1989","35-65 y.","secondary school degree","19.62","15","172","4","8","25","40","80","16.94","22.3","1","99","10","18"
"1989","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1989","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1989","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","66 and older","Other degree","","","","","","","","","","","","","",""
"1989","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1990","16-34 y.","college entrance qualification","18.41","12.81","247","4","6","20","40","99","16.13","20.69","1","99","10","15"
"1990","16-34 y.","lower secondary degree","18.32","12","399","5","8","20","40","80","16.68","19.96","1","99","10","15"
"1990","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","16-34 y.","Other degree","20.98","11.91","46","2","6","30","40","99","14.25","27.71","2","99","10","20"
"1990","16-34 y.","secondary school degree","16.71","10","594","3","6","20","40","80","15.39","18.03","0","99","10","12"
"1990","35-65 y.","college entrance qualification","20.02","15","311","4","8","30","44","80","18.18","21.86","0","80","12","16"
"1990","35-65 y.","lower secondary degree","20.38","15","763","5","10","25","42","81","19.22","21.54","0","99","15","16"
"1990","35-65 y.","no degree/no degree yet","14.9","10","57","4","8","20","25","78","10.52","19.28","2","78","8","20"
