"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","16-34 y.","general elemantary","15.09","10","172","3","5","20","35","80","12.89","17.29","1","80","10","14"
"1986","16-34 y.","higher education","18.68","16","81","4","10","20","35","80","14.97","22.39","0","99","12","20"
"1986","16-34 y.","higher vocational","20.46","15","56","3","8","30","44","80","15.94","24.98","2","80","8","20"
"1986","16-34 y.","in school","","","","","","","","","","","","","",""
"1986","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1986","16-34 y.","middle vocational","17.47","12","433","4","7","20","40","90","15.95","18.99","0","99","11","15"
"1986","16-34 y.","vocational + Abi","10.82","9.69","43","2","4","15","23","30","8.38","13.26","1","30","8","15"
"1986","35-65 y.","general elemantary","16.09","10","135","4","6","20","40","80","13.46","18.72","1","80","10","15"
"1986","35-65 y.","higher education","24.1","20","160","5","10","30","50","90","20.73","27.47","1","99","15","20"
"1986","35-65 y.","higher vocational","23.94","20","102","8","10","25","60","99","19.91","27.97","2","99","15","20"
"1986","35-65 y.","in school","","","","","","","","","","","","","",""
"1986","35-65 y.","inadequately","26","18","54","4","10","40","50","88","20.1","31.9","2","99","15","20"
"1986","35-65 y.","middle vocational","19.63","15","565","5","8","24","42","80","18.18","21.08","1","99","12","16"
"1986","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1986","66 and older","general elemantary","","","","","","","","","","","","","",""
"1986","66 and older","higher education","","","","","","","","","","","","","",""
"1986","66 and older","higher vocational","","","","","","","","","","","","","",""
"1986","66 and older","in school","","","","","","","","","","","","","",""
"1986","66 and older","inadequately","","","","","","","","","","","","","",""
"1986","66 and older","middle vocational","","","","","","","","","","","","","",""
"1986","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1987","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1987","16-34 y.","higher education","","","","","","","","","","","","","",""
"1987","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1987","16-34 y.","in school","","","","","","","","","","","","","",""
"1987","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1987","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1987","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1987","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1987","35-65 y.","higher education","","","","","","","","","","","","","",""
"1987","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1987","35-65 y.","in school","","","","","","","","","","","","","",""
"1987","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1987","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1987","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1987","66 and older","general elemantary","","","","","","","","","","","","","",""
"1987","66 and older","higher education","","","","","","","","","","","","","",""
"1987","66 and older","higher vocational","","","","","","","","","","","","","",""
"1987","66 and older","in school","","","","","","","","","","","","","",""
"1987","66 and older","inadequately","","","","","","","","","","","","","",""
"1987","66 and older","middle vocational","","","","","","","","","","","","","",""
"1987","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1988","16-34 y.","general elemantary","16.77","10","162","2","5","20","40","99","14.16","19.38","1","99","10","14"
"1988","16-34 y.","higher education","21.37","18","83","4","10","25","40","80","17.13","25.61","2","80","12","20"
"1988","16-34 y.","higher vocational","18.11","12.32","48","4","6","25","40","50","13.97","22.25","2","50","10","20"
"1988","16-34 y.","in school","","","","","","","","","","","","","",""
"1988","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1988","16-34 y.","middle vocational","16.41","10","456","4","7","20","33","99","14.89","17.93","1","99","10","12"
"1988","16-34 y.","vocational + Abi","20.06","16","44","7","10","25","35","80","15.3","24.82","2","80","10","20"
"1988","35-65 y.","general elemantary","18.43","13.65","148","4","8","24","40","60","16.13","20.73","2","60","12","16"
"1988","35-65 y.","higher education","22.89","20","152","5","8","30","50","80","19.81","25.97","1","99","12","20"
"1988","35-65 y.","higher vocational","20.9","17.7","110","4","10","22","48","99","17.06","24.74","1","99","13","20"
"1988","35-65 y.","in school","","","","","","","","","","","","","",""
"1988","35-65 y.","inadequately","17.94","10.54","49","7","8","24","40","60","14.09","21.79","1","60","9","20"
"1988","35-65 y.","middle vocational","20.15","15","516","5","8","25","45","80","18.59","21.71","1","99","12","16"
"1988","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1988","66 and older","general elemantary","","","","","","","","","","","","","",""
"1988","66 and older","higher education","","","","","","","","","","","","","",""
"1988","66 and older","higher vocational","","","","","","","","","","","","","",""
"1988","66 and older","in school","","","","","","","","","","","","","",""
"1988","66 and older","inadequately","","","","","","","","","","","","","",""
"1988","66 and older","middle vocational","","","","","","","","","","","","","",""
"1988","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1989","16-34 y.","general elemantary","15.77","10","159","2","5","20","40","72","13.18","18.36","1","99","10","14"
"1989","16-34 y.","higher education","23.04","20","87","6","12","26","50","80","18.72","27.36","1","99","15","20"
"1989","16-34 y.","higher vocational","16.8","15.43","45","4","8","20","30","45","13.4","20.2","2","45","10","20"
"1989","16-34 y.","in school","","","","","","","","","","","","","",""
"1989","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1989","16-34 y.","middle vocational","17.8","11","501","3","6","20","40","99","16.19","19.41","1","99","10","12"
"1989","16-34 y.","vocational + Abi","14.67","10","55","3","5","20","25","99","10.54","18.8","2","99","8","15"
"1989","35-65 y.","general elemantary","17.39","12","150","4","8","20","36","75","14.82","19.96","1","90","10","16"
"1989","35-65 y.","higher education","23.35","18","158","5","10","30","50","90","20.58","26.12","2","90","15","20"
"1989","35-65 y.","higher vocational","21.16","16.91","95","5","10","30","45","80","17.92","24.4","2","80","12","20"
"1989","35-65 y.","in school","","","","","","","","","","","","","",""
"1989","35-65 y.","inadequately","17.55","12","55","4","8","24","32","76","13.89","21.21","2","76","10","20"
"1989","35-65 y.","middle vocational","21.02","15","540","5","8","28","42","90","19.46","22.58","0","99","14","18"
"1989","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1989","66 and older","general elemantary","","","","","","","","","","","","","",""
"1989","66 and older","higher education","","","","","","","","","","","","","",""
"1989","66 and older","higher vocational","","","","","","","","","","","","","",""
"1989","66 and older","in school","","","","","","","","","","","","","",""
"1989","66 and older","inadequately","","","","","","","","","","","","","",""
"1989","66 and older","middle vocational","","","","","","","","","","","","","",""
"1989","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1990","16-34 y.","general elemantary","14.78","10","193","3","6","20","28","60","12.73","16.83","0","99","9","10"
"1990","16-34 y.","higher education","18.31","14","200","5","7","25","35","80","15.84","20.78","1","99","10","15"
"1990","16-34 y.","higher vocational","20.2","15","79","5","10","20","43","99","15.89","24.51","2","99","10","16"
"1990","16-34 y.","in school","","","","","","","","","","","","","",""
"1990","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1990","16-34 y.","middle vocational","18.15","12","751","4","6","24","40","80","16.9","19.4","0","99","10","14"
"1990","16-34 y.","vocational + Abi","15.3","11.25","68","4","5","20","30","48","12.2","18.4","1","80","10","20"
"1990","35-65 y.","general elemantary","17.59","13","168","5","8","20","40","50","15.64","19.54","1","65","12","16"
"1990","35-65 y.","higher education","19.98","15","410","5","8","25","40","80","18.37","21.59","0","81","15","18"
"1990","35-65 y.","higher vocational","19.28","18","144","4","10","25","40","60","16.81","21.75","1","70","14","20"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","14.94","10","46","5","8","20","28","78","10.05","19.83","2","78","8","20"
"1990","35-65 y.","middle vocational","20.28","15","908","5","10","25","40","84","19.23","21.33","0","99","15","16"
"1990","35-65 y.","vocational + Abi","16.61","11.96","34","3","5","20","40","65","11.57","21.65","1","65","10","20"
"1990","66 and older","general elemantary","","","","","","","","","","","","","",""
"1990","66 and older","higher education","","","","","","","","","","","","","",""
"1990","66 and older","higher vocational","","","","","","","","","","","","","",""
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","","","","","","","","","","","","","",""
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","17.01","10","184","2","6","24","40","90","14.59","19.43","1","99","10","12"
"1991","16-34 y.","higher education","21.32","15.22","182","5","10","30","40","99","18.6","24.04","1","99","12","18"
"1991","16-34 y.","higher vocational","19.05","12.05","71","5","8","25","42","70","15.66","22.44","2","70","10","16"
"1991","16-34 y.","in school","","","","","","","","","","","","","",""
"1991","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1991","16-34 y.","middle vocational","18.47","12","735","4","7","20","40","99","17.23","19.71","0","99","10","13"
"1991","16-34 y.","vocational + Abi","11.98","10","72","4","5","16","25","70","8.48","15.48","2","99","8","11"
"1991","35-65 y.","general elemantary","17.01","12","168","5","8","20","32","99","14.26","19.76","2","99","12","17"
"1991","35-65 y.","higher education","25.21","18","392","5","10","32","58","99","23.1","27.32","1","99","16","20"
"1991","35-65 y.","higher vocational","19.02","15","133","5","8","21","40","80","16.23","21.81","2","99","12","20"
"1991","35-65 y.","in school","","","","","","","","","","","","","",""
"1991","35-65 y.","inadequately","17.19","12","54","5","8","20","36","80","12.01","22.37","2","90","10","20"
"1991","35-65 y.","middle vocational","21.43","15","845","5","10","28","50","90","20.19","22.67","0","99","13","15"
"1991","35-65 y.","vocational + Abi","23.41","20","34","8","10","28","50","64","18.04","28.78","3","64","10","20"
"1991","66 and older","general elemantary","","","","","","","","","","","","","",""
"1991","66 and older","higher education","","","","","","","","","","","","","",""
"1991","66 and older","higher vocational","","","","","","","","","","","","","",""
"1991","66 and older","in school","","","","","","","","","","","","","",""
"1991","66 and older","inadequately","","","","","","","","","","","","","",""
"1991","66 and older","middle vocational","","","","","","","","","","","","","",""
"1991","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1992","16-34 y.","general elemantary","18.4","10","185","4","5","20","40","99","15.73","21.07","1","99","10","12"
"1992","16-34 y.","higher education","19.62","13.29","178","3","6","25","42","80","16.93","22.31","1","99","10","15"
"1992","16-34 y.","higher vocational","15.86","10","83","4","6","24","40","60","12.29","19.43","1","82","10","15"
"1992","16-34 y.","in school","","","","","","","","","","","","","",""
"1992","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1992","16-34 y.","middle vocational","17.76","12","786","4","8","20","40","99","16.56","18.96","0","99","10","13"
