"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","Full Time","college entrance qualification","21.95","16","268","4","10","25","45","90","19.54","24.36","0","99","15","20"
"1986","Full Time","lower secondary degree","19.35","14","690","4","8","24","40","80","18.05","20.65","0","99","12","15"
"1986","Full Time","no degree/no degree yet","19.61","12","79","4","6","30","48","88","15.01","24.21","2","99","12","20"
"1986","Full Time","Other degree","19.99","16","185","6","10","25","40","60","17.86","22.12","1","75","12","20"
"1986","Full Time","secondary school degree","18.62","14","339","4","7","25","40","80","16.85","20.39","0","99","11","16"
"1986","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1986","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"1986","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","Not Working","Other degree","","","","","","","","","","","","","",""
"1986","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1986","Part Time","college entrance qualification","11.62","10","43","3","4","20","20","30","9.1","14.14","2","30","5","15"
"1986","Part Time","lower secondary degree","15.08","10","131","4","6","18","25","76","12.42","17.74","1","90","10","15"
"1986","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","Part Time","Other degree","","","","","","","","","","","","","",""
"1986","Part Time","secondary school degree","15.09","10","58","2","6","20","32","80","10.96","19.22","1","80","8","12"
"1987","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"1987","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"1987","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Full Time","Other degree","","","","","","","","","","","","","",""
"1987","Full Time","secondary school degree","","","","","","","","","","","","","",""
"1987","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1987","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"1987","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Not Working","Other degree","","","","","","","","","","","","","",""
"1987","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1987","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"1987","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"1987","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Part Time","Other degree","","","","","","","","","","","","","",""
"1987","Part Time","secondary school degree","","","","","","","","","","","","","",""
"1988","Full Time","college entrance qualification","21.42","17.55","265","5","8","25","42","80","19.17","23.67","1","99","15","20"
"1988","Full Time","lower secondary degree","19.65","12.75","676","5","8","24","40","99","18.27","21.03","1","99","12","15"
"1988","Full Time","no degree/no degree yet","17.42","10","72","5","8","30","40","60","13.64","21.2","1","90","10","18"
"1988","Full Time","Other degree","21.41","16","157","7","10","30","47","60","18.9","23.92","2","80","12","20"
"1988","Full Time","secondary school degree","18.95","12","331","4","8","24","40","80","17.05","20.85","1","99","10","15"
"1988","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1988","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"1988","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","Not Working","Other degree","","","","","","","","","","","","","",""
"1988","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1988","Part Time","college entrance qualification","18.85","12","62","3","5","29","40","99","13.97","23.73","1","99","9","20"
"1988","Part Time","lower secondary degree","15.38","10","142","4","5","20","35","52","13","17.76","1","99","10","15"
"1988","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","Part Time","Other degree","","","","","","","","","","","","","",""
"1988","Part Time","secondary school degree","13.8","10","60","3","4","20","30","45","10.83","16.77","1","45","8","16"
"1989","Full Time","college entrance qualification","22.4","16","296","5","10","30","50","90","20.3","24.5","0","99","15","20"
"1989","Full Time","lower secondary degree","21.12","15","703","5","9","27","43","99","19.72","22.52","0","99","15","16"
"1989","Full Time","no degree/no degree yet","15.18","10","79","4","8","20","30","76","12.01","18.35","2","80","10","15"
"1989","Full Time","Other degree","24","16.38","172","6","10","32","49","99","21.28","26.72","2","99","12","20"
