"plh0180","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2006","Full Time","Female","14","","","","0"
"0 Completely dissatisfied","2006","Full Time","Male","22","","","","0"
"0 Completely dissatisfied","2006","Not Working","Female","33","0.00834973810007069","0.0058280466872111","0.0108714295129303","0"
"0 Completely dissatisfied","2006","Not Working","Male","31","0.016049310213069","0.0118376833120507","0.0202609371140873","0"
"0 Completely dissatisfied","2006","Part Time","Female","14","","","","0"
"0 Completely dissatisfied","2006","Part Time","Male","14","","","","0"
"1 on Scale 1 to 10","2006","Full Time","Male","24","","","","1"
"1 on Scale 1 to 10","2006","Part Time","Female","19","","","","1"
"1 on Scale 1 to 10","2006","Not Working","Female","25","","","","1"
"1 on Scale 1 to 10","2006","Not Working","Male","19","","","","1"
"1 on Scale 1 to 10","2006","Full Time","Female","21","","","","1"
"1 on Scale 1 to 10","2006","Part Time","Male","8","","","","1"
"10 Completely satisfied","2006","Full Time","Male","878","0.151613243985739","0.142152091058022","0.161074396913456","10"
"10 Completely satisfied","2006","Not Working","Female","1013","0.204143824078904","0.192973605650155","0.215314042507653","10"
"10 Completely satisfied","2006","Not Working","Male","758","0.214190495797954","0.200440778318205","0.227940213277702","10"
"10 Completely satisfied","2006","Part Time","Female","656","0.181503177175142","0.168870367569209","0.194135986781076","10"
"10 Completely satisfied","2006","Part Time","Male","222","0.153994689832175","0.135053798849972","0.172935580814379","10"
"10 Completely satisfied","2006","Full Time","Female","451","0.162186546135327","0.148501045650298","0.175872046620357","10"
"2 on Scale 1 to 10","2006","Not Working","Female","72","0.0170935120517357","0.0135014155171126","0.0206856085863589","2"
"2 on Scale 1 to 10","2006","Not Working","Male","43","0.0193758667445108","0.014756133531434","0.0239955999575876","2"
"2 on Scale 1 to 10","2006","Full Time","Male","58","0.0121329447813373","0.00924485351116774","0.0150210360515069","2"
"2 on Scale 1 to 10","2006","Part Time","Male","21","","","","2"
