"plh0180","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2006","16-34 y.","Full Time","8","","","","0"
"0 Completely dissatisfied","2006","16-34 y.","Part Time","11","","","","0"
"0 Completely dissatisfied","2006","16-34 y.","Not Working","8","","","","0"
"0 Completely dissatisfied","2006","35-65 y.","Full Time","26","","","","0"
"0 Completely dissatisfied","2006","35-65 y.","Part Time","16","","","","0"
"0 Completely dissatisfied","2006","35-65 y.","Not Working","21","","","","0"
"0 Completely dissatisfied","2006","66 and older","Full Time","2","","","","0"
"0 Completely dissatisfied","2006","66 and older","Part Time","1","","","","0"
"0 Completely dissatisfied","2006","66 and older","Not Working","35","0.011869473896626","0.00855248489999434","0.0151864628932577","0"
"1 on Scale 1 to 10","2006","16-34 y.","Full Time","13","","","","1"
"1 on Scale 1 to 10","2006","35-65 y.","Not Working","22","","","","1"
"1 on Scale 1 to 10","2006","16-34 y.","Part Time","6","","","","1"
"1 on Scale 1 to 10","2006","16-34 y.","Not Working","6","","","","1"
"1 on Scale 1 to 10","2006","35-65 y.","Part Time","19","","","","1"
"1 on Scale 1 to 10","2006","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","2006","66 and older","Part Time","2","","","","1"
"1 on Scale 1 to 10","2006","66 and older","Not Working","16","","","","1"
"1 on Scale 1 to 10","2006","35-65 y.","Full Time","32","0.00749067451464868","0.005338691307291","0.00964265772200637","1"
"10 Completely satisfied","2006","35-65 y.","Not Working","529","0.189293582555136","0.174926494939364","0.203660670170907","10"
"10 Completely satisfied","2006","16-34 y.","Part Time","284","0.189766684028663","0.169836668382139","0.209696699675186","10"
"10 Completely satisfied","2006","16-34 y.","Not Working","256","0.165971932416005","0.146958986490604","0.184984878341406","10"
"10 Completely satisfied","2006","16-34 y.","Full Time","388","0.173836000756419","0.1575615458889","0.190110455623937","10"
"10 Completely satisfied","2006","35-65 y.","Part Time","537","0.156528816773477","0.144053884778261","0.169003748768694","10"
"10 Completely satisfied","2006","35-65 y.","Full Time","934","0.148165636778838","0.139298928082301","0.157032345475376","10"
"10 Completely satisfied","2006","66 and older","Full Time","7","","","","10"
"10 Completely satisfied","2006","66 and older","Part Time","57","0.274157479515414","0.215869623068462","0.332445335962366","10"
"10 Completely satisfied","2006","66 and older","Not Working","986","0.232046597294432","0.219117262697293","0.244975931891572","10"
"2 on Scale 1 to 10","2006","16-34 y.","Full Time","24","","","","2"
"2 on Scale 1 to 10","2006","16-34 y.","Part Time","19","","","","2"
"2 on Scale 1 to 10","2006","66 and older","Part Time","4","","","","2"
"2 on Scale 1 to 10","2006","66 and older","Not Working","61","0.0197764473760635","0.0155120482695278","0.0240408464825993","2"
"2 on Scale 1 to 10","2006","16-34 y.","Not Working","14","","","","2"
"2 on Scale 1 to 10","2006","35-65 y.","Full Time","73","0.0124233911666005","0.00965889116735805","0.0151878911658429","2"
"2 on Scale 1 to 10","2006","35-65 y.","Part Time","38","0.0174420200671285","0.0129474992603667","0.0219365408738903","2"
"2 on Scale 1 to 10","2006","35-65 y.","Not Working","40","0.0200591541090208","0.014917235154946","0.0252010730630956","2"
"2 on Scale 1 to 10","2006","66 and older","Full Time","","","","","2"
"3 on Scale 1 to 10","2006","16-34 y.","Full Time","34","0.019843247838071","0.0138542024775532","0.0258322931985887","3"
"3 on Scale 1 to 10","2006","35-65 y.","Full Time","127","0.0284098476235741","0.0242632955746234","0.0325563996725247","3"
"3 on Scale 1 to 10","2006","16-34 y.","Not Working","23","","","","3"
"3 on Scale 1 to 10","2006","16-34 y.","Part Time","23","","","","3"
"3 on Scale 1 to 10","2006","66 and older","Full Time","1","","","","3"
"3 on Scale 1 to 10","2006","35-65 y.","Part Time","55","0.0212009186816884","0.0162551929633877","0.0261466443999891","3"
"3 on Scale 1 to 10","2006","66 and older","Part Time","4","","","","3"
"3 on Scale 1 to 10","2006","66 and older","Not Working","83","0.0259667160846168","0.0210957337844948","0.0308376983847389","3"
"3 on Scale 1 to 10","2006","35-65 y.","Not Working","57","0.0267139013135496","0.0208002201157122","0.032627582511387","3"
"4 on Scale 1 to 10","2006","16-34 y.","Not Working","34","0.0307148019278862","0.0218973844357212","0.0395322194200511","4"
"4 on Scale 1 to 10","2006","16-34 y.","Full Time","43","0.0254082487780746","0.0186504977355257","0.0321659998206235","4"
"4 on Scale 1 to 10","2006","16-34 y.","Part Time","48","0.0453418012755074","0.0347671526708841","0.0559164498801307","4"
"4 on Scale 1 to 10","2006","35-65 y.","Full Time","148","0.0280279958146036","0.0239085953197477","0.0321473963094596","4"
"4 on Scale 1 to 10","2006","35-65 y.","Part Time","89","0.0323528862923203","0.0262782409253019","0.0384275316593386","4"
"4 on Scale 1 to 10","2006","35-65 y.","Not Working","74","0.0301184446550453","0.0238502191825671","0.0363866701275235","4"
"4 on Scale 1 to 10","2006","66 and older","Part Time","3","","","","4"
"4 on Scale 1 to 10","2006","66 and older","Not Working","84","0.0239666355442914","0.0192822028254471","0.0286510682631357","4"
"4 on Scale 1 to 10","2006","66 and older","Full Time","","","","","4"
"5 on Scale 1 to 10","2006","16-34 y.","Part Time","136","0.0891601887638095","0.0746758358243985","0.10364454170322","5"
"5 on Scale 1 to 10","2006","16-34 y.","Not Working","111","0.0902196780207422","0.0755790178362104","0.104860338205274","5"
"5 on Scale 1 to 10","2006","66 and older","Full Time","3","","","","5"
"5 on Scale 1 to 10","2006","66 and older","Part Time","15","","","","5"
"5 on Scale 1 to 10","2006","16-34 y.","Full Time","158","0.0825842307579874","0.0707637505435026","0.0944047109724722","5"
"5 on Scale 1 to 10","2006","66 and older","Not Working","311","0.0835797728132083","0.0751032240584518","0.0920563215679648","5"
"5 on Scale 1 to 10","2006","35-65 y.","Part Time","246","0.0815325774742874","0.07213743489939","0.0909277200491848","5"
"5 on Scale 1 to 10","2006","35-65 y.","Full Time","473","0.0904410742732294","0.0832827825550233","0.0975993659914354","5"
"5 on Scale 1 to 10","2006","35-65 y.","Not Working","226","0.0832645607711335","0.0731319561287511","0.0933971654135159","5"
"6 on Scale 1 to 10","2006","66 and older","Full Time","3","","","","6"
"6 on Scale 1 to 10","2006","16-34 y.","Full Time","153","0.0793779163862455","0.0677689381328086","0.0909868946396824","6"
"6 on Scale 1 to 10","2006","35-65 y.","Part Time","234","0.077064659360956","0.0679083769275735","0.0862209417943386","6"
"6 on Scale 1 to 10","2006","35-65 y.","Not Working","183","0.0596576353612667","0.0509711316728727","0.0683441390496607","6"
"6 on Scale 1 to 10","2006","16-34 y.","Part Time","103","0.069807699872042","0.0568558846141157","0.0827595151299684","6"
"6 on Scale 1 to 10","2006","16-34 y.","Not Working","120","0.0901862845529603","0.0755480654897961","0.104824503616124","6"
"6 on Scale 1 to 10","2006","35-65 y.","Full Time","428","0.0675317780512655","0.0612687806841168","0.0737947754184141","6"
"6 on Scale 1 to 10","2006","66 and older","Part Time","6","","","","6"
"6 on Scale 1 to 10","2006","66 and older","Not Working","264","0.0684385261484557","0.0607050059926699","0.0761720463042414","6"
"7 on Scale 1 to 10","2006","66 and older","Full Time","10","","","","7"
"7 on Scale 1 to 10","2006","35-65 y.","Part Time","432","0.140060217260713","0.128145127207471","0.151975307313956","7"
"7 on Scale 1 to 10","2006","35-65 y.","Not Working","362","0.123936484019908","0.111851770142379","0.136021197897438","7"
"7 on Scale 1 to 10","2006","35-65 y.","Full Time","877","0.142814142586417","0.134081730465972","0.151546554706862","7"
"7 on Scale 1 to 10","2006","66 and older","Not Working","458","0.111335554150207","0.101701546695584","0.12096956160483","7"
